#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00126  1.02293  0.044115  0.014843  0.000484     2.972
   0.00630  0.99392  0.00292  1.02387  0.043880  0.014749  0.000484     2.975
   0.01727  0.98333  0.00577  1.02562  0.043422  0.014579  0.000485     2.978
   0.03004  0.97098  0.00904  1.02772  0.042870  0.014377  0.000487     2.982
   0.04430  0.95718  0.01262  1.03018  0.042235  0.014146  0.000488     2.986
   0.05958  0.94237  0.01638  1.03795  0.039834  0.013614  0.000578     2.926
   0.07546  0.92696  0.02021  1.04668  0.037508  0.013049  0.000673     2.874
   0.09164  0.91123  0.02403  1.05622  0.035376  0.012469  0.000761     2.837
   0.10799  0.89533  0.02780  1.06651  0.033476  0.011882  0.000832     2.817
   0.12441  0.87933  0.03149  1.07750  0.031805  0.011295  0.000882     2.816
   0.14087  0.86327  0.03511  1.08925  0.030332  0.010706  0.000907     2.833
   0.15734  0.84718  0.03864  1.10185  0.029005  0.010114  0.000917     2.868
   0.17383  0.83106  0.04208  1.11541  0.027779  0.009515  0.000935     2.920
   0.19032  0.81492  0.04544  1.13019  0.026578  0.008902  0.000944     2.986
   0.20680  0.79875  0.04870  1.14639  0.025389  0.008273  0.000943     3.069
   0.22329  0.78258  0.05188  1.16437  0.024274  0.007624  0.000910     3.184
   0.23978  0.76638  0.05496  1.18469  0.023573  0.006950  0.000748     3.392
   0.25626  0.75017  0.05796  1.20790  0.023163  0.006236  0.000468     3.714
   0.27274  0.73395  0.06086  1.23500  0.022987  0.005460  0.000099     4.210
   0.28921  0.71772  0.06368  1.26874  0.023231  0.004557 -0.000268     5.098
   0.30568  0.70148  0.06640  1.30027  0.024067  0.003736 -0.000381     6.441
   0.32214  0.68523  0.06902  1.33371  0.027762  0.002881 -0.000413     9.638
   0.33859  0.66898  0.07155  1.36953  0.025260  0.002097 -0.000643    12.044
   0.35503  0.65272  0.07398  1.37072  0.025248  0.002074 -0.000650    12.172
   0.37146  0.63645  0.07632  1.37177  0.024971  0.002054 -0.000658    12.157
   0.38788  0.62019  0.07855  1.37275  0.024501  0.002036 -0.000665    12.034
   0.40429  0.60392  0.08069  1.37368  0.023882  0.002019 -0.000673    11.826
   0.42068  0.58766  0.08272  1.37459  0.023139  0.002004 -0.000681    11.548
   0.43705  0.57140  0.08465  1.37549  0.022296  0.001989 -0.000690    11.211
   0.45341  0.55514  0.08647  1.37641  0.021368  0.001974 -0.000699    10.824
   0.46975  0.53889  0.08818  1.37737  0.020372  0.001960 -0.000709    10.396
   0.48606  0.52265  0.08978  1.37838  0.019319  0.001945 -0.000721     9.933
   0.50236  0.50642  0.09127  1.37949  0.018220  0.001930 -0.000734     9.442
   0.51863  0.49021  0.09264  1.38070  0.017086  0.001914 -0.000749     8.929
   0.53487  0.47402  0.09390  1.38207  0.015928  0.001896 -0.000767     8.399
   0.55108  0.45785  0.09503  1.38365  0.014751  0.001878 -0.000789     7.857
   0.56725  0.44172  0.09603  1.38549  0.013569  0.001857 -0.000817     7.307
   0.58335  0.42564  0.09690  1.38767  0.012389  0.001834 -0.000851     6.756
   0.59935  0.40965  0.09765  1.39030  0.011223  0.001808 -0.000894     6.208
   0.61519  0.39382  0.09824  1.39351  0.010077  0.001778 -0.000928     5.666
   0.63085  0.37817  0.09865  1.39750  0.009026  0.001745 -0.000924     5.173
   0.64639  0.36263  0.09885  1.40241  0.008077  0.001706 -0.000828     4.734
   0.66187  0.34716  0.09884  1.40834  0.007228  0.001663 -0.000582     4.347
   0.67728  0.33174  0.09863  1.41511  0.006480  0.001616 -0.000157     4.009
   0.69264  0.31639  0.09821  1.42285  0.005831  0.001566  0.000435     3.724
   0.70795  0.30109  0.09757  1.43158  0.005275  0.001511  0.001156     3.492
   0.72321  0.28586  0.09672  1.44104  0.004805  0.001453  0.001958     3.307
   0.73841  0.27069  0.09564  1.45087  0.004407  0.001394  0.002802     3.161
   0.75355  0.25561  0.09433  1.46068  0.004072  0.001336  0.003655     3.047
