#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00126  1.00144  0.051936  0.011603 -0.000080     4.476
   0.00630  0.99392  0.00292  1.00500  0.051255  0.011339 -0.000085     4.520
   0.01727  0.98333  0.00577  1.01143  0.050025  0.010875 -0.000094     4.600
   0.03004  0.97098  0.00904  1.01934  0.048648  0.010326 -0.000105     4.711
   0.04430  0.95718  0.01262  1.02878  0.047194  0.009700 -0.000118     4.865
   0.05958  0.94237  0.01638  1.03966  0.045739  0.009015 -0.000133     5.073
   0.07546  0.92696  0.02021  1.05189  0.044332  0.008287 -0.000148     5.349
   0.09164  0.91123  0.02403  1.06545  0.043001  0.007526 -0.000164     5.713
   0.10799  0.89533  0.02780  1.08041  0.041749  0.006737 -0.000180     6.197
   0.12441  0.87933  0.03149  1.09702  0.040561  0.005917 -0.000201     6.855
   0.14087  0.86327  0.03511  1.11576  0.039411  0.005054 -0.000231     7.799
   0.15734  0.84718  0.03864  1.13700  0.038260  0.004146 -0.000277     9.228
   0.17383  0.83106  0.04208  1.16191  0.037030  0.003166 -0.000297    11.695
   0.19032  0.81492  0.04544  1.18741  0.035714  0.002255 -0.000505    15.836
   0.20680  0.79875  0.04870  1.18785  0.034803  0.002244 -0.000508    15.511
   0.22329  0.78258  0.05188  1.18825  0.033723  0.002234 -0.000512    15.097
   0.23978  0.76638  0.05496  1.18862  0.032532  0.002225 -0.000515    14.622
   0.25626  0.75017  0.05796  1.18899  0.031264  0.002216 -0.000518    14.105
   0.27274  0.73395  0.06086  1.18937  0.029941  0.002208 -0.000522    13.558
   0.28921  0.71772  0.06368  1.18977  0.028577  0.002200 -0.000526    12.989
   0.30568  0.70148  0.06640  1.19020  0.027187  0.002192 -0.000530    12.405
   0.32214  0.68523  0.06902  1.19067  0.025779  0.002183 -0.000535    11.811
   0.33859  0.66898  0.07155  1.19119  0.024366  0.002173 -0.000540    11.214
   0.35503  0.65272  0.07398  1.19178  0.022954  0.002162 -0.000547    10.617
   0.37146  0.63645  0.07632  1.19246  0.021550  0.002150 -0.000554    10.023
   0.38788  0.62019  0.07855  1.19325  0.020162  0.002137 -0.000563     9.436
   0.40429  0.60392  0.08069  1.19418  0.018798  0.002121 -0.000573     8.861
   0.42068  0.58766  0.08272  1.19527  0.017461  0.002104 -0.000586     8.298
   0.43705  0.57140  0.08465  1.19657  0.016161  0.002085 -0.000601     7.752
   0.45341  0.55514  0.08647  1.19813  0.014902  0.002063 -0.000619     7.224
   0.46975  0.53889  0.08818  1.19999  0.013690  0.002038 -0.000643     6.718
   0.48606  0.52265  0.08978  1.20223  0.012530  0.002010 -0.000671     6.235
   0.50236  0.50642  0.09127  1.20493  0.011427  0.001978 -0.000704     5.778
   0.51863  0.49021  0.09264  1.20818  0.010389  0.001942 -0.000726     5.351
   0.53487  0.47402  0.09390  1.21209  0.009417  0.001901 -0.000722     4.953
   0.55108  0.45785  0.09503  1.21673  0.008511  0.001857 -0.000655     4.584
   0.56725  0.44172  0.09603  1.22214  0.007675  0.001808 -0.000481     4.246
   0.58335  0.42564  0.09690  1.22826  0.006907  0.001755 -0.000159     3.936
   0.59935  0.40965  0.09765  1.23523  0.006206  0.001698  0.000342     3.654
   0.61519  0.39382  0.09824  1.24317  0.005559  0.001636  0.001056     3.399
   0.63085  0.37817  0.09865  1.25171  0.005022  0.001570  0.001876     3.198
   0.64639  0.36263  0.09885  1.26036  0.004581  0.001505  0.002737     3.045
   0.66187  0.34716  0.09884  1.26869  0.004217  0.001441  0.003603     2.927
   0.67728  0.33174  0.09863  1.27638  0.003913  0.001380  0.004451     2.835
   0.69264  0.31639  0.09821  1.28322  0.003655  0.001323  0.005274     2.763
   0.70795  0.30109  0.09757  1.28909  0.003433  0.001269  0.006060     2.706
   0.72321  0.28586  0.09672  1.29395  0.003238  0.001217  0.006820     2.660
   0.73841  0.27069  0.09564  1.29775  0.003065  0.001169  0.007552     2.623
   0.75355  0.25561  0.09433  1.30052  0.002908  0.001122  0.008269     2.592
   0.76863  0.24061  0.09280  1.30221  0.002763  0.001077  0.008972     2.566
   0.78363  0.22571  0.09103  1.30285  0.002629  0.001034  0.009670     2.543
   0.79855  0.21092  0.08902  1.30238  0.002502  0.000991  0.010367     2.525
   0.81339  0.19626  0.08678  1.30080  0.002381  0.000950  0.011079     2.508
   0.82811  0.18175  0.08429  1.29801  0.002266  0.000909  0.011792     2.494
   0.84271  0.16741  0.08155  1.29402  0.002154  0.000868  0.012534     2.481
   0.85717  0.15327  0.07856  1.28868  0.002045  0.000828  0.013290     2.471
   0.87144  0.13937  0.07533  1.28200  0.001937  0.000787  0.014118     2.460
   0.88548  0.12576  0.07185  1.27370  0.001832  0.000747  0.014960     2.452
   0.89921  0.11254  0.06815  1.26380  0.001727  0.000707  0.015881     2.444
   0.91255  0.09978  0.06426  1.25210  0.001623  0.000666  0.016848     2.437
   0.92536  0.08762  0.06020  1.23860  0.001519  0.000625  0.017953     2.429
   0.93750  0.07622  0.05606  1.22302  0.001417  0.000585  0.019124     2.423
   0.94879  0.06572  0.05190  1.20548  0.001318  0.000545  0.020399     2.417
