#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00126  1.02752  0.052240  0.002476 -0.000232    21.096
   0.00630  0.99392  0.00292  1.02751  0.051386  0.002478 -0.000392    20.736
   0.01727  0.98333  0.00577  1.02748  0.049823  0.002482 -0.000392    20.073
   0.03004  0.97098  0.00904  1.02743  0.047968  0.002487 -0.000392    19.288
   0.04430  0.95718  0.01262  1.02737  0.045893  0.002492 -0.000392    18.413
   0.05958  0.94237  0.01638  1.02732  0.043682  0.002498 -0.000392    17.486
   0.07546  0.92696  0.02021  1.02727  0.041406  0.002503 -0.000393    16.541
   0.09164  0.91123  0.02403  1.02723  0.039119  0.002508 -0.000393    15.598
   0.10799  0.89533  0.02780  1.02721  0.036856  0.002512 -0.000394    14.674
   0.12441  0.87933  0.03149  1.02723  0.034629  0.002514 -0.000395    13.774
   0.14087  0.86327  0.03511  1.02728  0.032455  0.002515 -0.000397    12.903
   0.15734  0.84718  0.03864  1.02738  0.030339  0.002515 -0.000400    12.064
   0.17383  0.83106  0.04208  1.02754  0.028287  0.002513 -0.000403    11.258
   0.19032  0.81492  0.04544  1.02777  0.026304  0.002508 -0.000407    10.486
   0.20680  0.79875  0.04870  1.02811  0.024395  0.002502 -0.000412     9.751
   0.22329  0.78258  0.05188  1.02855  0.022561  0.002493 -0.000419     9.051
   0.23978  0.76638  0.05496  1.02914  0.020809  0.002481 -0.000427     8.388
   0.25626  0.75017  0.05796  1.02990  0.019140  0.002466 -0.000437     7.763
   0.27274  0.73395  0.06086  1.03087  0.017562  0.002447 -0.000450     7.176
   0.28921  0.71772  0.06368  1.03210  0.016074  0.002425 -0.000467     6.629
   0.30568  0.70148  0.06640  1.03363  0.014682  0.002399 -0.000487     6.121
   0.32214  0.68523  0.06902  1.03552  0.013388  0.002368 -0.000508     5.654
   0.33859  0.66898  0.07155  1.03784  0.012196  0.002333 -0.000517     5.228
   0.35503  0.65272  0.07398  1.04063  0.011104  0.002293 -0.000503     4.842
   0.37146  0.63645  0.07632  1.04394  0.010115  0.002249 -0.000439     4.498
   0.38788  0.62019  0.07855  1.04773  0.009227  0.002200 -0.000308     4.194
   0.40429  0.60392  0.08069  1.05195  0.008439  0.002149 -0.000102     3.927
   0.42068  0.58766  0.08272  1.05667  0.007741  0.002094  0.000173     3.698
   0.43705  0.57140  0.08465  1.06187  0.007135  0.002034  0.000501     3.507
   0.45341  0.55514  0.08647  1.06745  0.006608  0.001973  0.000867     3.350
   0.46975  0.53889  0.08818  1.07324  0.006152  0.001910  0.001252     3.222
   0.48606  0.52265  0.08978  1.07911  0.005755  0.001846  0.001646     3.117
   0.50236  0.50642  0.09127  1.08491  0.005410  0.001784  0.002037     3.032
   0.51863  0.49021  0.09264  1.09058  0.005105  0.001723  0.002424     2.962
   0.53487  0.47402  0.09390  1.09604  0.004834  0.001664  0.002802     2.905
   0.55108  0.45785  0.09503  1.10133  0.004582  0.001605  0.003192     2.855
   0.56725  0.44172  0.09603  1.10641  0.004348  0.001548  0.003594     2.809
   0.58335  0.42564  0.09690  1.11131  0.004122  0.001491  0.004038     2.765
   0.59935  0.40965  0.09765  1.11602  0.003895  0.001434  0.004561     2.717
   0.61519  0.39382  0.09824  1.12063  0.003654  0.001375  0.005255     2.657
   0.63085  0.37817  0.09865  1.12405  0.003447  0.001322  0.005915     2.608
   0.64639  0.36263  0.09885  1.12623  0.003270  0.001272  0.006522     2.570
   0.66187  0.34716  0.09884  1.12726  0.003112  0.001225  0.007096     2.540
   0.67728  0.33174  0.09863  1.12718  0.002969  0.001181  0.007651     2.514
   0.69264  0.31639  0.09821  1.12595  0.002838  0.001139  0.008186     2.492
   0.70795  0.30109  0.09757  1.12358  0.002716  0.001098  0.008702     2.473
   0.72321  0.28586  0.09672  1.12007  0.002602  0.001059  0.009215     2.457
   0.73841  0.27069  0.09564  1.11536  0.002493  0.001021  0.009723     2.442
   0.75355  0.25561  0.09433  1.10936  0.002391  0.000984  0.010211     2.430
   0.76863  0.24061  0.09280  1.10213  0.002290  0.000947  0.010723     2.417
   0.78363  0.22571  0.09103  1.09341  0.002195  0.000912  0.011213     2.407
