#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00126  0.97062  0.049813  0.017561  0.000325     2.837
   0.00630  0.99392  0.00292  0.97267  0.048552  0.017383  0.000358     2.793
   0.01727  0.98333  0.00577  0.97652  0.046366  0.017057  0.000421     2.718
   0.03004  0.97098  0.00904  0.98148  0.043873  0.016654  0.000502     2.634
   0.04430  0.95718  0.01262  0.98762  0.041194  0.016181  0.000603     2.546
   0.05958  0.94237  0.01638  0.99487  0.038467  0.015651  0.000723     2.458
   0.07546  0.92696  0.02021  1.00314  0.035798  0.015084  0.000861     2.373
   0.09164  0.91123  0.02403  1.01230  0.033257  0.014493  0.001016     2.295
   0.10799  0.89533  0.02780  1.02226  0.030875  0.013893  0.001186     2.222
   0.12441  0.87933  0.03149  1.03294  0.028663  0.013291  0.001371     2.157
   0.14087  0.86327  0.03511  1.04423  0.026631  0.012698  0.001568     2.097
   0.15734  0.84718  0.03864  1.05606  0.024767  0.012116  0.001776     2.044
   0.17383  0.83106  0.04208  1.06833  0.023070  0.011553  0.001992     1.997
   0.19032  0.81492  0.04544  1.08097  0.021527  0.011010  0.002216     1.955
   0.20680  0.79875  0.04870  1.09387  0.020131  0.010492  0.002443     1.919
   0.22329  0.78258  0.05188  1.10698  0.018867  0.009998  0.002671     1.887
   0.23978  0.76638  0.05496  1.12025  0.017723  0.009529  0.002899     1.860
   0.25626  0.75017  0.05796  1.13356  0.016695  0.009087  0.003122     1.837
   0.27274  0.73395  0.06086  1.14689  0.015768  0.008669  0.003337     1.819
   0.28921  0.71772  0.06368  1.16018  0.014934  0.008276  0.003541     1.805
   0.30568  0.70148  0.06640  1.17342  0.014184  0.007905  0.003730     1.794
   0.32214  0.68523  0.06902  1.18659  0.013510  0.007555  0.003902     1.788
   0.33859  0.66898  0.07155  1.19965  0.012908  0.007226  0.004049     1.786
   0.35503  0.65272  0.07398  1.21261  0.012373  0.006915  0.004168     1.789
   0.37146  0.63645  0.07632  1.22550  0.011898  0.006621  0.004254     1.797
   0.38788  0.62019  0.07855  1.23833  0.011481  0.006340  0.004301     1.811
   0.40429  0.60392  0.08069  1.25111  0.011123  0.006074  0.004297     1.831
   0.42068  0.58766  0.08272  1.26397  0.010819  0.005818  0.004239     1.860
   0.43705  0.57140  0.08465  1.27692  0.010575  0.005572  0.004211     1.898
   0.45341  0.55514  0.08647  1.29012  0.010387  0.005331  0.004173     1.948
   0.46975  0.53889  0.08818  1.30366  0.010261  0.005095  0.004059     2.014
   0.48606  0.52265  0.08978  1.31733  0.010201  0.004865  0.003860     2.097
   0.50236  0.50642  0.09127  1.33216  0.010212  0.004627  0.003548     2.207
   0.51863  0.49021  0.09264  1.34880  0.010305  0.004373  0.003099     2.356
   0.53487  0.47402  0.09390  1.36827  0.010479  0.004091  0.002496     2.562
   0.55108  0.45785  0.09503  1.39194  0.010731  0.003765  0.001733     2.850
   0.56725  0.44172  0.09603  1.42149  0.011042  0.003380  0.000840     3.266
   0.58335  0.42564  0.09690  1.45875  0.011366  0.002925 -0.000058     3.886
   0.59935  0.40965  0.09765  1.50561  0.011619  0.002392 -0.000409     4.857
   0.61519  0.39382  0.09824  1.55290  0.011691  0.001898 -0.000519     6.160
   0.63085  0.37817  0.09865  1.57049  0.011621  0.001728 -0.000991     6.724
   0.64639  0.36263  0.09885  1.57401  0.011382  0.001698 -0.001012     6.703
   0.66187  0.34716  0.09884  1.57754  0.011004  0.001669 -0.001038     6.595
   0.67728  0.33174  0.09863  1.58122  0.010536  0.001639 -0.001070     6.428
   0.69264  0.31639  0.09821  1.58515  0.010010  0.001609 -0.001106     6.222
   0.70795  0.30109  0.09757  1.58942  0.009450  0.001578 -0.001148     5.991
   0.72321  0.28586  0.09672  1.59413  0.008874  0.001545 -0.001194     5.745
   0.73841  0.27069  0.09564  1.59938  0.008295  0.001510 -0.001236     5.493
   0.75355  0.25561  0.09433  1.60528  0.007725  0.001473 -0.001268     5.243
   0.76863  0.24061  0.09280  1.61193  0.007173  0.001434 -0.001283     5.001
   0.78363  0.22571  0.09103  1.61944  0.006648  0.001393 -0.001263     4.773
