NACA 4412                                       
 Alfa =   9.05000 Re =    60000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.07733
   0.99392  0.00292  0.07182
   0.98333  0.00577  0.06157
   0.97098  0.00904  0.04870
   0.95718  0.01262  0.03319
   0.94237  0.01638  0.01532
   0.92696  0.02021 -0.00457
   0.91123  0.02403 -0.02614
   0.89533  0.02780 -0.04916
   0.87933  0.03149 -0.07342
   0.86327  0.03511 -0.09871
   0.84718  0.03864 -0.12491
   0.83106  0.04208 -0.15182
   0.81492  0.04544 -0.17934
   0.79875  0.04870 -0.20726
   0.78258  0.05188 -0.23555
   0.76638  0.05496 -0.26410
   0.75017  0.05796 -0.29274
   0.73395  0.06086 -0.32145
   0.71772  0.06368 -0.35020
   0.70148  0.06640 -0.37896
   0.68523  0.06902 -0.40782
   0.66898  0.07155 -0.43677
   0.65272  0.07398 -0.46605
   0.63645  0.07632 -0.49594
   0.62019  0.07855 -0.52696
   0.60392  0.08069 -0.55970
   0.58766  0.08272 -0.59528
   0.57140  0.08465 -0.63524
   0.55514  0.08647 -0.68207
   0.53889  0.08818 -0.73860
   0.52265  0.08978 -0.80764
   0.50642  0.09127 -0.89739
   0.49021  0.09264 -1.01941
   0.47402  0.09390 -1.15944
   0.45785  0.09503 -1.31591
   0.44172  0.09603 -1.32331
   0.42564  0.09690 -1.33012
   0.40965  0.09765 -1.33670
   0.39382  0.09824 -1.34328
   0.37817  0.09865 -1.35027
   0.36263  0.09885 -1.35792
   0.34716  0.09884 -1.36647
   0.33174  0.09863 -1.37619
   0.31639  0.09821 -1.38739
   0.30109  0.09757 -1.40041
   0.28586  0.09672 -1.41563
   0.27069  0.09564 -1.43343
   0.25561  0.09433 -1.45416
   0.24061  0.09280 -1.47809
   0.22571  0.09103 -1.50524
   0.21092  0.08902 -1.53552
   0.19626  0.08678 -1.56920
   0.18175  0.08429 -1.60630
   0.16741  0.08155 -1.64666
   0.15327  0.07856 -1.69006
   0.13937  0.07533 -1.73648
   0.12576  0.07185 -1.78601
   0.11254  0.06815 -1.83898
   0.09978  0.06426 -1.89588
   0.08762  0.06020 -1.95717
   0.07622  0.05606 -2.02323
   0.06572  0.05190 -2.09403
   0.05625  0.04782 -2.16928
   0.04786  0.04389 -2.24819
   0.04055  0.04017 -2.32995
   0.03423  0.03668 -2.41369
   0.02879  0.03343 -2.49882
   0.02411  0.03040 -2.58470
   0.02008  0.02756 -2.67048
   0.01660  0.02489 -2.75563
   0.01357  0.02236 -2.83841
   0.01095  0.01995 -2.91727
   0.00867  0.01764 -2.98849
   0.00671  0.01541 -3.04857
   0.00502  0.01324 -3.08947
   0.00360  0.01113 -3.10264
   0.00242  0.00906 -3.07506
   0.00148  0.00703 -2.99216
   0.00077  0.00504 -2.83844
   0.00029  0.00309 -2.60395
   0.00004  0.00120 -2.29035
   0.00001 -0.00064 -1.91667
   0.00020 -0.00249 -1.47657
   0.00065 -0.00436 -0.98135
   0.00137 -0.00623 -0.47853
   0.00239 -0.00805 -0.02051
   0.00369 -0.00980  0.34942
   0.00527 -0.01148  0.62199
   0.00712 -0.01307  0.80465
   0.00925 -0.01459  0.91621
   0.01167 -0.01603  0.97611
   0.01438 -0.01741  0.99843
   0.01744 -0.01873  0.99614
   0.02087 -0.02000  0.97651
   0.02476 -0.02123  0.94626
   0.02916 -0.02242  0.90818
   0.03419 -0.02357  0.86590
   0.03998 -0.02467  0.82054
   0.04667 -0.02572  0.77392
   0.05445 -0.02670  0.72738
   0.06345 -0.02758  0.68188
   0.07377 -0.02833  0.63863
   0.08543 -0.02891  0.59880
   0.09832 -0.02929  0.56312
   0.11223 -0.02947  0.53195
   0.12696 -0.02945  0.50525
   0.14228 -0.02924  0.48258
   0.15806 -0.02887  0.46327
   0.17418 -0.02837  0.44696
   0.19056 -0.02776  0.43296
   0.20714 -0.02707  0.42087
   0.22389 -0.02630  0.41034
   0.24078 -0.02549  0.40107
   0.25777 -0.02465  0.39272
   0.27484 -0.02379  0.38517
   0.29194 -0.02292  0.37805
   0.30901 -0.02207  0.37140
   0.32603 -0.02124  0.36494
   0.34301 -0.02043  0.35846
   0.35994 -0.01967  0.35183
   0.37686 -0.01894  0.34482
   0.39378 -0.01827  0.33702
   0.41076 -0.01762  0.32805
   0.42781 -0.01697  0.31993
   0.44491 -0.01629  0.31253
   0.46204 -0.01560  0.30588
   0.47921 -0.01490  0.29973
   0.49639 -0.01420  0.29405
   0.51357 -0.01350  0.28884
   0.53074 -0.01280  0.28387
   0.54790 -0.01211  0.27909
   0.56503 -0.01143  0.27449
   0.58215 -0.01076  0.27006
   0.59926 -0.01011  0.26562
   0.61635 -0.00947  0.26130
   0.63342 -0.00885  0.25685
   0.65049 -0.00825  0.25246
   0.66755 -0.00768  0.24795
   0.68459 -0.00712  0.24335
   0.70164 -0.00659  0.23869
   0.71867 -0.00608  0.23379
   0.73570 -0.00560  0.22880
   0.75273 -0.00514  0.22357
   0.76976 -0.00471  0.21821
   0.78678 -0.00431  0.21253
   0.80381 -0.00393  0.20667
   0.82084 -0.00357  0.20041
   0.83786 -0.00324  0.19387
   0.85489 -0.00294  0.18683
   0.87190 -0.00266  0.17941
   0.88889 -0.00241  0.17153
   0.90581 -0.00218  0.16288
   0.92258 -0.00197  0.15357
   0.93902 -0.00179  0.14344
   0.95483 -0.00163  0.13236
   0.96953 -0.00150  0.12061
   0.98258 -0.00139  0.10771
   0.99368 -0.00131  0.09448
   1.00000 -0.00126  0.07733
