#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00126  1.18900  0.258733  0.011953 -0.000282    21.646
   0.00630  0.99392  0.00292  1.19055  0.256762  0.011587 -0.000291    22.159
   0.01727  0.98333  0.00577  1.19335  0.253293  0.010936 -0.000309    23.161
   0.03004  0.97098  0.00904  1.19680  0.249148  0.010152 -0.000315    24.543
   0.04430  0.95718  0.01262  1.20093  0.244434  0.009234 -0.000317    26.470
   0.05958  0.94237  0.01638  1.20578  0.239289  0.008190 -0.000320    29.218
   0.07546  0.92696  0.02021  1.21139  0.233835  0.007019 -0.000323    33.316
   0.09164  0.91123  0.02403  1.21810  0.228104  0.005668 -0.000326    40.248
   0.10799  0.89533  0.02780  1.22679  0.221992  0.003972 -0.000331    55.889
   0.12441  0.87933  0.03149  1.23427  0.216064  0.002596 -0.001317    83.237
   0.14087  0.86327  0.03511  1.23438  0.211305  0.002583 -0.001323    81.793
   0.15734  0.84718  0.03864  1.23449  0.206457  0.002572 -0.001329    80.263
   0.17383  0.83106  0.04208  1.23459  0.201545  0.002562 -0.001335    78.666
   0.19032  0.81492  0.04544  1.23469  0.196581  0.002553 -0.001340    77.007
   0.20680  0.79875  0.04870  1.23479  0.191577  0.002544 -0.001345    75.296
   0.22329  0.78258  0.05188  1.23488  0.186537  0.002537 -0.001349    73.534
   0.23978  0.76638  0.05496  1.23497  0.181468  0.002530 -0.001353    71.728
   0.25626  0.75017  0.05796  1.23506  0.176376  0.002524 -0.001357    69.882
   0.27274  0.73395  0.06086  1.23515  0.171266  0.002519 -0.001360    67.999
   0.28921  0.71772  0.06368  1.23524  0.166141  0.002514 -0.001363    66.082
   0.30568  0.70148  0.06640  1.23532  0.161003  0.002510 -0.001365    64.135
   0.32214  0.68523  0.06902  1.23540  0.155857  0.002507 -0.001368    62.159
   0.33859  0.66898  0.07155  1.23547  0.150708  0.002505 -0.001369    60.160
   0.35503  0.65272  0.07398  1.23554  0.145556  0.002504 -0.001371    58.140
   0.37146  0.63645  0.07632  1.23561  0.140405  0.002503 -0.001372    56.101
   0.38788  0.62019  0.07855  1.23568  0.135257  0.002503 -0.001373    54.046
   0.40429  0.60392  0.08069  1.23574  0.130118  0.002503 -0.001373    51.982
   0.42068  0.58766  0.08272  1.23579  0.124986  0.002504 -0.001373    49.907
   0.43705  0.57140  0.08465  1.23585  0.119870  0.002506 -0.001373    47.829
   0.45341  0.55514  0.08647  1.23590  0.114766  0.002509 -0.001372    45.747
   0.46975  0.53889  0.08818  1.23594  0.109683  0.002512 -0.001372    43.668
   0.48606  0.52265  0.08978  1.23598  0.104620  0.002515 -0.001371    41.593
   0.50236  0.50642  0.09127  1.23602  0.099581  0.002519 -0.001370    39.525
   0.51863  0.49021  0.09264  1.23605  0.094571  0.002524 -0.001369    37.469
   0.53487  0.47402  0.09390  1.23608  0.089592  0.002529 -0.001367    35.427
   0.55108  0.45785  0.09503  1.23611  0.084646  0.002534 -0.001366    33.402
   0.56725  0.44172  0.09603  1.23614  0.079741  0.002540 -0.001365    31.399
   0.58335  0.42564  0.09690  1.23616  0.074885  0.002545 -0.001364    29.422
   0.59935  0.40965  0.09765  1.23619  0.070087  0.002551 -0.001364    27.477
   0.61519  0.39382  0.09824  1.23621  0.065362  0.002556 -0.001363    25.569
   0.63085  0.37817  0.09865  1.23626  0.060782  0.002561 -0.001364    23.735
   0.64639  0.36263  0.09885  1.23633  0.056342  0.002564 -0.001366    21.974
