NACA 4412                                       
 Alfa =   6.55000 Re =    60000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126 -0.00689
   0.99392  0.00292 -0.01053
   0.98333  0.00577 -0.01721
   0.97098  0.00904 -0.02566
   0.95718  0.01262 -0.03587
   0.94237  0.01638 -0.04762
   0.92696  0.02021 -0.06074
   0.91123  0.02403 -0.07513
   0.89533  0.02780 -0.09074
   0.87933  0.03149 -0.10759
   0.86327  0.03511 -0.12571
   0.84718  0.03864 -0.14521
   0.83106  0.04208 -0.16620
   0.81492  0.04544 -0.18887
   0.79875  0.04870 -0.21346
   0.78258  0.05188 -0.24029
   0.76638  0.05496 -0.26982
   0.75017  0.05796 -0.30344
   0.73395  0.06086 -0.34121
   0.71772  0.06368 -0.38275
   0.70148  0.06640 -0.42809
   0.68523  0.06902 -0.47774
   0.66898  0.07155 -0.53265
   0.65272  0.07398 -0.59481
   0.63645  0.07632 -0.66667
   0.62019  0.07855 -0.75251
   0.60392  0.08069 -0.85700
   0.58766  0.08272 -0.85905
   0.57140  0.08465 -0.86086
   0.55514  0.08647 -0.86252
   0.53889  0.08818 -0.86411
   0.52265  0.08978 -0.86567
   0.50642  0.09127 -0.86725
   0.49021  0.09264 -0.86890
   0.47402  0.09390 -0.87068
   0.45785  0.09503 -0.87266
   0.44172  0.09603 -0.87493
   0.42564  0.09690 -0.87761
   0.40965  0.09765 -0.88085
   0.39382  0.09824 -0.88483
   0.37817  0.09865 -0.88998
   0.36263  0.09885 -0.89666
   0.34716  0.09884 -0.90532
   0.33174  0.09863 -0.91648
   0.31639  0.09821 -0.93066
   0.30109  0.09757 -0.94824
   0.28586  0.09672 -0.96905
   0.27069  0.09564 -0.99315
   0.25561  0.09433 -1.02073
   0.24061  0.09280 -1.05094
   0.22571  0.09103 -1.08241
   0.21092  0.08902 -1.11391
   0.19626  0.08678 -1.14460
   0.18175  0.08429 -1.17384
   0.16741  0.08155 -1.20154
   0.15327  0.07856 -1.22759
   0.13937  0.07533 -1.25222
   0.12576  0.07185 -1.27562
   0.11254  0.06815 -1.29803
   0.09978  0.06426 -1.31985
   0.08762  0.06020 -1.34131
   0.07622  0.05606 -1.36273
   0.06572  0.05190 -1.38411
   0.05625  0.04782 -1.40535
   0.04786  0.04389 -1.42646
   0.04055  0.04017 -1.44661
   0.03423  0.03668 -1.46571
   0.02879  0.03343 -1.48285
   0.02411  0.03040 -1.49765
   0.02008  0.02756 -1.50862
   0.01660  0.02489 -1.51507
   0.01357  0.02236 -1.51468
   0.01095  0.01995 -1.50671
   0.00867  0.01764 -1.48732
   0.00671  0.01541 -1.45268
   0.00502  0.01324 -1.39916
   0.00360  0.01113 -1.32039
   0.00242  0.00906 -1.21022
   0.00148  0.00703 -1.06207
   0.00077  0.00504 -0.87204
   0.00029  0.00309 -0.64307
   0.00004  0.00120 -0.38256
   0.00001 -0.00064 -0.10956
   0.00020 -0.00249  0.17312
   0.00065 -0.00436  0.44467
   0.00137 -0.00623  0.68017
   0.00239 -0.00805  0.85265
   0.00369 -0.00980  0.95543
   0.00527 -0.01148  0.99673
   0.00712 -0.01307  0.99386
   0.00925 -0.01459  0.96174
   0.01167 -0.01603  0.91390
   0.01438 -0.01741  0.85687
   0.01744 -0.01873  0.79790
   0.02087 -0.02000  0.73856
   0.02476 -0.02123  0.68046
   0.02916 -0.02242  0.62561
   0.03419 -0.02357  0.57398
   0.03998 -0.02467  0.52535
   0.04667 -0.02572  0.48021
   0.05445 -0.02670  0.43934
   0.06345 -0.02758  0.40244
   0.07377 -0.02833  0.36991
   0.08543 -0.02891  0.34201
   0.09832 -0.02929  0.31888
   0.11223 -0.02947  0.30022
   0.12696 -0.02945  0.28544
   0.14228 -0.02924  0.27393
   0.15806 -0.02887  0.26493
   0.17418 -0.02837  0.25805
   0.19056 -0.02776  0.25270
   0.20714 -0.02707  0.24850
   0.22389 -0.02630  0.24520
   0.24078 -0.02549  0.24253
   0.25777 -0.02465  0.24020
   0.27484 -0.02379  0.23821
   0.29194 -0.02292  0.23614
   0.30901 -0.02207  0.23415
   0.32603 -0.02124  0.23189
   0.34301 -0.02043  0.22933
   0.35994 -0.01967  0.22626
   0.37686 -0.01894  0.22255
   0.39378 -0.01827  0.21779
   0.41076 -0.01762  0.21167
   0.42781 -0.01697  0.20630
   0.44491 -0.01629  0.20146
   0.46204 -0.01560  0.19724
   0.47921 -0.01490  0.19344
   0.49639 -0.01420  0.19000
   0.51357 -0.01350  0.18695
   0.53074 -0.01280  0.18405
   0.54790 -0.01211  0.18128
   0.56503 -0.01143  0.17863
   0.58215 -0.01076  0.17606
   0.59926 -0.01011  0.17343
   0.61635 -0.00947  0.17085
   0.63342 -0.00885  0.16810
   0.65049 -0.00825  0.16531
   0.66755 -0.00768  0.16237
   0.68459 -0.00712  0.15926
   0.70164 -0.00659  0.15602
   0.71867 -0.00608  0.15251
   0.73570 -0.00560  0.14882
   0.75273 -0.00514  0.14483
   0.76976 -0.00471  0.14063
   0.78678 -0.00431  0.13605
   0.80381 -0.00393  0.13118
   0.82084 -0.00357  0.12585
   0.83786 -0.00324  0.12012
   0.85489 -0.00294  0.11378
   0.87190 -0.00266  0.10693
   0.88889 -0.00241  0.09940
   0.90581 -0.00218  0.09095
   0.92258 -0.00197  0.08152
   0.93902 -0.00179  0.07091
   0.95483 -0.00163  0.05887
   0.96953 -0.00150  0.04550
   0.98258 -0.00139  0.03029
   0.99368 -0.00131  0.01393
   1.00000 -0.00126 -0.00689
