#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00126  1.09761  0.094746  0.004149 -0.000265    22.835
   0.00630  0.99392  0.00292  1.09765  0.093751  0.004147 -0.000749    22.607
   0.01727  0.98333  0.00577  1.09772  0.091931  0.004144 -0.000750    22.183
   0.03004  0.97098  0.00904  1.09779  0.089745  0.004142 -0.000751    21.668
   0.04430  0.95718  0.01262  1.09787  0.087262  0.004139 -0.000753    21.081
   0.05958  0.94237  0.01638  1.09795  0.084572  0.004137 -0.000754    20.443
   0.07546  0.92696  0.02021  1.09804  0.081757  0.004135 -0.000756    19.774
   0.09164  0.91123  0.02403  1.09813  0.078878  0.004132 -0.000757    19.089
   0.10799  0.89533  0.02780  1.09823  0.075971  0.004129 -0.000759    18.398
   0.12441  0.87933  0.03149  1.09835  0.073058  0.004126 -0.000761    17.706
   0.14087  0.86327  0.03511  1.09847  0.070153  0.004122 -0.000763    17.018
   0.15734  0.84718  0.03864  1.09861  0.067265  0.004118 -0.000766    16.335
   0.17383  0.83106  0.04208  1.09877  0.064400  0.004112 -0.000769    15.660
   0.19032  0.81492  0.04544  1.09894  0.061562  0.004106 -0.000772    14.993
   0.20680  0.79875  0.04870  1.09915  0.058760  0.004099 -0.000776    14.337
   0.22329  0.78258  0.05188  1.09939  0.055991  0.004090 -0.000781    13.690
   0.23978  0.76638  0.05496  1.09966  0.053263  0.004080 -0.000786    13.056
   0.25626  0.75017  0.05796  1.09997  0.050579  0.004068 -0.000792    12.434
   0.27274  0.73395  0.06086  1.10034  0.047943  0.004054 -0.000798    11.826
   0.28921  0.71772  0.06368  1.10077  0.045358  0.004038 -0.000806    11.232
   0.30568  0.70148  0.06640  1.10126  0.042827  0.004020 -0.000815    10.653
   0.32214  0.68523  0.06902  1.10184  0.040352  0.004000 -0.000825    10.089
   0.33859  0.66898  0.07155  1.10252  0.037940  0.003976 -0.000837     9.541
   0.35503  0.65272  0.07398  1.10331  0.035592  0.003950 -0.000851     9.010
   0.37146  0.63645  0.07632  1.10424  0.033312  0.003920 -0.000867     8.497
   0.38788  0.62019  0.07855  1.10532  0.031103  0.003887 -0.000886     8.002
   0.40429  0.60392  0.08069  1.10660  0.028972  0.003849 -0.000909     7.526
   0.42068  0.58766  0.08272  1.10809  0.026917  0.003808 -0.000937     7.069
   0.43705  0.57140  0.08465  1.10984  0.024948  0.003761 -0.000970     6.633
   0.45341  0.55514  0.08647  1.11190  0.023064  0.003709 -0.001010     6.218
   0.46975  0.53889  0.08818  1.11431  0.021271  0.003652 -0.001054     5.824
   0.48606  0.52265  0.08978  1.11715  0.019569  0.003589 -0.001089     5.453
   0.50236  0.50642  0.09127  1.12047  0.017965  0.003519 -0.001103     5.105
   0.51863  0.49021  0.09264  1.12434  0.016458  0.003443 -0.001066     4.780
   0.53487  0.47402  0.09390  1.12881  0.015051  0.003360 -0.000939     4.479
   0.55108  0.45785  0.09503  1.13388  0.013739  0.003271 -0.000681     4.200
   0.56725  0.44172  0.09603  1.13952  0.012525  0.003177 -0.000259     3.943
   0.58335  0.42564  0.09690  1.14584  0.011404  0.003076  0.000354     3.707
   0.59935  0.40965  0.09765  1.15286  0.010372  0.002968  0.001174     3.495
   0.61519  0.39382  0.09824  1.16053  0.009419  0.002854  0.002235     3.300
   0.63085  0.37817  0.09865  1.16854  0.008598  0.002737  0.003427     3.141
   0.64639  0.36263  0.09885  1.17657  0.007893  0.002621  0.004700     3.011
   0.66187  0.34716  0.09884  1.18431  0.007290  0.002508  0.006014     2.906
   0.67728  0.33174  0.09863  1.19151  0.006769  0.002400  0.007345     2.821
   0.69264  0.31639  0.09821  1.19796  0.006317  0.002296  0.008671     2.751
   0.70795  0.30109  0.09757  1.20351  0.005921  0.002197  0.009982     2.694
   0.72321  0.28586  0.09672  1.20805  0.005570  0.002104  0.011272     2.647
   0.73841  0.27069  0.09564  1.21150  0.005256  0.002015  0.012538     2.608
   0.75355  0.25561  0.09433  1.21381  0.004971  0.001930  0.013789     2.576
   0.76863  0.24061  0.09280  1.21492  0.004710  0.001849  0.015020     2.548
   0.78363  0.22571  0.09103  1.21481  0.004468  0.001770  0.016250     2.524
   0.79855  0.21092  0.08902  1.21339  0.004242  0.001694  0.017466     2.504
   0.81339  0.19626  0.08678  1.21066  0.004026  0.001619  0.018714     2.487
   0.82811  0.18175  0.08429  1.20646  0.003822  0.001546  0.019960     2.471
   0.84271  0.16741  0.08155  1.20078  0.003623  0.001474  0.021263     2.458
   0.85717  0.15327  0.07856  1.19340  0.003433  0.001403  0.022571     2.446
   0.87144  0.13937  0.07533  1.18429  0.003245  0.001333  0.023971     2.435
   0.88548  0.12576  0.07185  1.17319  0.003060  0.001262  0.025435     2.425
   0.89921  0.11254  0.06815  1.15992  0.002879  0.001191  0.026949     2.417
   0.91255  0.09978  0.06426  1.14439  0.002698  0.001121  0.028653     2.407
   0.92536  0.08762  0.06020  1.12618  0.002523  0.001051  0.030343     2.401
   0.93750  0.07622  0.05606  1.10551  0.002346  0.000981  0.032326     2.392
   0.94879  0.06572  0.05190  1.08193  0.002178  0.000913  0.034312     2.385
   0.95911  0.05625  0.04782  1.05581  0.002015  0.000848  0.036449     2.378
   0.96837  0.04786  0.04389  1.02714  0.001860  0.000785  0.038770     2.368
   0.97657  0.04055  0.04017  0.99588  0.001719  0.000728  0.040958     2.361
   0.98379  0.03423  0.03668  0.96238  0.001584  0.000674  0.043326     2.352
   0.99012  0.02879  0.03343  0.92618  0.001462  0.000624  0.045564     2.344
   0.99570  0.02411  0.03040  0.88724  0.001349  0.000578  0.047647     2.336
   1.00063  0.02008  0.02756  0.84516  0.001244  0.000535  0.049715     2.326
   1.00502  0.01660  0.02489  0.79900  0.001146  0.000495  0.051528     2.315
   1.00896  0.01357  0.02236  0.74828  0.001058  0.000458  0.052565     2.309
   1.01253  0.01095  0.01995  0.69226  0.000972  0.000423  0.053690     2.295
   1.01577  0.00867  0.01764  0.62901  0.000896  0.000392  0.053272     2.287
   1.01874  0.00671  0.01541  0.55826  0.000824  0.000362  0.051943     2.276
   1.02149  0.00502  0.01324  0.47778  0.000757  0.000334  0.048878     2.264
   1.02404  0.00360  0.01113  0.38613  0.000699  0.000310  0.043194     2.254
   1.02642  0.00242  0.00906  0.28273  0.000648  0.000289  0.034401     2.245
   1.02866  0.00148  0.00703  0.16661  0.000599  0.000267  0.022061     2.240
   1.03077  0.00077  0.00504  0.03395  0.000546  0.000245  0.004977     2.230
   1.03277  0.00029  0.00309 -0.10799  0.000546  0.000245  0.015831     2.230
   1.03468  0.00004  0.00120 -0.25648  0.000510  0.000230  0.040655     2.217
   1.03651  0.00001 -0.00064 -0.41045  0.000500  0.000224  0.065604     2.230
   1.03838  0.00020 -0.00249 -0.57043  0.000495  0.000222  0.092599     2.225
   1.04030  0.00065 -0.00436 -0.73072  0.000505  0.000225  0.114658     2.241
   1.04230  0.00137 -0.00623 -0.87684  0.000532  0.000236  0.128339     2.259
   1.04439  0.00239 -0.00805 -1.00325  0.000572  0.000251  0.134519     2.276
   1.04657  0.00369 -0.00980 -1.10263  0.000635  0.000275  0.128731     2.312
   1.04888  0.00527 -0.01148 -1.17654  0.000711  0.000304  0.119477     2.340
   1.05132  0.00712 -0.01307 -1.22868  0.000805  0.000338  0.106280     2.377
   1.05393  0.00925 -0.01459 -1.26392  0.000911  0.000378  0.093284     2.412
   1.05675  0.01167 -0.01603 -1.28650  0.001032  0.000422  0.080767     2.448
   1.05979  0.01438 -0.01741 -1.29969  0.001167  0.000470  0.069457     2.485
   1.06312  0.01744 -0.01873 -1.30592  0.001316  0.000522  0.059442     2.522
   1.06679  0.02087 -0.02000 -1.30700  0.001482  0.000579  0.050723     2.559
   1.07086  0.02476 -0.02123 -1.30436  0.001663  0.000641  0.043334     2.595
   1.07542  0.02916 -0.02242 -1.29875  0.001864  0.000708  0.036853     2.633
   1.08058  0.03419 -0.02357 -1.29074  0.002088  0.000782  0.031230     2.671
   1.08647  0.03998 -0.02467 -1.28090  0.002336  0.000862  0.026464     2.709
   1.09325  0.04667 -0.02572 -1.26944  0.002615  0.000951  0.022284     2.748
   1.10108  0.05445 -0.02670 -1.25655  0.002931  0.001050  0.018630     2.791
   1.11013  0.06345 -0.02758 -1.24264  0.003282  0.001159  0.015561     2.832
   1.12048  0.07377 -0.02833 -1.22798  0.003673  0.001277  0.012926     2.876
   1.13215  0.08543 -0.02891 -1.21304  0.004097  0.001403  0.010750     2.919
   1.14504  0.09832 -0.02929 -1.19821  0.004552  0.001536  0.008947     2.963
   1.15896  0.11223 -0.02947 -1.18391  0.005026  0.001672  0.007496     3.005
   1.17368  0.12696 -0.02945 -1.17038  0.005512  0.001810  0.006326     3.046
   1.18901  0.14228 -0.02924 -1.15777  0.005998  0.001946  0.005398     3.083
   1.20480  0.15806 -0.02887 -1.14611  0.006479  0.002079  0.004667     3.116
   1.22092  0.17418 -0.02837 -1.13536  0.006953  0.002210  0.004075     3.146
   1.23731  0.19056 -0.02776 -1.12546  0.007412  0.002337  0.003616     3.171
   1.25391  0.20714 -0.02707 -1.11636  0.007853  0.002461  0.003255     3.191
