#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00126  1.01185  0.051992  0.009327 -0.000126     5.574
   0.00630  0.99392  0.00292  1.01590  0.051345  0.009047 -0.000130     5.675
   0.01727  0.98333  0.00577  1.02326  0.050163  0.008555 -0.000137     5.863
   0.03004  0.97098  0.00904  1.03236  0.048830  0.007971 -0.000146     6.126
   0.04430  0.95718  0.01262  1.04329  0.047404  0.007304 -0.000158     6.490
   0.05958  0.94237  0.01638  1.05604  0.045947  0.006569 -0.000173     6.994
   0.07546  0.92696  0.02021  1.07076  0.044490  0.005773 -0.000194     7.706
   0.09164  0.91123  0.02403  1.08758  0.043042  0.004924 -0.000225     8.741
   0.10799  0.89533  0.02780  1.10692  0.041579  0.004019 -0.000270    10.345
   0.12441  0.87933  0.03149  1.12999  0.040021  0.003026 -0.000281    13.226
   0.14087  0.86327  0.03511  1.14787  0.038539  0.002327 -0.000472    16.564
   0.15734  0.84718  0.03864  1.14817  0.037369  0.002318 -0.000474    16.118
   0.17383  0.83106  0.04208  1.14845  0.036065  0.002311 -0.000477    15.603
   0.19032  0.81492  0.04544  1.14871  0.034674  0.002305 -0.000479    15.042
   0.20680  0.79875  0.04870  1.14898  0.033227  0.002299 -0.000482    14.451
   0.22329  0.78258  0.05188  1.14926  0.031740  0.002293 -0.000485    13.840
   0.23978  0.76638  0.05496  1.14955  0.030229  0.002287 -0.000488    13.216
   0.25626  0.75017  0.05796  1.14988  0.028706  0.002281 -0.000491    12.587
   0.27274  0.73395  0.06086  1.15025  0.027180  0.002273 -0.000495    11.956
   0.28921  0.71772  0.06368  1.15067  0.025660  0.002265 -0.000500    11.328
   0.30568  0.70148  0.06640  1.15116  0.024153  0.002256 -0.000506    10.707
   0.32214  0.68523  0.06902  1.15173  0.022665  0.002245 -0.000512    10.095
   0.33859  0.66898  0.07155  1.15240  0.021205  0.002233 -0.000520     9.497
   0.35503  0.65272  0.07398  1.15320  0.019776  0.002219 -0.000529     8.913
   0.37146  0.63645  0.07632  1.15416  0.018385  0.002203 -0.000540     8.347
   0.38788  0.62019  0.07855  1.15530  0.017038  0.002184 -0.000553     7.801
   0.40429  0.60392  0.08069  1.15667  0.015741  0.002163 -0.000569     7.278
   0.42068  0.58766  0.08272  1.15832  0.014497  0.002139 -0.000589     6.778
   0.43705  0.57140  0.08465  1.16030  0.013315  0.002111 -0.000614     6.306
   0.45341  0.55514  0.08647  1.16268  0.012195  0.002080 -0.000642     5.861
