#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00126  1.02346  0.052906  0.006999 -0.000154     7.559
   0.00630  0.99392  0.00292  1.02829  0.052214  0.006687 -0.000161     7.808
   0.01727  0.98333  0.00577  1.03724  0.050940  0.006130 -0.000174     8.310
   0.03004  0.97098  0.00904  1.04861  0.049474  0.005457 -0.000195     9.067
   0.04430  0.95718  0.01262  1.06271  0.047852  0.004671 -0.000227    10.244
   0.05958  0.94237  0.01638  1.08008  0.046094  0.003771 -0.000257    12.224
   0.07546  0.92696  0.02021  1.10215  0.044145  0.002717 -0.000267    16.249
   0.09164  0.91123  0.02403  1.10980  0.042561  0.002384 -0.000443    17.852
   0.10799  0.89533  0.02780  1.10996  0.041069  0.002380 -0.000445    17.255
   0.12441  0.87933  0.03149  1.11011  0.039472  0.002377 -0.000447    16.605
   0.14087  0.86327  0.03511  1.11025  0.037814  0.002374 -0.000448    15.925
   0.15734  0.84718  0.03864  1.11040  0.036119  0.002372 -0.000450    15.228
   0.17383  0.83106  0.04208  1.11056  0.034404  0.002369 -0.000452    14.522
   0.19032  0.81492  0.04544  1.11074  0.032683  0.002366 -0.000454    13.814
   0.20680  0.79875  0.04870  1.11095  0.030966  0.002362 -0.000457    13.109
   0.22329  0.78258  0.05188  1.11120  0.029258  0.002357 -0.000460    12.411
   0.23978  0.76638  0.05496  1.11149  0.027571  0.002352 -0.000464    11.723
   0.25626  0.75017  0.05796  1.11185  0.025909  0.002345 -0.000468    11.049
   0.27274  0.73395  0.06086  1.11228  0.024281  0.002337 -0.000473    10.392
   0.28921  0.71772  0.06368  1.11280  0.022690  0.002326 -0.000480     9.753
   0.30568  0.70148  0.06640  1.11344  0.021143  0.002314 -0.000487     9.135
   0.32214  0.68523  0.06902  1.11422  0.019643  0.002300 -0.000497     8.540
   0.33859  0.66898  0.07155  1.11517  0.018198  0.002283 -0.000508     7.970
   0.35503  0.65272  0.07398  1.11632  0.016811  0.002264 -0.000522     7.425
   0.37146  0.63645  0.07632  1.11772  0.015487  0.002242 -0.000539     6.909
   0.38788  0.62019  0.07855  1.11942  0.014231  0.002216 -0.000560     6.422
   0.40429  0.60392  0.08069  1.12147  0.013048  0.002187 -0.000585     5.967
   0.42068  0.58766  0.08272  1.12395  0.011938  0.002153 -0.000609     5.544
   0.43705  0.57140  0.08465  1.12690  0.010911  0.002116 -0.000617     5.156
   0.45341  0.55514  0.08647  1.13041  0.009962  0.002075 -0.000597     4.802
   0.46975  0.53889  0.08818  1.13449  0.009096  0.002029 -0.000522     4.483
   0.48606  0.52265  0.08978  1.13915  0.008309  0.001980 -0.000374     4.197
   0.50236  0.50642  0.09127  1.14432  0.007602  0.001928 -0.000144     3.943
   0.51863  0.49021  0.09264  1.15007  0.006971  0.001872  0.000168     3.723
   0.53487  0.47402  0.09390  1.15640  0.006409  0.001813  0.000550     3.535
   0.55108  0.45785  0.09503  1.16324  0.005907  0.001751  0.000997     3.373
   0.56725  0.44172  0.09603  1.17046  0.005457  0.001688  0.001501     3.234
   0.58335  0.42564  0.09690  1.17792  0.005048  0.001623  0.002070     3.111
   0.59935  0.40965  0.09765  1.18550  0.004670  0.001558  0.002723     2.998
   0.61519  0.39382  0.09824  1.19317  0.004303  0.001492  0.003529     2.885
   0.63085  0.37817  0.09865  1.20009  0.003997  0.001429  0.004318     2.796
   0.64639  0.36263  0.09885  1.20604  0.003740  0.001371  0.005069     2.727
   0.66187  0.34716  0.09884  1.21096  0.003519  0.001317  0.005783     2.673
   0.67728  0.33174  0.09863  1.21484  0.003326  0.001265  0.006470     2.629
   0.69264  0.31639  0.09821  1.21764  0.003155  0.001217  0.007127     2.592
   0.70795  0.30109  0.09757  1.21938  0.003000  0.001171  0.007770     2.562
   0.72321  0.28586  0.09672  1.22000  0.002858  0.001127  0.008388     2.537
   0.73841  0.27069  0.09564  1.21954  0.002726  0.001084  0.009004     2.515
   0.75355  0.25561  0.09433  1.21794  0.002604  0.001043  0.009606     2.496
   0.76863  0.24061  0.09280  1.21520  0.002487  0.001003  0.010216     2.479
   0.78363  0.22571  0.09103  1.21121  0.002376  0.000964  0.010821     2.465
   0.79855  0.21092  0.08902  1.20595  0.002269  0.000925  0.011432     2.452
   0.81339  0.19626  0.08678  1.19933  0.002165  0.000887  0.012059     2.440
   0.82811  0.18175  0.08429  1.19122  0.002065  0.000850  0.012686     2.430
   0.84271  0.16741  0.08155  1.18158  0.001966  0.000812  0.013356     2.420
   0.85717  0.15327  0.07856  1.17013  0.001868  0.000775  0.014035     2.412
   0.87144  0.13937  0.07533  1.15678  0.001772  0.000737  0.014750     2.404
   0.88548  0.12576  0.07185  1.14129  0.001676  0.000699  0.015498     2.397
   0.89921  0.11254  0.06815  1.12346  0.001580  0.000661  0.016294     2.390
   0.91255  0.09978  0.06426  1.10304  0.001484  0.000623  0.017159     2.382
   0.92536  0.08762  0.06020  1.07974  0.001389  0.000585  0.018045     2.376
   0.93750  0.07622  0.05606  1.05355  0.001294  0.000546  0.019053     2.368
   0.94879  0.06572  0.05190  1.02419  0.001204  0.000509  0.020005     2.363
   0.95911  0.05625  0.04782  0.99217  0.001114  0.000473  0.021113     2.355
   0.96837  0.04786  0.04389  0.95714  0.001030  0.000439  0.022181     2.348
   0.97657  0.04055  0.04017  0.91948  0.000952  0.000407  0.023232     2.340
   0.98379  0.03423  0.03668  0.87927  0.000879  0.000377  0.024220     2.333
   0.99012  0.02879  0.03343  0.83643  0.000812  0.000349  0.025156     2.325
   0.99570  0.02411  0.03040  0.79043  0.000748  0.000323  0.026035     2.314
   1.00063  0.02008  0.02756  0.74083  0.000692  0.000300  0.026521     2.309
   1.00502  0.01660  0.02489  0.68731  0.000637  0.000277  0.027044     2.297
   1.00896  0.01357  0.02236  0.62844  0.000589  0.000257  0.026913     2.290
   1.01253  0.01095  0.01995  0.56406  0.000542  0.000238  0.026468     2.280
   1.01577  0.00867  0.01764  0.49223  0.000499  0.000220  0.025353     2.269
   1.01874  0.00671  0.01541  0.41213  0.000460  0.000203  0.023125     2.265
   1.02149  0.00502  0.01324  0.32131  0.000422  0.000188  0.020007     2.244
   1.02404  0.00360  0.01113  0.21988  0.000392  0.000174  0.014636     2.255
   1.02642  0.00242  0.00906  0.10369  0.000352  0.000158  0.007853     2.230
   1.02866  0.00148  0.00703 -0.02318  0.000352  0.000158  0.001755     2.230
   1.03077  0.00077  0.00504 -0.16320  0.000312  0.000140  0.014060     2.222
   1.03277  0.00029  0.00309 -0.31634  0.000301  0.000135  0.028111     2.228
   1.03468  0.00004  0.00120 -0.47468  0.000289  0.000130  0.044194     2.218
   1.03651  0.00001 -0.00064 -0.63386  0.000285  0.000128  0.059407     2.227
   1.03838  0.00020 -0.00249 -0.79726  0.000283  0.000127  0.075186     2.227
   1.04030  0.00065 -0.00436 -0.95854  0.000290  0.000129  0.087202     2.243
   1.04230  0.00137 -0.00623 -1.10128  0.000308  0.000136  0.091957     2.270
   1.04439  0.00239 -0.00805 -1.21884  0.000334  0.000146  0.091608     2.294
   1.04657  0.00369 -0.00980 -1.30566  0.000375  0.000161  0.083903     2.337
   1.04888  0.00527 -0.01148 -1.36504  0.000425  0.000179  0.074627     2.376
   1.05132  0.00712 -0.01307 -1.40299  0.000485  0.000200  0.064430     2.419
   1.05393  0.00925 -0.01459 -1.42335  0.000557  0.000225  0.053861     2.471
   1.05675  0.01167 -0.01603 -1.43197  0.000637  0.000253  0.045072     2.518
   1.05979  0.01438 -0.01741 -1.43171  0.000730  0.000284  0.036996     2.574
   1.06312  0.01744 -0.01873 -1.42560  0.000832  0.000317  0.030385     2.627
   1.06679  0.02087 -0.02000 -1.41525  0.000948  0.000353  0.024743     2.684
   1.07086  0.02476 -0.02123 -1.40166  0.001080  0.000393  0.019892     2.747
   1.07542  0.02916 -0.02242 -1.38595  0.001226  0.000436  0.015944     2.811
   1.08058  0.03419 -0.02357 -1.36834  0.001396  0.000484  0.012485     2.884
   1.08647  0.03998 -0.02467 -1.34935  0.001591  0.000537  0.009592     2.965
   1.09325  0.04667 -0.02572 -1.32914  0.001821  0.000595  0.007076     3.060
   1.10108  0.05445 -0.02670 -1.30808  0.002092  0.000660  0.004950     3.172
   1.11013  0.06345 -0.02758 -1.28657  0.002420  0.000731  0.003134     3.311
   1.12048  0.07377 -0.02833 -1.26530  0.002810  0.000807  0.001660     3.481
   1.13215  0.08543 -0.02891 -1.24500  0.003280  0.000888  0.000490     3.696
   1.14504  0.09832 -0.02929 -1.22647  0.003834  0.000969 -0.000340     3.957
