#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00126  1.03945  0.057099  0.003149 -0.000238    18.132
   0.00630  0.99392  0.00292  1.04753  0.055928  0.002666 -0.000241    20.981
   0.01727  0.98333  0.00577  1.05236  0.054288  0.002391 -0.000415    22.707
   0.03004  0.97098  0.00904  1.05234  0.052571  0.002394 -0.000415    21.958
   0.04430  0.95718  0.01262  1.05231  0.050608  0.002398 -0.000415    21.101
   0.05958  0.94237  0.01638  1.05227  0.048482  0.002403 -0.000415    20.175
   0.07546  0.92696  0.02021  1.05224  0.046265  0.002408 -0.000415    19.213
   0.09164  0.91123  0.02403  1.05220  0.044011  0.002413 -0.000415    18.241
   0.10799  0.89533  0.02780  1.05217  0.041756  0.002417 -0.000415    17.275
   0.12441  0.87933  0.03149  1.05215  0.039516  0.002421 -0.000416    16.323
   0.14087  0.86327  0.03511  1.05216  0.037307  0.002424 -0.000417    15.391
   0.15734  0.84718  0.03864  1.05219  0.035136  0.002426 -0.000418    14.484
   0.17383  0.83106  0.04208  1.05225  0.033010  0.002427 -0.000420    13.603
   0.19032  0.81492  0.04544  1.05235  0.030935  0.002426 -0.000422    12.750
   0.20680  0.79875  0.04870  1.05251  0.028916  0.002424 -0.000425    11.928
   0.22329  0.78258  0.05188  1.05273  0.026954  0.002420 -0.000429    11.137
   0.23978  0.76638  0.05496  1.05304  0.025058  0.002415 -0.000434    10.378
   0.25626  0.75017  0.05796  1.05346  0.023228  0.002406 -0.000440     9.653
   0.27274  0.73395  0.06086  1.05400  0.021472  0.002396 -0.000447     8.963
   0.28921  0.71772  0.06368  1.05469  0.019792  0.002382 -0.000456     8.308
   0.30568  0.70148  0.06640  1.05558  0.018192  0.002366 -0.000468     7.690
   0.32214  0.68523  0.06902  1.05670  0.016675  0.002346 -0.000483     7.109
   0.33859  0.66898  0.07155  1.05811  0.015249  0.002322 -0.000501     6.567
   0.35503  0.65272  0.07398  1.05984  0.013912  0.002294 -0.000524     6.064
   0.37146  0.63645  0.07632  1.06198  0.012671  0.002262 -0.000547     5.601
   0.38788  0.62019  0.07855  1.06459  0.011527  0.002225 -0.000555     5.179
   0.40429  0.60392  0.08069  1.06773  0.010483  0.002184 -0.000535     4.800
   0.42068  0.58766  0.08272  1.07143  0.009537  0.002138 -0.000460     4.460
   0.43705  0.57140  0.08465  1.07565  0.008690  0.002088 -0.000311     4.161
   0.45341  0.55514  0.08647  1.08036  0.007937  0.002036 -0.000081     3.899
   0.46975  0.53889  0.08818  1.08562  0.007274  0.001979  0.000222     3.676
   0.48606  0.52265  0.08978  1.09140  0.006694  0.001918  0.000584     3.490
   0.50236  0.50642  0.09127  1.09757  0.006190  0.001855  0.000984     3.336
   0.51863  0.49021  0.09264  1.10398  0.005751  0.001791  0.001409     3.211
   0.53487  0.47402  0.09390  1.11048  0.005368  0.001727  0.001846     3.108
   0.55108  0.45785  0.09503  1.11698  0.005024  0.001664  0.002304     3.020
   0.56725  0.44172  0.09603  1.12337  0.004714  0.001601  0.002778     2.945
   0.58335  0.42564  0.09690  1.12963  0.004425  0.001539  0.003295     2.875
   0.59935  0.40965  0.09765  1.13573  0.004146  0.001477  0.003884     2.807
   0.61519  0.39382  0.09824  1.14171  0.003862  0.001415  0.004634     2.729
   0.63085  0.37817  0.09865  1.14659  0.003622  0.001358  0.005349     2.668
   0.64639  0.36263  0.09885  1.15029  0.003418  0.001304  0.006018     2.621
   0.66187  0.34716  0.09884  1.15282  0.003239  0.001254  0.006650     2.582
   0.67728  0.33174  0.09863  1.15424  0.003078  0.001207  0.007260     2.550
   0.69264  0.31639  0.09821  1.15450  0.002934  0.001162  0.007843     2.524
   0.70795  0.30109  0.09757  1.15363  0.002800  0.001120  0.008416     2.501
   0.72321  0.28586  0.09672  1.15157  0.002677  0.001079  0.008967     2.482
   0.73841  0.27069  0.09564  1.14837  0.002560  0.001039  0.009523     2.465
   0.75355  0.25561  0.09433  1.14389  0.002450  0.001000  0.010061     2.450
   0.76863  0.24061  0.09280  1.13816  0.002344  0.000962  0.010608     2.437
