#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00126  1.00446  0.052709  0.011307 -0.000092     4.662
   0.00630  0.99392  0.00292  1.00799  0.052026  0.011045 -0.000097     4.710
   0.01727  0.98333  0.00577  1.01436  0.050790  0.010586 -0.000105     4.798
   0.03004  0.97098  0.00904  1.02219  0.049402  0.010042 -0.000115     4.920
   0.04430  0.95718  0.01262  1.03153  0.047932  0.009423 -0.000126     5.087
   0.05958  0.94237  0.01638  1.04229  0.046453  0.008746 -0.000139     5.311
   0.07546  0.92696  0.02021  1.05438  0.045016  0.008026 -0.000153     5.609
   0.09164  0.91123  0.02403  1.06778  0.043647  0.007274 -0.000167     6.001
   0.10799  0.89533  0.02780  1.08257  0.042352  0.006493 -0.000184     6.522
   0.12441  0.87933  0.03149  1.09909  0.041111  0.005678 -0.000206     7.241
   0.14087  0.86327  0.03511  1.11767  0.039902  0.004822 -0.000239     8.275
   0.15734  0.84718  0.03864  1.13879  0.038681  0.003921 -0.000285     9.865
   0.17383  0.83106  0.04208  1.16378  0.037360  0.002940 -0.000298    12.706
   0.19032  0.81492  0.04544  1.18307  0.036092  0.002253 -0.000503    16.021
   0.20680  0.79875  0.04870  1.18347  0.035097  0.002242 -0.000506    15.654
   0.22329  0.78258  0.05188  1.18384  0.033952  0.002233 -0.000510    15.205
   0.23978  0.76638  0.05496  1.18419  0.032707  0.002225 -0.000513    14.702
   0.25626  0.75017  0.05796  1.18455  0.031392  0.002217 -0.000516    14.161
   0.27274  0.73395  0.06086  1.18491  0.030028  0.002209 -0.000520    13.593
   0.28921  0.71772  0.06368  1.18529  0.028629  0.002201 -0.000523    13.006
   0.30568  0.70148  0.06640  1.18571  0.027207  0.002193 -0.000528    12.407
   0.32214  0.68523  0.06902  1.18616  0.025773  0.002184 -0.000532    11.800
   0.33859  0.66898  0.07155  1.18668  0.024336  0.002175 -0.000538    11.191
   0.35503  0.65272  0.07398  1.18726  0.022903  0.002164 -0.000544    10.584
   0.37146  0.63645  0.07632  1.18794  0.021482  0.002152 -0.000552     9.982
   0.38788  0.62019  0.07855  1.18873  0.020080  0.002139 -0.000561     9.389
   0.40429  0.60392  0.08069  1.18966  0.018704  0.002123 -0.000571     8.809
   0.42068  0.58766  0.08272  1.19077  0.017358  0.002106 -0.000584     8.242
   0.43705  0.57140  0.08465  1.19208  0.016052  0.002086 -0.000599     7.694
   0.45341  0.55514  0.08647  1.19366  0.014788  0.002064 -0.000618     7.164
   0.46975  0.53889  0.08818  1.19555  0.013574  0.002039 -0.000642     6.658
   0.48606  0.52265  0.08978  1.19783  0.012414  0.002010 -0.000671     6.177
   0.50236  0.50642  0.09127  1.20058  0.011315  0.001977 -0.000703     5.722
   0.51863  0.49021  0.09264  1.20390  0.010281  0.001941 -0.000723     5.297
   0.53487  0.47402  0.09390  1.20788  0.009315  0.001900 -0.000714     4.903
   0.55108  0.45785  0.09503  1.21260  0.008417  0.001854 -0.000636     4.539
   0.56725  0.44172  0.09603  1.21809  0.007590  0.001805 -0.000447     4.205
   0.58335  0.42564  0.09690  1.22428  0.006831  0.001752 -0.000106     3.899
   0.59935  0.40965  0.09765  1.23134  0.006139  0.001694  0.000410     3.624
   0.61519  0.39382  0.09824  1.23936  0.005502  0.001631  0.001137     3.374
   0.63085  0.37817  0.09865  1.24792  0.004974  0.001565  0.001964     3.178
   0.64639  0.36263  0.09885  1.25654  0.004541  0.001499  0.002827     3.029
   0.66187  0.34716  0.09884  1.26480  0.004183  0.001436  0.003693     2.913
   0.67728  0.33174  0.09863  1.27236  0.003884  0.001375  0.004536     2.824
   0.69264  0.31639  0.09821  1.27906  0.003631  0.001318  0.005351     2.754
   0.70795  0.30109  0.09757  1.28479  0.003411  0.001264  0.006137     2.698
   0.72321  0.28586  0.09672  1.28946  0.003220  0.001213  0.006886     2.654
   0.73841  0.27069  0.09564  1.29312  0.003047  0.001165  0.007622     2.617
   0.75355  0.25561  0.09433  1.29568  0.002892  0.001118  0.008330     2.587
   0.76863  0.24061  0.09280  1.29720  0.002749  0.001073  0.009030     2.561
   0.78363  0.22571  0.09103  1.29763  0.002615  0.001030  0.009726     2.539
   0.79855  0.21092  0.08902  1.29694  0.002490  0.000988  0.010419     2.521
   0.81339  0.19626  0.08678  1.29514  0.002370  0.000946  0.011127     2.504
   0.82811  0.18175  0.08429  1.29211  0.002255  0.000906  0.011839     2.490
   0.84271  0.16741  0.08155  1.28786  0.002143  0.000865  0.012585     2.478
   0.85717  0.15327  0.07856  1.28221  0.002036  0.000825  0.013334     2.467
   0.87144  0.13937  0.07533  1.27521  0.001928  0.000785  0.014152     2.457
   0.88548  0.12576  0.07185  1.26659  0.001823  0.000745  0.015007     2.448
   0.89921  0.11254  0.06815  1.25626  0.001719  0.000704  0.015900     2.441
   0.91255  0.09978  0.06426  1.24419  0.001615  0.000664  0.016888     2.434
   0.92536  0.08762  0.06020  1.23017  0.001512  0.000623  0.017972     2.426
   0.93750  0.07622  0.05606  1.21408  0.001410  0.000583  0.019148     2.420
   0.94879  0.06572  0.05190  1.19592  0.001311  0.000543  0.020411     2.413
   0.95911  0.05625  0.04782  1.17582  0.001215  0.000505  0.021800     2.406
   0.96837  0.04786  0.04389  1.15380  0.001125  0.000469  0.023266     2.400
   0.97657  0.04055  0.04017  1.12998  0.001039  0.000434  0.024864     2.392
   0.98379  0.03423  0.03668  1.10418  0.000960  0.000403  0.026536     2.383
   0.99012  0.02879  0.03343  1.07635  0.000887  0.000373  0.028158     2.377
   0.99570  0.02411  0.03040  1.04643  0.000817  0.000345  0.030088     2.365
   1.00063  0.02008  0.02756  1.01337  0.000755  0.000320  0.031739     2.358
   1.00502  0.01660  0.02489  0.97743  0.000695  0.000296  0.033599     2.347
   1.00896  0.01357  0.02236  0.93722  0.000639  0.000274  0.035438     2.335
   1.01253  0.01095  0.01995  0.89193  0.000589  0.000253  0.036944     2.326
   1.01577  0.00867  0.01764  0.84103  0.000541  0.000234  0.038310     2.315
   1.01874  0.00671  0.01541  0.78256  0.000495  0.000215  0.039519     2.299
   1.02149  0.00502  0.01324  0.71477  0.000456  0.000199  0.039575     2.290
   1.02404  0.00360  0.01113  0.63692  0.000418  0.000184  0.038938     2.276
   1.02642  0.00242  0.00906  0.54713  0.000385  0.000170  0.036556     2.269
   1.02866  0.00148  0.00703  0.44299  0.000353  0.000157  0.032815     2.249
   1.03077  0.00077  0.00504  0.32351  0.000332  0.000148  0.025656     2.243
   1.03277  0.00029  0.00309  0.19240  0.000312  0.000139  0.016340     2.237
   1.03468  0.00004  0.00120  0.04872  0.000294  0.000132  0.004407     2.230
