#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00126  1.02029  0.051600  0.007711 -0.000145     6.691
   0.00630  0.99392  0.00292  1.02494  0.050973  0.007410 -0.000150     6.879
   0.01727  0.98333  0.00577  1.03343  0.049807  0.006877 -0.000160     7.242
   0.03004  0.97098  0.00904  1.04409  0.048471  0.006239 -0.000175     7.769
   0.04430  0.95718  0.01262  1.05725  0.047004  0.005494 -0.000197     8.555
   0.05958  0.94237  0.01638  1.07299  0.045452  0.004661 -0.000231     9.752
   0.07546  0.92696  0.02021  1.09183  0.043810  0.003735 -0.000262    11.729
   0.09164  0.91123  0.02403  1.11533  0.042001  0.002674 -0.000274    15.705
   0.10799  0.89533  0.02780  1.12261  0.040575  0.002375 -0.000451    17.082
   0.12441  0.87933  0.03149  1.12282  0.039202  0.002370 -0.000453    16.543
   0.14087  0.86327  0.03511  1.12302  0.037726  0.002365 -0.000455    15.952
   0.15734  0.84718  0.03864  1.12322  0.036181  0.002361 -0.000457    15.326
   0.17383  0.83106  0.04208  1.12341  0.034594  0.002357 -0.000459    14.679
   0.19032  0.81492  0.04544  1.12362  0.032981  0.002353 -0.000462    14.019
   0.20680  0.79875  0.04870  1.12386  0.031357  0.002348 -0.000464    13.355
   0.22329  0.78258  0.05188  1.12412  0.029729  0.002343 -0.000467    12.690
   0.23978  0.76638  0.05496  1.12442  0.028109  0.002337 -0.000471    12.029
   0.25626  0.75017  0.05796  1.12478  0.026503  0.002330 -0.000475    11.376
   0.27274  0.73395  0.06086  1.12520  0.024919  0.002322 -0.000480    10.734
   0.28921  0.71772  0.06368  1.12570  0.023363  0.002312 -0.000486    10.106
   0.30568  0.70148  0.06640  1.12630  0.021841  0.002300 -0.000493     9.494
   0.32214  0.68523  0.06902  1.12703  0.020357  0.002287 -0.000501     8.901
   0.33859  0.66898  0.07155  1.12790  0.018920  0.002272 -0.000512     8.329
   0.35503  0.65272  0.07398  1.12896  0.017532  0.002254 -0.000524     7.779
   0.37146  0.63645  0.07632  1.13023  0.016200  0.002233 -0.000539     7.255
   0.38788  0.62019  0.07855  1.13177  0.014926  0.002209 -0.000558     6.756
   0.40429  0.60392  0.08069  1.13362  0.013719  0.002182 -0.000581     6.286
   0.42068  0.58766  0.08272  1.13585  0.012579  0.002152 -0.000607     5.846
   0.43705  0.57140  0.08465  1.13852  0.011514  0.002117 -0.000627     5.438
   0.45341  0.55514  0.08647  1.14170  0.010523  0.002079 -0.000631     5.061
   0.46975  0.53889  0.08818  1.14544  0.009611  0.002036 -0.000600     4.719
   0.48606  0.52265  0.08978  1.14979  0.008776  0.001990 -0.000507     4.410
   0.50236  0.50642  0.09127  1.15470  0.008018  0.001940 -0.000335     4.133
   0.51863  0.49021  0.09264  1.16014  0.007336  0.001887 -0.000078     3.887
   0.53487  0.47402  0.09390  1.16621  0.006724  0.001831  0.000264     3.673
   0.55108  0.45785  0.09503  1.17287  0.006175  0.001771  0.000685     3.487
   0.56725  0.44172  0.09603  1.18004  0.005683  0.001708  0.001178     3.327
   0.58335  0.42564  0.09690  1.18759  0.005237  0.001643  0.001747     3.187
   0.59935  0.40965  0.09765  1.19538  0.004826  0.001578  0.002406     3.059
   0.61519  0.39382  0.09824  1.20334  0.004433  0.001511  0.003220     2.933
   0.63085  0.37817  0.09865  1.21068  0.004104  0.001448  0.004026     2.835
   0.64639  0.36263  0.09885  1.21713  0.003831  0.001389  0.004795     2.759
   0.66187  0.34716  0.09884  1.22260  0.003598  0.001333  0.005531     2.699
   0.67728  0.33174  0.09863  1.22705  0.003395  0.001280  0.006235     2.651
   0.69264  0.31639  0.09821  1.23046  0.003214  0.001231  0.006919     2.611
   0.70795  0.30109  0.09757  1.23277  0.003054  0.001184  0.007569     2.579
   0.72321  0.28586  0.09672  1.23404  0.002906  0.001139  0.008211     2.551
   0.73841  0.27069  0.09564  1.23422  0.002770  0.001096  0.008844     2.528
   0.75355  0.25561  0.09433  1.23326  0.002644  0.001054  0.009458     2.508
   0.76863  0.24061  0.09280  1.23118  0.002524  0.001013  0.010078     2.491
   0.78363  0.22571  0.09103  1.22792  0.002410  0.000974  0.010698     2.475
   0.79855  0.21092  0.08902  1.22340  0.002301  0.000935  0.011320     2.462
   0.81339  0.19626  0.08678  1.21758  0.002195  0.000896  0.011958     2.450
   0.82811  0.18175  0.08429  1.21033  0.002093  0.000858  0.012605     2.439
   0.84271  0.16741  0.08155  1.20159  0.001992  0.000820  0.013288     2.429
   0.85717  0.15327  0.07856  1.19112  0.001894  0.000782  0.013977     2.420
   0.87144  0.13937  0.07533  1.17888  0.001795  0.000744  0.014726     2.412
   0.88548  0.12576  0.07185  1.16453  0.001698  0.000706  0.015483     2.405
   0.89921  0.11254  0.06815  1.14801  0.001601  0.000668  0.016307     2.397
   0.91255  0.09978  0.06426  1.12903  0.001504  0.000629  0.017196     2.390
   0.92536  0.08762  0.06020  1.10734  0.001407  0.000590  0.018142     2.383
   0.93750  0.07622  0.05606  1.08285  0.001313  0.000552  0.019130     2.378
   0.94879  0.06572  0.05190  1.05559  0.001219  0.000514  0.020260     2.369
   0.95911  0.05625  0.04782  1.02539  0.001131  0.000478  0.021291     2.365
   0.96837  0.04786  0.04389  0.99288  0.001044  0.000443  0.022574     2.354
   0.97657  0.04055  0.04017  0.95748  0.000966  0.000411  0.023612     2.350
   0.98379  0.03423  0.03668  0.91992  0.000890  0.000381  0.024926     2.338
   0.99012  0.02879  0.03343  0.87928  0.000824  0.000353  0.025831     2.333
   0.99570  0.02411  0.03040  0.83635  0.000760  0.000327  0.026893     2.324
   1.00063  0.02008  0.02756  0.78992  0.000701  0.000303  0.027713     2.317
   1.00502  0.01660  0.02489  0.73922  0.000645  0.000280  0.028602     2.302
   1.00896  0.01357  0.02236  0.68339  0.000598  0.000260  0.028553     2.300
   1.01253  0.01095  0.01995  0.62241  0.000548  0.000240  0.028871     2.282
   1.01577  0.00867  0.01764  0.55398  0.000508  0.000222  0.027706     2.283
   1.01874  0.00671  0.01541  0.47789  0.000464  0.000205  0.026664     2.263
   1.02149  0.00502  0.01324  0.39097  0.000429  0.000190  0.023593     2.261
   1.02404  0.00360  0.01113  0.29297  0.000395  0.000176  0.019581     2.240
   1.02642  0.00242  0.00906  0.18354  0.000368  0.000164  0.013062     2.248
   1.02866  0.00148  0.00703  0.05840  0.000328  0.000147  0.004744     2.230
   1.03077  0.00077  0.00504 -0.07936  0.000328  0.000147  0.006446     2.230
   1.03277  0.00029  0.00309 -0.22659  0.000300  0.000136  0.020356     2.216
   1.03468  0.00004  0.00120 -0.38339  0.000291  0.000131  0.035077     2.229
   1.03651  0.00001 -0.00064 -0.54102  0.000285  0.000128  0.051040     2.221
   1.03838  0.00020 -0.00249 -0.70432  0.000284  0.000127  0.066037     2.231
   1.04030  0.00065 -0.00436 -0.86562  0.000289  0.000129  0.079024     2.240
   1.04230  0.00137 -0.00623 -1.01163  0.000306  0.000135  0.085363     2.264
   1.04439  0.00239 -0.00805 -1.13266  0.000333  0.000145  0.085913     2.290
   1.04657  0.00369 -0.00980 -1.22577  0.000370  0.000159  0.081090     2.323
   1.04888  0.00527 -0.01148 -1.29122  0.000419  0.000177  0.072535     2.363
   1.05132  0.00712 -0.01307 -1.33445  0.000476  0.000198  0.063368     2.403
   1.05393  0.00925 -0.01459 -1.36060  0.000544  0.000222  0.054088     2.447
   1.05675  0.01167 -0.01603 -1.37437  0.000621  0.000249  0.045735     2.491
   1.05979  0.01438 -0.01741 -1.37929  0.000707  0.000279  0.038391     2.536
   1.06312  0.01744 -0.01873 -1.37762  0.000804  0.000311  0.031928     2.585
   1.06679  0.02087 -0.02000 -1.37167  0.000910  0.000346  0.026674     2.630
   1.07086  0.02476 -0.02123 -1.36216  0.001030  0.000384  0.022001     2.681
   1.07542  0.02916 -0.02242 -1.35032  0.001162  0.000426  0.018198     2.730
   1.08058  0.03419 -0.02357 -1.33628  0.001314  0.000471  0.014794     2.787
   1.08647  0.03998 -0.02467 -1.32074  0.001484  0.000522  0.012002     2.844
   1.09325  0.04667 -0.02572 -1.30382  0.001678  0.000577  0.009574     2.907
   1.10108  0.05445 -0.02670 -1.28574  0.001903  0.000639  0.007478     2.978
   1.11013  0.06345 -0.02758 -1.26687  0.002162  0.000707  0.005711     3.057
   1.12048  0.07377 -0.02833 -1.24761  0.002458  0.000781  0.004225     3.146
   1.13215  0.08543 -0.02891 -1.22844  0.002797  0.000861  0.002982     3.248
   1.14504  0.09832 -0.02929 -1.20993  0.003177  0.000944  0.001973     3.364
   1.15896  0.11223 -0.02947 -1.19256  0.003597  0.001029  0.001169     3.494
   1.17368  0.12696 -0.02945 -1.17665  0.004052  0.001114  0.000548     3.638
   1.18901  0.14228 -0.02924 -1.16235  0.004540  0.001196  0.000082     3.795
   1.20480  0.15806 -0.02887 -1.14962  0.005051  0.001276 -0.000247     3.960
   1.22092  0.17418 -0.02837 -1.13834  0.005582  0.001352 -0.000471     4.130
   1.23731  0.19056 -0.02776 -1.12833  0.006123  0.001424 -0.000610     4.299
   1.25391  0.20714 -0.02707 -1.11942  0.006664  0.001494 -0.000688     4.461
   1.27067  0.22389 -0.02630 -1.11147  0.007201  0.001560 -0.000725     4.616
   1.28758  0.24078 -0.02549 -1.10436  0.007722  0.001623 -0.000735     4.757
   1.30460  0.25777 -0.02465 -1.09793  0.008220  0.001684 -0.000729     4.881
   1.32169  0.27484 -0.02379 -1.09209  0.008685  0.001742 -0.000714     4.985
   1.33881  0.29194 -0.02292 -1.08672  0.009108  0.001799 -0.000695     5.064
   1.35590  0.30901 -0.02207 -1.08175  0.009483  0.001853 -0.000675     5.118
   1.37294  0.32603 -0.02124 -1.07710  0.009801  0.001906 -0.000654     5.143
   1.38994  0.34301 -0.02043 -1.07270  0.010057  0.001957 -0.000634     5.138
   1.40689  0.35994 -0.01967 -1.06849  0.010248  0.002008 -0.000614     5.103
   1.42382  0.37686 -0.01894 -1.06443  0.010370  0.002059 -0.000593     5.037
   1.44075  0.39378 -0.01827 -1.06046  0.010415  0.002109 -0.000569     4.939
   1.45775  0.41076 -0.01762 -1.05655  0.010390  0.002159 -0.000538     4.813
   1.47481  0.42781 -0.01697 -1.05271  0.010369  0.002208 -0.000503     4.696
   1.49192  0.44491 -0.01629 -1.04894  0.010343  0.002258 -0.000464     4.581
   1.50907  0.46204 -0.01560 -1.04525  0.010310  0.002307 -0.000419     4.470
   1.52625  0.47921 -0.01490 -1.04165  0.010268  0.002355 -0.000368     4.360
   1.54344  0.49639 -0.01420 -1.03812  0.010216  0.002403 -0.000309     4.250
   1.56064  0.51357 -0.01350 -1.03468  0.010153  0.002451 -0.000243     4.142
   1.57783  0.53074 -0.01280 -1.03134  0.010077  0.002498 -0.000168     4.033
   1.59499  0.54790 -0.01211 -1.02812  0.009986  0.002544 -0.000083     3.925
   1.61214  0.56503 -0.01143 -1.02505  0.009881  0.002589  0.000014     3.816
   1.62928  0.58215 -0.01076 -1.02216  0.009760  0.002632  0.000122     3.708
   1.64639  0.59926 -0.01011 -1.01948  0.009620  0.002673  0.000245     3.599
   1.66350  0.61635 -0.00947 -1.01706  0.009459  0.002711  0.000386     3.489
   1.68058  0.63342 -0.00885 -1.01499  0.009264  0.002745  0.000553     3.375
   1.69766  0.65049 -0.00825 -1.01036  0.009032  0.002818  0.000830     3.205
   1.71473  0.66755 -0.00768 -1.00497  0.008767  0.002905  0.001191     3.018
   1.73178  0.68459 -0.00712 -0.99980  0.008484  0.002992  0.001605     2.836
   1.74883  0.70164 -0.00659 -0.99505  0.008199  0.003076  0.002057     2.666
   1.76588  0.71867 -0.00608 -0.99093  0.007923  0.003155  0.002525     2.511
   1.78292  0.73570 -0.00560 -0.98754  0.007666  0.003228  0.002991     2.375
   1.79995  0.75273 -0.00514 -0.98492  0.007435  0.003293  0.003439     2.258
   1.81698  0.76976 -0.00471 -0.98304  0.007233  0.003352  0.003856     2.158
   1.83401  0.78678 -0.00431 -0.98183  0.007059  0.003405  0.004235     2.073
   1.85104  0.80381 -0.00393 -0.98116  0.006913  0.003453  0.004574     2.002
   1.86807  0.82084 -0.00357 -0.98101  0.006793  0.003497  0.004872     1.942
   1.88510  0.83786 -0.00324 -0.98127  0.006696  0.003538  0.005129     1.893
   1.90213  0.85489 -0.00294 -0.98198  0.006614  0.003574  0.005355     1.851
   1.91914  0.87190 -0.00266 -0.98298  0.006549  0.003608  0.005548     1.815
   1.93613  0.88889 -0.00241 -0.98438  0.006492  0.003638  0.005722     1.785
   1.95305  0.90581 -0.00218 -0.98618  0.006441  0.003663  0.005882     1.758
   1.96983  0.92258 -0.00197 -0.98845  0.006388  0.003683  0.006037     1.734
   1.98627  0.93902 -0.00179 -0.99128  0.006329  0.003695  0.006196     1.713
   2.00209  0.95483 -0.00163 -0.99481  0.006256  0.003697  0.006371     1.692
   2.01678  0.96953 -0.00150 -0.99915  0.006164  0.003686  0.006575     1.673
   2.02984  0.98258 -0.00139 -1.00457  0.006041  0.003656  0.006830     1.652
   2.04093  0.99368 -0.00131 -1.01084  0.005895  0.003612  0.007130     1.632
   2.04725  1.00000 -0.00126 -1.02029  0.005630  0.003515  0.007670     1.602
   2.04725  1.00010 -0.00001  1.02029  0.059705  0.011226  0.000000     5.318
   2.05356  1.00636 -0.00082  1.01535  0.058807  0.011625  0.000000     5.059
   2.06096  1.01371 -0.00166  1.00855  0.057516  0.012176  0.000000     4.724
   2.06964  1.02233 -0.00260  1.00013  0.055906  0.012861  0.000000     4.347
   2.07981  1.03245 -0.00365  0.98950  0.053949  0.013733  0.000000     3.928
   2.09174  1.04433 -0.00482  0.97649  0.051607  0.014811  0.000000     3.484
   2.10574  1.05826 -0.00613  0.96431  0.048747  0.015826  0.000000     3.080
   2.12215  1.07460 -0.00761  0.95290  0.045415  0.016775  0.000000     2.707
   2.14139  1.09377 -0.00925  0.94335  0.041672  0.017560  0.000000     2.373
   2.16396  1.11627 -0.01109  0.93684  0.037662  0.018082  0.000000     2.083
   2.19042  1.14265 -0.01315  0.93425  0.033611  0.018281  0.000000     1.839
