#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00126  1.20070  0.229207  0.002819 -0.000317    81.306
   0.00630  0.99392  0.00292  1.20075  0.227598  0.002813 -0.001182    80.895
   0.01727  0.98333  0.00577  1.20082  0.224736  0.002804 -0.001186    80.134
   0.03004  0.97098  0.00904  1.20089  0.221286  0.002795 -0.001190    79.160
   0.04430  0.95718  0.01262  1.20097  0.217349  0.002786 -0.001194    78.003
   0.05958  0.94237  0.01638  1.20105  0.213055  0.002778 -0.001198    76.698
   0.07546  0.92696  0.02021  1.20113  0.208528  0.002770 -0.001202    75.282
   0.09164  0.91123  0.02403  1.20121  0.203859  0.002763 -0.001205    73.785
   0.10799  0.89533  0.02780  1.20129  0.199099  0.002757 -0.001208    72.227
   0.12441  0.87933  0.03149  1.20136  0.194279  0.002751 -0.001211    70.618
   0.14087  0.86327  0.03511  1.20143  0.189419  0.002746 -0.001213    68.970
   0.15734  0.84718  0.03864  1.20150  0.184528  0.002742 -0.001215    67.286
   0.17383  0.83106  0.04208  1.20156  0.179616  0.002739 -0.001217    65.572
   0.19032  0.81492  0.04544  1.20163  0.174686  0.002737 -0.001218    63.831
   0.20680  0.79875  0.04870  1.20169  0.169745  0.002735 -0.001220    62.067
   0.22329  0.78258  0.05188  1.20174  0.164794  0.002734 -0.001221    60.282
   0.23978  0.76638  0.05496  1.20180  0.159837  0.002733 -0.001221    58.479
   0.25626  0.75017  0.05796  1.20185  0.154878  0.002733 -0.001222    56.662
   0.27274  0.73395  0.06086  1.20189  0.149921  0.002734 -0.001222    54.833
   0.28921  0.71772  0.06368  1.20194  0.144967  0.002735 -0.001222    52.995
   0.30568  0.70148  0.06640  1.20198  0.140019  0.002737 -0.001221    51.150
   0.32214  0.68523  0.06902  1.20202  0.135079  0.002740 -0.001221    49.300
   0.33859  0.66898  0.07155  1.20205  0.130152  0.002743 -0.001220    47.450
   0.35503  0.65272  0.07398  1.20208  0.125239  0.002746 -0.001219    45.600
   0.37146  0.63645  0.07632  1.20211  0.120342  0.002750 -0.001218    43.753
   0.38788  0.62019  0.07855  1.20213  0.115463  0.002755 -0.001217    41.911
   0.40429  0.60392  0.08069  1.20215  0.110608  0.002760 -0.001216    40.078
   0.42068  0.58766  0.08272  1.20217  0.105776  0.002765 -0.001215    38.255
   0.43705  0.57140  0.08465  1.20219  0.100973  0.002771 -0.001213    36.446
   0.45341  0.55514  0.08647  1.20220  0.096199  0.002776 -0.001212    34.650
   0.46975  0.53889  0.08818  1.20221  0.091459  0.002782 -0.001211    32.873
   0.48606  0.52265  0.08978  1.20222  0.086754  0.002788 -0.001210    31.114
   0.50236  0.50642  0.09127  1.20223  0.082090  0.002794 -0.001209    29.378
   0.51863  0.49021  0.09264  1.20224  0.077469  0.002800 -0.001208    27.665
   0.53487  0.47402  0.09390  1.20226  0.072895  0.002806 -0.001208    25.979
   0.55108  0.45785  0.09503  1.20228  0.068371  0.002811 -0.001208    24.320
   0.56725  0.44172  0.09603  1.20231  0.063903  0.002816 -0.001208    22.691
   0.58335  0.42564  0.09690  1.20236  0.059500  0.002820 -0.001210    21.096
   0.59935  0.40965  0.09765  1.20242  0.055173  0.002824 -0.001212    19.540
   0.61519  0.39382  0.09824  1.20252  0.050934  0.002826 -0.001216    18.025
   0.63085  0.37817  0.09865  1.20267  0.046854  0.002826 -0.001221    16.582
   0.64639  0.36263  0.09885  1.20289  0.042933  0.002823 -0.001229    15.211
   0.66187  0.34716  0.09884  1.20322  0.039168  0.002816 -0.001239    13.908
   0.67728  0.33174  0.09863  1.20370  0.035563  0.002806 -0.001254    12.674
   0.69264  0.31639  0.09821  1.20436  0.032123  0.002791 -0.001272    11.509
   0.70795  0.30109  0.09757  1.20527  0.028856  0.002771 -0.001297    10.415
   0.72321  0.28586  0.09672  1.20650  0.025771  0.002744 -0.001330     9.392
   0.73841  0.27069  0.09564  1.20817  0.022874  0.002710 -0.001374     8.441
   0.75355  0.25561  0.09433  1.21042  0.020176  0.002667 -0.001434     7.565
   0.76863  0.24061  0.09280  1.21341  0.017684  0.002615 -0.001516     6.763
