#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00126  1.02273  0.052498  0.006926 -0.000155     7.580
   0.00630  0.99392  0.00292  1.02782  0.051805  0.006600 -0.000163     7.849
   0.01727  0.98333  0.00577  1.03731  0.050527  0.006014 -0.000177     8.401
   0.03004  0.97098  0.00904  1.04941  0.049057  0.005306 -0.000200     9.246
   0.04430  0.95718  0.01262  1.06457  0.047421  0.004473 -0.000236    10.601
   0.05958  0.94237  0.01638  1.08363  0.045624  0.003503 -0.000258    13.026
   0.07546  0.92696  0.02021  1.10733  0.043622  0.002397 -0.000440    18.199
   0.09164  0.91123  0.02403  1.10751  0.042232  0.002392 -0.000441    17.654
   0.10799  0.89533  0.02780  1.10766  0.040697  0.002389 -0.000443    17.038
   0.12441  0.87933  0.03149  1.10780  0.039073  0.002386 -0.000444    16.377
   0.14087  0.86327  0.03511  1.10794  0.037397  0.002383 -0.000446    15.691
   0.15734  0.84718  0.03864  1.10809  0.035690  0.002381 -0.000448    14.990
   0.17383  0.83106  0.04208  1.10825  0.033966  0.002378 -0.000450    14.283
   0.19032  0.81492  0.04544  1.10844  0.032240  0.002375 -0.000452    13.576
   0.20680  0.79875  0.04870  1.10865  0.030522  0.002371 -0.000455    12.874
   0.22329  0.78258  0.05188  1.10891  0.028816  0.002366 -0.000458    12.179
   0.23978  0.76638  0.05496  1.10921  0.027132  0.002360 -0.000462    11.496
   0.25626  0.75017  0.05796  1.10959  0.025476  0.002353 -0.000467    10.828
   0.27274  0.73395  0.06086  1.11004  0.023856  0.002344 -0.000472    10.178
   0.28921  0.71772  0.06368  1.11059  0.022275  0.002333 -0.000479     9.546
   0.30568  0.70148  0.06640  1.11126  0.020740  0.002321 -0.000487     8.937
   0.32214  0.68523  0.06902  1.11208  0.019254  0.002306 -0.000497     8.350
   0.33859  0.66898  0.07155  1.11308  0.017826  0.002288 -0.000509     7.790
   0.35503  0.65272  0.07398  1.11430  0.016456  0.002268 -0.000523     7.255
   0.37146  0.63645  0.07632  1.11577  0.015151  0.002245 -0.000542     6.749
   0.38788  0.62019  0.07855  1.11756  0.013915  0.002218 -0.000564     6.274
   0.40429  0.60392  0.08069  1.11971  0.012755  0.002188 -0.000589     5.830
   0.42068  0.58766  0.08272  1.12230  0.011669  0.002153 -0.000608     5.419
   0.43705  0.57140  0.08465  1.12539  0.010665  0.002115 -0.000611     5.043
   0.45341  0.55514  0.08647  1.12903  0.009741  0.002072 -0.000576     4.700
   0.46975  0.53889  0.08818  1.13325  0.008900  0.002026 -0.000482     4.393
   0.48606  0.52265  0.08978  1.13801  0.008137  0.001976 -0.000312     4.118
   0.50236  0.50642  0.09127  1.14328  0.007454  0.001923 -0.000061     3.876
   0.51863  0.49021  0.09264  1.14914  0.006844  0.001866  0.000267     3.667
   0.53487  0.47402  0.09390  1.15556  0.006303  0.001807  0.000658     3.489
   0.55108  0.45785  0.09503  1.16243  0.005819  0.001744  0.001110     3.336
   0.56725  0.44172  0.09603  1.16963  0.005386  0.001681  0.001614     3.205
   0.58335  0.42564  0.09690  1.17703  0.004990  0.001616  0.002180     3.088
   0.59935  0.40965  0.09765  1.18453  0.004623  0.001551  0.002827     2.980
   0.61519  0.39382  0.09824  1.19209  0.004265  0.001486  0.003628     2.871
   0.63085  0.37817  0.09865  1.19887  0.003965  0.001424  0.004413     2.785
   0.64639  0.36263  0.09885  1.20465  0.003714  0.001366  0.005153     2.719
   0.66187  0.34716  0.09884  1.20942  0.003497  0.001312  0.005865     2.665
   0.67728  0.33174  0.09863  1.21311  0.003308  0.001261  0.006538     2.623
   0.69264  0.31639  0.09821  1.21577  0.003139  0.001213  0.007197     2.587
   0.70795  0.30109  0.09757  1.21731  0.002986  0.001167  0.007826     2.558
   0.72321  0.28586  0.09672  1.21778  0.002846  0.001124  0.008444     2.533
   0.73841  0.27069  0.09564  1.21716  0.002716  0.001081  0.009053     2.512
   0.75355  0.25561  0.09433  1.21539  0.002594  0.001040  0.009651     2.493
   0.76863  0.24061  0.09280  1.21249  0.002478  0.001000  0.010262     2.476
   0.78363  0.22571  0.09103  1.20831  0.002368  0.000962  0.010858     2.463
   0.79855  0.21092  0.08902  1.20287  0.002262  0.000923  0.011466     2.450
   0.81339  0.19626  0.08678  1.19606  0.002159  0.000885  0.012085     2.438
   0.82811  0.18175  0.08429  1.18778  0.002058  0.000848  0.012723     2.428
   0.84271  0.16741  0.08155  1.17788  0.001960  0.000810  0.013374     2.419
   0.85717  0.15327  0.07856  1.16623  0.001863  0.000773  0.014046     2.411
   0.87144  0.13937  0.07533  1.15268  0.001766  0.000735  0.014769     2.402
   0.88548  0.12576  0.07185  1.13693  0.001670  0.000698  0.015530     2.394
   0.89921  0.11254  0.06815  1.11871  0.001576  0.000660  0.016279     2.389
   0.91255  0.09978  0.06426  1.09807  0.001479  0.000621  0.017165     2.381
   0.92536  0.08762  0.06020  1.07439  0.001385  0.000583  0.018038     2.375
   0.93750  0.07622  0.05606  1.04782  0.001291  0.000545  0.019006     2.368
   0.94879  0.06572  0.05190  1.01815  0.001200  0.000508  0.020008     2.361
   0.95911  0.05625  0.04782  0.98554  0.001111  0.000472  0.021048     2.354
   0.96837  0.04786  0.04389  0.95011  0.001028  0.000438  0.022112     2.346
   0.97657  0.04055  0.04017  0.91199  0.000949  0.000406  0.023126     2.339
   0.98379  0.03423  0.03668  0.87128  0.000876  0.000376  0.024147     2.330
   0.99012  0.02879  0.03343  0.82771  0.000809  0.000348  0.025005     2.323
   0.99570  0.02411  0.03040  0.78125  0.000747  0.000323  0.025761     2.315
   1.00063  0.02008  0.02756  0.73127  0.000689  0.000299  0.026355     2.306
   1.00502  0.01660  0.02489  0.67694  0.000636  0.000277  0.026710     2.296
   1.00896  0.01357  0.02236  0.61768  0.000587  0.000256  0.026525     2.290
   1.01253  0.01095  0.01995  0.55253  0.000539  0.000237  0.026144     2.277
   1.01577  0.00867  0.01764  0.47916  0.000498  0.000220  0.024847     2.265
   1.01874  0.00671  0.01541  0.39854  0.000461  0.000203  0.022267     2.267
   1.02149  0.00502  0.01324  0.30764  0.000421  0.000188  0.019269     2.242
   1.02404  0.00360  0.01113  0.20519  0.000391  0.000174  0.013679     2.253
   1.02642  0.00242  0.00906  0.08837  0.000351  0.000157  0.006719     2.230
   1.02866  0.00148  0.00703 -0.03947  0.000351  0.000157  0.003001     2.230
   1.03077  0.00077  0.00504 -0.18069  0.000311  0.000140  0.015670     2.218
   1.03277  0.00029  0.00309 -0.33396  0.000301  0.000135  0.029524     2.231
   1.03468  0.00004  0.00120 -0.49292  0.000288  0.000130  0.046208     2.214
   1.03651  0.00001 -0.00064 -0.65263  0.000285  0.000128  0.061009     2.229
   1.03838  0.00020 -0.00249 -0.81704  0.000282  0.000127  0.077564     2.224
   1.04030  0.00065 -0.00436 -0.97636  0.000291  0.000130  0.087722     2.249
   1.04230  0.00137 -0.00623 -1.11874  0.000307  0.000136  0.093999     2.265
   1.04439  0.00239 -0.00805 -1.23509  0.000336  0.000146  0.091922     2.299
   1.04657  0.00369 -0.00980 -1.32195  0.000375  0.000161  0.085424     2.334
   1.04888  0.00527 -0.01148 -1.38046  0.000426  0.000179  0.074886     2.381
   1.05132  0.00712 -0.01307 -1.41641  0.000488  0.000201  0.064183     2.426
   1.05393  0.00925 -0.01459 -1.43570  0.000559  0.000226  0.053896     2.475
