#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00126  1.01084  0.071658  0.019743  0.000028     3.629
   0.00630  0.99392  0.00292  1.01248  0.070559  0.019564  0.000032     3.607
   0.01727  0.98333  0.00577  1.01543  0.068617  0.019249  0.000040     3.565
   0.03004  0.97098  0.00904  1.01904  0.066374  0.018874  0.000050     3.517
   0.04430  0.95718  0.01262  1.02337  0.063925  0.018439  0.000062     3.467
   0.05958  0.94237  0.01638  1.02841  0.061386  0.017952  0.000075     3.420
   0.07546  0.92696  0.02021  1.03417  0.058849  0.017418  0.000088     3.379
   0.09164  0.91123  0.02403  1.04056  0.056381  0.016851  0.000100     3.346
   0.10799  0.89533  0.02780  1.04749  0.054019  0.016265  0.000112     3.321
   0.12441  0.87933  0.03149  1.05493  0.051782  0.015664  0.000122     3.306
   0.14087  0.86327  0.03511  1.06290  0.049682  0.015050  0.000129     3.301
   0.15734  0.84718  0.03864  1.07142  0.047721  0.014424  0.000133     3.308
   0.17383  0.83106  0.04208  1.08054  0.045902  0.013788  0.000133     3.329
   0.19032  0.81492  0.04544  1.09030  0.044224  0.013140  0.000127     3.366
   0.20680  0.79875  0.04870  1.10076  0.042687  0.012479  0.000114     3.421
   0.22329  0.78258  0.05188  1.11204  0.041286  0.011803  0.000094     3.498
   0.23978  0.76638  0.05496  1.12434  0.040013  0.011103  0.000064     3.604
   0.25626  0.75017  0.05796  1.13799  0.038860  0.010368  0.000023     3.748
   0.27274  0.73395  0.06086  1.15298  0.037822  0.009605 -0.000028     3.938
   0.28921  0.71772  0.06368  1.16922  0.036891  0.008825 -0.000083     4.180
   0.30568  0.70148  0.06640  1.18671  0.036056  0.008033 -0.000139     4.488
   0.32214  0.68523  0.06902  1.20551  0.035300  0.007233 -0.000186     4.880
   0.33859  0.66898  0.07155  1.22583  0.034606  0.006421 -0.000223     5.390
   0.35503  0.65272  0.07398  1.24799  0.033949  0.005591 -0.000253     6.072
   0.37146  0.63645  0.07632  1.27274  0.033291  0.004728 -0.000289     7.041
   0.38788  0.62019  0.07855  1.30078  0.032586  0.003821 -0.000349     8.527
   0.40429  0.60392  0.08069  1.33366  0.031757  0.002845 -0.000391    11.163
   0.42068  0.58766  0.08272  1.36951  0.030741  0.001882 -0.000697    16.338
   0.43705  0.57140  0.08465  1.37023  0.030053  0.001867 -0.000703    16.100
   0.45341  0.55514  0.08647  1.37086  0.029133  0.001854 -0.000709    15.710
   0.46975  0.53889  0.08818  1.37144  0.028049  0.001844 -0.000715    15.213
   0.48606  0.52265  0.08978  1.37200  0.026838  0.001834 -0.000721    14.632
   0.50236  0.50642  0.09127  1.37255  0.025527  0.001825 -0.000727    13.985
   0.51863  0.49021  0.09264  1.37311  0.024138  0.001817 -0.000733    13.286
   0.53487  0.47402  0.09390  1.37370  0.022686  0.001808 -0.000741    12.544
   0.55108  0.45785  0.09503  1.37434  0.021183  0.001800 -0.000749    11.770
   0.56725  0.44172  0.09603  1.37506  0.019645  0.001790 -0.000759    10.973
   0.58335  0.42564  0.09690  1.37590  0.018084  0.001780 -0.000771    10.160
   0.59935  0.40965  0.09765  1.37691  0.016514  0.001768 -0.000786     9.341
   0.61519  0.39382  0.09824  1.37813  0.014946  0.001754 -0.000806     8.520
   0.63085  0.37817  0.09865  1.37972  0.013457  0.001737 -0.000831     7.746
   0.64639  0.36263  0.09885  1.38178  0.012057  0.001717 -0.000866     7.024
   0.66187  0.34716  0.09884  1.38445  0.010753  0.001692 -0.000911     6.357
   0.67728  0.33174  0.09863  1.38791  0.009550  0.001662 -0.000966     5.747
   0.69264  0.31639  0.09821  1.39235  0.008456  0.001626 -0.000994     5.199
   0.70795  0.30109  0.09757  1.39794  0.007476  0.001585 -0.000938     4.715
   0.72321  0.28586  0.09672  1.40478  0.006613  0.001539 -0.000701     4.297
   0.73841  0.27069  0.09564  1.41272  0.005864  0.001489 -0.000222     3.939
   0.75355  0.25561  0.09433  1.42189  0.005227  0.001433  0.000490     3.646
   0.76863  0.24061  0.09280  1.43218  0.004692  0.001374  0.001380     3.414
   0.78363  0.22571  0.09103  1.44320  0.004248  0.001313  0.002366     3.236
   0.79855  0.21092  0.08902  1.45446  0.003878  0.001251  0.003395     3.100
   0.81339  0.19626  0.08678  1.46555  0.003567  0.001191  0.004424     2.996
   0.82811  0.18175  0.08429  1.47621  0.003303  0.001132  0.005422     2.918
   0.84271  0.16741  0.08155  1.48638  0.003073  0.001076  0.006406     2.857
   0.85717  0.15327  0.07856  1.49593  0.002870  0.001021  0.007345     2.811
   0.87144  0.13937  0.07533  1.50501  0.002685  0.000967  0.008278     2.776
   0.88548  0.12576  0.07185  1.51364  0.002514  0.000915  0.009209     2.749
   0.89921  0.11254  0.06815  1.52193  0.002355  0.000863  0.010138     2.729
   0.91255  0.09978  0.06426  1.53005  0.002202  0.000811  0.011118     2.713
   0.92536  0.08762  0.06020  1.53804  0.002055  0.000761  0.012145     2.702
   0.93750  0.07622  0.05606  1.54603  0.001912  0.000710  0.013264     2.693
   0.94879  0.06572  0.05190  1.55401  0.001776  0.000661  0.014484     2.686
   0.95911  0.05625  0.04782  1.56203  0.001643  0.000614  0.015877     2.678
   0.96837  0.04786  0.04389  1.56993  0.001517  0.000568  0.017446     2.670
   0.97657  0.04055  0.04017  1.57761  0.001398  0.000525  0.019241     2.661
   0.98379  0.03423  0.03668  1.58488  0.001286  0.000485  0.021286     2.650
   0.99012  0.02879  0.03343  1.59159  0.001182  0.000448  0.023630     2.637
   0.99570  0.02411  0.03040  1.59759  0.001082  0.000413  0.026422     2.620
   1.00063  0.02008  0.02756  1.60239  0.000991  0.000381  0.029564     2.602
   1.00502  0.01660  0.02489  1.60584  0.000904  0.000350  0.033292     2.580
   1.00896  0.01357  0.02236  1.60727  0.000824  0.000322  0.037502     2.557
   1.01253  0.01095  0.01995  1.60626  0.000747  0.000295  0.042576     2.530
   1.01577  0.00867  0.01764  1.60156  0.000678  0.000271  0.048105     2.505
   1.01874  0.00671  0.01541  1.59254  0.000611  0.000247  0.054841     2.473
   1.02149  0.00502  0.01324  1.57694  0.000551  0.000226  0.062005     2.444
   1.02404  0.00360  0.01113  1.55334  0.000496  0.000206  0.070144     2.412
   1.02642  0.00242  0.00906  1.51866  0.000446  0.000188  0.078739     2.380
   1.02866  0.00148  0.00703  1.46994  0.000404  0.000172  0.086764     2.350
   1.03077  0.00077  0.00504  1.40447  0.000366  0.000158  0.094209     2.318
   1.03277  0.00029  0.00309  1.31901  0.000337  0.000147  0.098718     2.291
   1.03468  0.00004  0.00120  1.21430  0.000315  0.000139  0.098896     2.272
   1.03651  0.00001 -0.00064  1.09377  0.000299  0.000132  0.095075     2.259
   1.03838  0.00020 -0.00249  0.95110  0.000286  0.000127  0.087960     2.240
   1.04030  0.00065 -0.00436  0.78574  0.000280  0.000126  0.074572     2.231
   1.04230  0.00137 -0.00623  0.60508  0.000282  0.000127  0.057994     2.214
   1.04439  0.00239 -0.00805  0.42363  0.000294  0.000132  0.038341     2.231
   1.04657  0.00369 -0.00980  0.24786  0.000307  0.000139  0.021986     2.207
   1.04888  0.00527 -0.01148  0.09119  0.000355  0.000159  0.006849     2.230
   1.05132  0.00712 -0.01307 -0.04521  0.000355  0.000159  0.003396     2.230
   1.05393  0.00925 -0.01459 -0.16565  0.000410  0.000182  0.010565     2.250
   1.05675  0.01167 -0.01603 -0.26570  0.000451  0.000201  0.015465     2.246
   1.05979  0.01438 -0.01741 -0.35181  0.000500  0.000221  0.018106     2.268
   1.06312  0.01744 -0.01873 -0.42542  0.000551  0.000243  0.019756     2.274
   1.06679  0.02087 -0.02000 -0.48910  0.000610  0.000266  0.020239     2.289
   1.07086  0.02476 -0.02123 -0.54444  0.000672  0.000292  0.020242     2.299
   1.07542  0.02916 -0.02242 -0.59275  0.000743  0.000321  0.019672     2.314
   1.08058  0.03419 -0.02357 -0.63487  0.000822  0.000353  0.018806     2.328
   1.08647  0.03998 -0.02467 -0.67245  0.000906  0.000387  0.017909     2.337
   1.09325  0.04667 -0.02572 -0.70567  0.001002  0.000426  0.016738     2.353
   1.10108  0.05445 -0.02670 -0.73481  0.001109  0.000469  0.015521     2.367
   1.11013  0.06345 -0.02758 -0.76028  0.001228  0.000516  0.014312     2.381
   1.12048  0.07377 -0.02833 -0.78205  0.001361  0.000568  0.013084     2.396
   1.13215  0.08543 -0.02891 -0.80037  0.001504  0.000624  0.011951     2.410
   1.14504  0.09832 -0.02929 -0.81541  0.001656  0.000683  0.010897     2.424
   1.15896  0.11223 -0.02947 -0.82745  0.001814  0.000744  0.009946     2.439
   1.17368  0.12696 -0.02945 -0.83699  0.001975  0.000806  0.009122     2.451
   1.18901  0.14228 -0.02924 -0.84437  0.002139  0.000868  0.008378     2.465
   1.20480  0.15806 -0.02887 -0.85021  0.002299  0.000929  0.007767     2.475
   1.22092  0.17418 -0.02837 -0.85470  0.002459  0.000989  0.007212     2.486
   1.23731  0.19056 -0.02776 -0.85825  0.002615  0.001048  0.006747     2.495
   1.25391  0.20714 -0.02707 -0.86106  0.002768  0.001106  0.006342     2.503
   1.27067  0.22389 -0.02630 -0.86335  0.002915  0.001162  0.005997     2.509
   1.28758  0.24078 -0.02549 -0.86524  0.003058  0.001216  0.005696     2.515
   1.30460  0.25777 -0.02465 -0.86686  0.003195  0.001269  0.005439     2.518
   1.32169  0.27484 -0.02379 -0.86830  0.003326  0.001320  0.005221     2.521
   1.33881  0.29194 -0.02292 -0.86976  0.003446  0.001368  0.005054     2.520
   1.35590  0.30901 -0.02207 -0.87114  0.003561  0.001414  0.004905     2.518
   1.37294  0.32603 -0.02124 -0.87264  0.003663  0.001457  0.004799     2.514
