#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00126  1.03822  0.056818  0.003422 -0.000237    16.602
   0.00630  0.99392  0.00292  1.04583  0.055706  0.002965 -0.000241    18.788
   0.01727  0.98333  0.00577  1.05583  0.053887  0.002393 -0.000416    22.518
   0.03004  0.97098  0.00904  1.05583  0.052238  0.002396 -0.000416    21.806
   0.04430  0.95718  0.01262  1.05581  0.050336  0.002399 -0.000416    20.980
   0.05958  0.94237  0.01638  1.05579  0.048264  0.002403 -0.000416    20.082
   0.07546  0.92696  0.02021  1.05576  0.046096  0.002408 -0.000416    19.145
   0.09164  0.91123  0.02403  1.05573  0.043885  0.002412 -0.000417    18.194
   0.10799  0.89533  0.02780  1.05571  0.041669  0.002416 -0.000417    17.247
   0.12441  0.87933  0.03149  1.05570  0.039463  0.002419 -0.000418    16.311
   0.14087  0.86327  0.03511  1.05571  0.037284  0.002422 -0.000419    15.393
   0.15734  0.84718  0.03864  1.05575  0.035141  0.002424 -0.000420    14.498
   0.17383  0.83106  0.04208  1.05581  0.033038  0.002425 -0.000422    13.627
   0.19032  0.81492  0.04544  1.05592  0.030984  0.002424 -0.000424    12.783
   0.20680  0.79875  0.04870  1.05608  0.028983  0.002422 -0.000427    11.968
   0.22329  0.78258  0.05188  1.05631  0.027037  0.002418 -0.000431    11.182
   0.23978  0.76638  0.05496  1.05662  0.025154  0.002412 -0.000435    10.429
   0.25626  0.75017  0.05796  1.05703  0.023335  0.002404 -0.000441     9.707
   0.27274  0.73395  0.06086  1.05757  0.021588  0.002393 -0.000449     9.020
   0.28921  0.71772  0.06368  1.05826  0.019914  0.002380 -0.000458     8.367
   0.30568  0.70148  0.06640  1.05913  0.018318  0.002364 -0.000469     7.750
   0.32214  0.68523  0.06902  1.06023  0.016804  0.002344 -0.000483     7.169
   0.33859  0.66898  0.07155  1.06161  0.015377  0.002321 -0.000502     6.626
   0.35503  0.65272  0.07398  1.06332  0.014039  0.002293 -0.000524     6.122
   0.37146  0.63645  0.07632  1.06542  0.012795  0.002262 -0.000547     5.657
   0.38788  0.62019  0.07855  1.06797  0.011646  0.002226 -0.000558     5.232
   0.40429  0.60392  0.08069  1.07105  0.010596  0.002185 -0.000544     4.849
   0.42068  0.58766  0.08272  1.07469  0.009642  0.002140 -0.000477     4.506
   0.43705  0.57140  0.08465  1.07887  0.008787  0.002091 -0.000340     4.203
   0.45341  0.55514  0.08647  1.08352  0.008025  0.002038 -0.000122     3.937
   0.46975  0.53889  0.08818  1.08871  0.007353  0.001982  0.000170     3.709
   0.48606  0.52265  0.08978  1.09444  0.006764  0.001922  0.000524     3.518
   0.50236  0.50642  0.09127  1.10059  0.006251  0.001860  0.000920     3.361
   0.51863  0.49021  0.09264  1.10701  0.005804  0.001796  0.001342     3.231
   0.53487  0.47402  0.09390  1.11354  0.005413  0.001732  0.001780     3.125
   0.55108  0.45785  0.09503  1.12009  0.005063  0.001669  0.002238     3.035
   0.56725  0.44172  0.09603  1.12656  0.004747  0.001606  0.002717     2.957
   0.58335  0.42564  0.09690  1.13291  0.004453  0.001543  0.003237     2.885
   0.59935  0.40965  0.09765  1.13910  0.004170  0.001481  0.003830     2.815
   0.61519  0.39382  0.09824  1.14518  0.003883  0.001419  0.004582     2.736
   0.63085  0.37817  0.09865  1.15019  0.003640  0.001361  0.005304     2.674
   0.64639  0.36263  0.09885  1.15400  0.003434  0.001308  0.005974     2.626
   0.66187  0.34716  0.09884  1.15668  0.003253  0.001258  0.006613     2.586
   0.67728  0.33174  0.09863  1.15822  0.003091  0.001210  0.007223     2.554
   0.69264  0.31639  0.09821  1.15863  0.002945  0.001165  0.007813     2.527
   0.70795  0.30109  0.09757  1.15790  0.002811  0.001122  0.008383     2.505
   0.72321  0.28586  0.09672  1.15603  0.002686  0.001081  0.008945     2.485
   0.73841  0.27069  0.09564  1.15298  0.002568  0.001041  0.009504     2.467
   0.75355  0.25561  0.09433  1.14866  0.002458  0.001002  0.010044     2.453
   0.76863  0.24061  0.09280  1.14310  0.002352  0.000964  0.010594     2.439
   0.78363  0.22571  0.09103  1.13618  0.002250  0.000927  0.011148     2.427
   0.79855  0.21092  0.08902  1.12777  0.002151  0.000890  0.011695     2.416
   0.81339  0.19626  0.08678  1.11784  0.002055  0.000854  0.012259     2.406
   0.82811  0.18175  0.08429  1.10618  0.001961  0.000818  0.012824     2.398
   0.84271  0.16741  0.08155  1.09269  0.001868  0.000782  0.013413     2.389
   0.85717  0.15327  0.07856  1.07711  0.001776  0.000746  0.014013     2.381
   0.87144  0.13937  0.07533  1.05923  0.001684  0.000709  0.014634     2.374
   0.88548  0.12576  0.07185  1.03878  0.001592  0.000673  0.015289     2.367
   0.89921  0.11254  0.06815  1.01541  0.001502  0.000636  0.015933     2.361
   0.91255  0.09978  0.06426  0.98896  0.001410  0.000599  0.016655     2.354
   0.92536  0.08762  0.06020  0.95891  0.001320  0.000562  0.017354     2.348
   0.93750  0.07622  0.05606  0.92526  0.001229  0.000525  0.018109     2.340
   0.94879  0.06572  0.05190  0.88778  0.001142  0.000489  0.018815     2.334
   0.95911  0.05625  0.04782  0.84680  0.001057  0.000454  0.019508     2.327
   0.96837  0.04786  0.04389  0.80233  0.000977  0.000421  0.020191     2.318
   0.97657  0.04055  0.04017  0.75458  0.000903  0.000391  0.020616     2.313
   0.98379  0.03423  0.03668  0.70391  0.000832  0.000361  0.021116     2.301
   0.99012  0.02879  0.03343  0.64964  0.000770  0.000335  0.021150     2.297
   0.99570  0.02411  0.03040  0.59225  0.000710  0.000310  0.021101     2.287
   1.00063  0.02008  0.02756  0.53075  0.000656  0.000288  0.020568     2.281
   1.00502  0.01660  0.02489  0.46421  0.000604  0.000266  0.019811     2.267
   1.00896  0.01357  0.02236  0.39208  0.000561  0.000247  0.018010     2.267
   1.01253  0.01095  0.01995  0.31391  0.000513  0.000228  0.015953     2.253
   1.01577  0.00867  0.01764  0.22646  0.000477  0.000213  0.012517     2.241
   1.01874  0.00671  0.01541  0.13193  0.000443  0.000198  0.007843     2.243
   1.02149  0.00502  0.01324  0.02418  0.000389  0.000174  0.001658     2.230
   1.02404  0.00360  0.01113 -0.09438  0.000389  0.000174  0.006474     2.230
   1.02642  0.00242  0.00906 -0.22422  0.000347  0.000157  0.017572     2.208
   1.02866  0.00148  0.00703 -0.37016  0.000325  0.000146  0.030563     2.222
   1.03077  0.00077  0.00504 -0.52489  0.000308  0.000139  0.046126     2.212
   1.03277  0.00029  0.00309 -0.68939  0.000294  0.000133  0.063596     2.212
   1.03468  0.00004  0.00120 -0.85611  0.000286  0.000129  0.080545     2.219
   1.03651  0.00001 -0.00064 -1.01997  0.000282  0.000127  0.097053     2.222
   1.03838  0.00020 -0.00249 -1.18351  0.000284  0.000127  0.110801     2.233
   1.04030  0.00065 -0.00436 -1.33684  0.000294  0.000130  0.118643     2.254
   1.04230  0.00137 -0.00623 -1.46567  0.000315  0.000138  0.117356     2.289
   1.04439  0.00239 -0.00805 -1.56131  0.000350  0.000150  0.108084     2.333
   1.04657  0.00369 -0.00980 -1.62299  0.000398  0.000167  0.093636     2.388
   1.04888  0.00527 -0.01148 -1.65435  0.000462  0.000188  0.076565     2.457
   1.05132  0.00712 -0.01307 -1.66276  0.000543  0.000214  0.060243     2.537
   1.05393  0.00925 -0.01459 -1.65466  0.000643  0.000244  0.045296     2.634
   1.05675  0.01167 -0.01603 -1.63606  0.000764  0.000278  0.032800     2.748
   1.05979  0.01438 -0.01741 -1.61068  0.000914  0.000316  0.022137     2.894
   1.06312  0.01744 -0.01873 -1.58172  0.001103  0.000358  0.013387     3.082
   1.06679  0.02087 -0.02000 -1.55189  0.001342  0.000403  0.006500     3.331
   1.07086  0.02476 -0.02123 -1.52354  0.001648  0.000449  0.001463     3.667
   1.07542  0.02916 -0.02242 -1.49835  0.002040  0.000495 -0.001638     4.118
   1.08058  0.03419 -0.02357 -1.47675  0.002541  0.000541 -0.002888     4.699
   1.08647  0.03998 -0.02467 -1.45918  0.003170  0.000584 -0.002914     5.425
   1.09325  0.04667 -0.02572 -1.44540  0.003953  0.000625 -0.002580     6.325
   1.10108  0.05445 -0.02670 -1.43467  0.004906  0.000663 -0.002293     7.400
   1.11013  0.06345 -0.02758 -1.42627  0.006036  0.000698 -0.002089     8.646
   1.12048  0.07377 -0.02833 -1.41959  0.007331  0.000731 -0.001940    10.028
   1.13215  0.08543 -0.02891 -1.41415  0.008755  0.000762 -0.001824    11.488
   1.14504  0.09832 -0.02929 -1.40959  0.010245  0.000792 -0.001731    12.935
   1.15896  0.11223 -0.02947 -1.40562  0.011721  0.000822 -0.001651    14.266
   1.17368  0.12696 -0.02945 -1.40200  0.013101  0.000852 -0.001581    15.379
   1.18901  0.14228 -0.02924 -1.39858  0.014300  0.000883 -0.001516    16.186
   1.20480  0.15806 -0.02887 -1.39520  0.015235  0.000918 -0.001454    16.604
   1.22092  0.17418 -0.02837 -1.39171  0.015800  0.000955 -0.001394    16.541
   1.23731  0.19056 -0.02776 -1.36004  0.016049  0.001373 -0.000407    11.693
   1.25391  0.20714 -0.02707 -1.29994  0.016022  0.002290 -0.000370     6.997
   1.27067  0.22389 -0.02630 -1.24929  0.015657  0.003143 -0.000296     4.981
   1.28758  0.24078 -0.02549 -1.20389  0.015131  0.003981  0.000022     3.801
   1.30460  0.25777 -0.02465 -1.17078  0.014525  0.004639  0.000690     3.131
   1.32169  0.27484 -0.02379 -1.14627  0.013937  0.005154  0.001331     2.704
   1.33881  0.29194 -0.02292 -1.12795  0.013408  0.005558  0.001885     2.412
   1.35590  0.30901 -0.02207 -1.11402  0.012955  0.005878  0.002346     2.204
   1.37294  0.32603 -0.02124 -1.10303  0.012572  0.006142  0.002731     2.047
   1.38994  0.34301 -0.02043 -1.09416  0.012253  0.006363  0.003052     1.926
   1.40689  0.35994 -0.01967 -1.08710  0.011985  0.006548  0.003331     1.830
   1.42382  0.37686 -0.01894 -1.08153  0.011753  0.006702  0.003713     1.754
   1.44075  0.39378 -0.01827 -1.07733  0.011542  0.006829  0.004064     1.690
   1.45775  0.41076 -0.01762 -1.07434  0.011342  0.006930  0.004391     1.637
   1.47481  0.42781 -0.01697 -1.07126  0.011216  0.007036  0.004659     1.594
   1.49192  0.44491 -0.01629 -1.06820  0.011142  0.007144  0.004880     1.560
   1.50907  0.46204 -0.01560 -1.06511  0.011110  0.007255  0.005058     1.531
   1.52625  0.47921 -0.01490 -1.06205  0.011110  0.007368  0.005203     1.508
   1.54344  0.49639 -0.01420 -1.05899  0.011136  0.007483  0.005318     1.488
   1.56064  0.51357 -0.01350 -1.05594  0.011184  0.007600  0.005409     1.472
   1.57783  0.53074 -0.01280 -1.05298  0.011246  0.007717  0.005480     1.457
   1.59499  0.54790 -0.01211 -1.05010  0.011320  0.007833  0.005537     1.445
