#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00126  1.01402  0.051781  0.008779 -0.000132     5.898
   0.00630  0.99392  0.00292  1.01829  0.051139  0.008490 -0.000136     6.023
   0.01727  0.98333  0.00577  1.02605  0.049963  0.007982 -0.000144     6.259
   0.03004  0.97098  0.00904  1.03569  0.048634  0.007378 -0.000154     6.592
   0.04430  0.95718  0.01262  1.04734  0.047205  0.006686 -0.000168     7.061
   0.05958  0.94237  0.01638  1.06112  0.045730  0.005914 -0.000188     7.733
   0.07546  0.92696  0.02021  1.07716  0.044234  0.005074 -0.000217     8.718
   0.09164  0.91123  0.02403  1.09575  0.042713  0.004171 -0.000262    10.241
   0.10799  0.89533  0.02780  1.11794  0.041107  0.003178 -0.000275    12.936
   0.12441  0.87933  0.03149  1.13835  0.039497  0.002348 -0.000463    16.820
   0.14087  0.86327  0.03511  1.13863  0.038294  0.002340 -0.000466    16.362
   0.15734  0.84718  0.03864  1.13888  0.036954  0.002334 -0.000468    15.832
   0.17383  0.83106  0.04208  1.13912  0.035526  0.002328 -0.000470    15.257
   0.19032  0.81492  0.04544  1.13936  0.034040  0.002323 -0.000473    14.653
   0.20680  0.79875  0.04870  1.13961  0.032519  0.002318 -0.000475    14.030
   0.22329  0.78258  0.05188  1.13988  0.030973  0.002312 -0.000478    13.395
   0.23978  0.76638  0.05496  1.14017  0.029415  0.002306 -0.000481    12.754
   0.25626  0.75017  0.05796  1.14051  0.027857  0.002300 -0.000485    12.114
   0.27274  0.73395  0.06086  1.14089  0.026306  0.002292 -0.000489    11.477
   0.28921  0.71772  0.06368  1.14134  0.024770  0.002283 -0.000494    10.848
   0.30568  0.70148  0.06640  1.14187  0.023255  0.002273 -0.000500    10.229
   0.32214  0.68523  0.06902  1.14249  0.021766  0.002262 -0.000508     9.624
   0.33859  0.66898  0.07155  1.14323  0.020313  0.002248 -0.000516     9.035
   0.35503  0.65272  0.07398  1.14412  0.018897  0.002233 -0.000526     8.463
   0.37146  0.63645  0.07632  1.14519  0.017527  0.002215 -0.000539     7.913
   0.38788  0.62019  0.07855  1.14647  0.016206  0.002195 -0.000554     7.384
   0.40429  0.60392  0.08069  1.14801  0.014943  0.002172 -0.000572     6.881
   0.42068  0.58766  0.08272  1.14986  0.013736  0.002145 -0.000595     6.404
   0.43705  0.57140  0.08465  1.15208  0.012598  0.002115 -0.000622     5.956
   0.45341  0.55514  0.08647  1.15475  0.011526  0.002081 -0.000647     5.537
   0.46975  0.53889  0.08818  1.15793  0.010527  0.002044 -0.000656     5.151
   0.48606  0.52265  0.08978  1.16170  0.009602  0.002002 -0.000635     4.797
   0.50236  0.50642  0.09127  1.16609  0.008753  0.001956 -0.000554     4.475
   0.51863  0.49021  0.09264  1.17111  0.007980  0.001906 -0.000391     4.186
   0.53487  0.47402  0.09390  1.17668  0.007280  0.001854 -0.000133     3.927
   0.55108  0.45785  0.09503  1.18292  0.006646  0.001798  0.000227     3.697
   0.56725  0.44172  0.09603  1.18983  0.006076  0.001737  0.000683     3.497
   0.58335  0.42564  0.09690  1.19733  0.005561  0.001674  0.001237     3.322
   0.59935  0.40965  0.09765  1.20528  0.005091  0.001608  0.001900     3.165
   0.61519  0.39382  0.09824  1.21357  0.004649  0.001541  0.002720     3.017
   0.63085  0.37817  0.09865  1.22147  0.004281  0.001476  0.003550     2.900
   0.64639  0.36263  0.09885  1.22862  0.003977  0.001415  0.004352     2.811
   0.66187  0.34716  0.09884  1.23488  0.003720  0.001357  0.005123     2.742
   0.67728  0.33174  0.09863  1.24015  0.003499  0.001303  0.005859     2.686
   0.69264  0.31639  0.09821  1.24442  0.003304  0.001251  0.006576     2.641
   0.70795  0.30109  0.09757  1.24759  0.003132  0.001203  0.007258     2.604
   0.72321  0.28586  0.09672  1.24970  0.002976  0.001156  0.007922     2.574
   0.73841  0.27069  0.09564  1.25076  0.002833  0.001112  0.008578     2.547
   0.75355  0.25561  0.09433  1.25068  0.002701  0.001069  0.009210     2.526
   0.76863  0.24061  0.09280  1.24953  0.002576  0.001028  0.009851     2.507
   0.78363  0.22571  0.09103  1.24722  0.002458  0.000987  0.010491     2.490
   0.79855  0.21092  0.08902  1.24371  0.002345  0.000947  0.011138     2.475
   0.81339  0.19626  0.08678  1.23891  0.002236  0.000908  0.011797     2.462
   0.82811  0.18175  0.08429  1.23271  0.002132  0.000870  0.012447     2.451
   0.84271  0.16741  0.08155  1.22517  0.002028  0.000831  0.013155     2.440
   0.85717  0.15327  0.07856  1.21596  0.001927  0.000793  0.013859     2.432
   0.87144  0.13937  0.07533  1.20510  0.001827  0.000754  0.014623     2.423
