#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00126  1.20425  0.327057  0.024545 -0.000143    13.325
   0.00630  0.99392  0.00292  1.20507  0.324887  0.024291 -0.000144    13.375
   0.01727  0.98333  0.00577  1.20651  0.321094  0.023847 -0.000147    13.465
   0.03004  0.97098  0.00904  1.20823  0.316567  0.023328 -0.000151    13.570
   0.04430  0.95718  0.01262  1.21019  0.311443  0.022744 -0.000155    13.693
   0.05958  0.94237  0.01638  1.21235  0.305899  0.022113 -0.000159    13.833
   0.07546  0.92696  0.02021  1.21467  0.300094  0.021452 -0.000164    13.989
   0.09164  0.91123  0.02403  1.21712  0.294142  0.020770 -0.000170    14.162
   0.10799  0.89533  0.02780  1.21968  0.288109  0.020073 -0.000176    14.353
   0.12441  0.87933  0.03149  1.22235  0.282028  0.019364 -0.000183    14.564
   0.14087  0.86327  0.03511  1.22514  0.275924  0.018644 -0.000190    14.800
   0.15734  0.84718  0.03864  1.22805  0.269802  0.017911 -0.000198    15.064
   0.17383  0.83106  0.04208  1.23109  0.263673  0.017165 -0.000207    15.361
   0.19032  0.81492  0.04544  1.23428  0.257539  0.016406 -0.000217    15.698
   0.20680  0.79875  0.04870  1.23767  0.251395  0.015620 -0.000228    16.094
   0.22329  0.78258  0.05188  1.24126  0.245246  0.014813 -0.000240    16.556
   0.23978  0.76638  0.05496  1.24506  0.239094  0.013986 -0.000255    17.095
   0.25626  0.75017  0.05796  1.24910  0.232942  0.013136 -0.000272    17.734
   0.27274  0.73395  0.06086  1.25341  0.226788  0.012258 -0.000292    18.501
   0.28921  0.71772  0.06368  1.25803  0.220625  0.011348 -0.000316    19.441
   0.30568  0.70148  0.06640  1.26304  0.214452  0.010399 -0.000345    20.622
   0.32214  0.68523  0.06902  1.26851  0.208258  0.009401 -0.000354    22.153
   0.33859  0.66898  0.07155  1.27457  0.202031  0.008339 -0.000357    24.228
   0.35503  0.65272  0.07398  1.28139  0.195753  0.007194 -0.000361    27.210
   0.37146  0.63645  0.07632  1.28933  0.189378  0.005921 -0.000366    31.985
   0.38788  0.62019  0.07855  1.29925  0.182796  0.004400 -0.000371    41.540
   0.40429  0.60392  0.08069  1.31450  0.175580  0.002080 -0.001750    84.407
   0.42068  0.58766  0.08272  1.31469  0.170260  0.002063 -0.001765    82.549
   0.43705  0.57140  0.08465  1.31488  0.164853  0.002046 -0.001780    80.568
   0.45341  0.55514  0.08647  1.31507  0.159381  0.002031 -0.001794    78.480
   0.46975  0.53889  0.08818  1.31526  0.153861  0.002017 -0.001807    76.300
   0.48606  0.52265  0.08978  1.31544  0.148303  0.002003 -0.001820    74.035
   0.50236  0.50642  0.09127  1.31563  0.142714  0.001991 -0.001832    71.689
   0.51863  0.49021  0.09264  1.31581  0.137102  0.001979 -0.001843    69.270
   0.53487  0.47402  0.09390  1.31599  0.131471  0.001969 -0.001854    66.780
   0.55108  0.45785  0.09503  1.31618  0.125828  0.001959 -0.001864    64.224
   0.56725  0.44172  0.09603  1.31635  0.120178  0.001951 -0.001873    61.607
