#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00126  0.99941  0.052366  0.012286 -0.000059     4.262
   0.00630  0.99392  0.00292  1.00282  0.051664  0.012027 -0.000064     4.296
   0.01727  0.98333  0.00577  1.00895  0.050399  0.011572 -0.000072     4.355
   0.03004  0.97098  0.00904  1.01650  0.048984  0.011033 -0.000083     4.440
   0.04430  0.95718  0.01262  1.02551  0.047491  0.010419 -0.000097     4.558
   0.05958  0.94237  0.01638  1.03588  0.045999  0.009747 -0.000113     4.719
   0.07546  0.92696  0.02021  1.04751  0.044562  0.009033 -0.000131     4.933
   0.09164  0.91123  0.02403  1.06036  0.043210  0.008287 -0.000149     5.214
   0.10799  0.89533  0.02780  1.07446  0.041950  0.007517 -0.000167     5.581
   0.12441  0.87933  0.03149  1.08993  0.040775  0.006722 -0.000184     6.066
   0.14087  0.86327  0.03511  1.10704  0.039669  0.005900 -0.000205     6.724
   0.15734  0.84718  0.03864  1.12632  0.038597  0.005035 -0.000235     7.666
   0.17383  0.83106  0.04208  1.14813  0.037522  0.004128 -0.000282     9.091
   0.19032  0.81492  0.04544  1.17367  0.036364  0.003149 -0.000303    11.547
   0.20680  0.79875  0.04870  1.20013  0.035109  0.002228 -0.000517    15.754
   0.22329  0.78258  0.05188  1.20060  0.034248  0.002216 -0.000520    15.453
   0.23978  0.76638  0.05496  1.20102  0.033214  0.002206 -0.000524    15.058
   0.25626  0.75017  0.05796  1.20143  0.032065  0.002196 -0.000527    14.600
   0.27274  0.73395  0.06086  1.20183  0.030833  0.002187 -0.000531    14.096
   0.28921  0.71772  0.06368  1.20223  0.029542  0.002179 -0.000535    13.559
   0.30568  0.70148  0.06640  1.20265  0.028206  0.002170 -0.000539    12.997
   0.32214  0.68523  0.06902  1.20310  0.026839  0.002161 -0.000543    12.418
   0.33859  0.66898  0.07155  1.20359  0.025453  0.002152 -0.000548    11.828
   0.35503  0.65272  0.07398  1.20414  0.024057  0.002142 -0.000554    11.231
   0.37146  0.63645  0.07632  1.20476  0.022659  0.002131 -0.000561    10.633
   0.38788  0.62019  0.07855  1.20546  0.021266  0.002119 -0.000568    10.037
   0.40429  0.60392  0.08069  1.20628  0.019888  0.002105 -0.000577     9.447
   0.42068  0.58766  0.08272  1.20724  0.018528  0.002090 -0.000588     8.866
   0.43705  0.57140  0.08465  1.20837  0.017197  0.002073 -0.000601     8.297
   0.45341  0.55514  0.08647  1.20972  0.015898  0.002053 -0.000617     7.744
   0.46975  0.53889  0.08818  1.21132  0.014639  0.002031 -0.000637     7.209
   0.48606  0.52265  0.08978  1.21326  0.013425  0.002006 -0.000661     6.694
   0.50236  0.50642  0.09127  1.21559  0.012262  0.001977 -0.000691     6.202
   0.51863  0.49021  0.09264  1.21841  0.011157  0.001945 -0.000725     5.737
   0.53487  0.47402  0.09390  1.22182  0.010113  0.001908 -0.000746     5.300
   0.55108  0.45785  0.09503  1.22592  0.009133  0.001867 -0.000735     4.891
   0.56725  0.44172  0.09603  1.23083  0.008221  0.001822 -0.000645     4.513
   0.58335  0.42564  0.09690  1.23653  0.007378  0.001772 -0.000423     4.164
   0.59935  0.40965  0.09765  1.24301  0.006603  0.001718 -0.000020     3.842
   0.61519  0.39382  0.09824  1.25047  0.005888  0.001660  0.000614     3.548
   0.63085  0.37817  0.09865  1.25878  0.005291  0.001596  0.001391     3.315
   0.64639  0.36263  0.09885  1.26752  0.004799  0.001531  0.002243     3.135
   0.66187  0.34716  0.09884  1.27621  0.004394  0.001466  0.003123     2.997
   0.67728  0.33174  0.09863  1.28444  0.004058  0.001404  0.003997     2.890
   0.69264  0.31639  0.09821  1.29194  0.003775  0.001345  0.004848     2.807
   0.70795  0.30109  0.09757  1.29853  0.003534  0.001289  0.005666     2.742
