#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00126  1.02566  0.049143  0.002521 -0.000231    19.494
   0.00630  0.99392  0.00292  1.02565  0.048305  0.002523 -0.000386    19.149
   0.01727  0.98333  0.00577  1.02561  0.046769  0.002526 -0.000386    18.513
   0.03004  0.97098  0.00904  1.02557  0.044953  0.002531 -0.000386    17.763
   0.04430  0.95718  0.01262  1.02552  0.042927  0.002536 -0.000386    16.930
   0.05958  0.94237  0.01638  1.02548  0.040772  0.002540 -0.000387    16.050
   0.07546  0.92696  0.02021  1.02545  0.038561  0.002545 -0.000387    15.155
   0.09164  0.91123  0.02403  1.02544  0.036346  0.002548 -0.000388    14.265
   0.10799  0.89533  0.02780  1.02546  0.034159  0.002550 -0.000390    13.395
   0.12441  0.87933  0.03149  1.02552  0.032013  0.002551 -0.000392    12.550
   0.14087  0.86327  0.03511  1.02563  0.029926  0.002550 -0.000395    11.735
   0.15734  0.84718  0.03864  1.02581  0.027901  0.002547 -0.000398    10.953
   0.17383  0.83106  0.04208  1.02606  0.025944  0.002543 -0.000402    10.203
   0.19032  0.81492  0.04544  1.02641  0.024060  0.002536 -0.000408     9.489
   0.20680  0.79875  0.04870  1.02688  0.022255  0.002526 -0.000414     8.811
   0.22329  0.78258  0.05188  1.02750  0.020528  0.002513 -0.000423     8.168
   0.23978  0.76638  0.05496  1.02829  0.018888  0.002498 -0.000434     7.563
   0.25626  0.75017  0.05796  1.02930  0.017336  0.002478 -0.000447     6.995
   0.27274  0.73395  0.06086  1.03057  0.015876  0.002455 -0.000464     6.466
   0.28921  0.71772  0.06368  1.03215  0.014512  0.002428 -0.000485     5.976
   0.30568  0.70148  0.06640  1.03409  0.013245  0.002397 -0.000503     5.526
   0.32214  0.68523  0.06902  1.03645  0.012079  0.002361 -0.000507     5.116
   0.33859  0.66898  0.07155  1.03928  0.011014  0.002321 -0.000482     4.746
   0.35503  0.65272  0.07398  1.04261  0.010049  0.002276 -0.000404     4.416
   0.37146  0.63645  0.07632  1.04638  0.009184  0.002227 -0.000258     4.123
   0.38788  0.62019  0.07855  1.05057  0.008414  0.002176 -0.000040     3.867
   0.40429  0.60392  0.08069  1.05524  0.007739  0.002120  0.000240     3.650
   0.42068  0.58766  0.08272  1.06037  0.007147  0.002061  0.000571     3.468
   0.43705  0.57140  0.08465  1.06582  0.006635  0.001999  0.000931     3.319
   0.45341  0.55514  0.08647  1.07144  0.006191  0.001937  0.001308     3.196
   0.46975  0.53889  0.08818  1.07710  0.005806  0.001875  0.001687     3.097
   0.48606  0.52265  0.08978  1.08268  0.005469  0.001813  0.002065     3.016
   0.50236  0.50642  0.09127  1.08809  0.005173  0.001754  0.002433     2.950
   0.51863  0.49021  0.09264  1.09329  0.004908  0.001695  0.002794     2.895
   0.53487  0.47402  0.09390  1.09826  0.004670  0.001638  0.003143     2.850
   0.55108  0.45785  0.09503  1.10304  0.004446  0.001582  0.003505     2.809
   0.56725  0.44172  0.09603  1.10762  0.004234  0.001527  0.003882     2.772
   0.58335  0.42564  0.09690  1.11203  0.004025  0.001472  0.004302     2.735
   0.59935  0.40965  0.09765  1.11627  0.003815  0.001417  0.004803     2.692
   0.61519  0.39382  0.09824  1.12044  0.003586  0.001360  0.005485     2.636
   0.63085  0.37817  0.09865  1.12339  0.003389  0.001308  0.006128     2.591
   0.64639  0.36263  0.09885  1.12510  0.003220  0.001259  0.006721     2.556
   0.66187  0.34716  0.09884  1.12566  0.003069  0.001214  0.007281     2.528
   0.67728  0.33174  0.09863  1.12509  0.002931  0.001171  0.007819     2.504
   0.69264  0.31639  0.09821  1.12341  0.002804  0.001129  0.008343     2.483
   0.70795  0.30109  0.09757  1.12059  0.002686  0.001090  0.008852     2.465
   0.72321  0.28586  0.09672  1.11659  0.002576  0.001051  0.009346     2.450
   0.73841  0.27069  0.09564  1.11143  0.002469  0.001014  0.009844     2.436
   0.75355  0.25561  0.09433  1.10497  0.002369  0.000977  0.010322     2.424
   0.76863  0.24061  0.09280  1.09726  0.002271  0.000941  0.010826     2.412
   0.78363  0.22571  0.09103  1.08804  0.002177  0.000906  0.011299     2.403
   0.79855  0.21092  0.08902  1.07739  0.002085  0.000871  0.011793     2.394
   0.81339  0.19626  0.08678  1.06507  0.001995  0.000836  0.012290     2.385
   0.82811  0.18175  0.08429  1.05095  0.001906  0.000802  0.012787     2.377
   0.84271  0.16741  0.08155  1.03486  0.001819  0.000767  0.013292     2.370
   0.85717  0.15327  0.07856  1.01659  0.001731  0.000733  0.013803     2.364
   0.87144  0.13937  0.07533  0.99590  0.001644  0.000697  0.014337     2.357
   0.88548  0.12576  0.07185  0.97243  0.001556  0.000662  0.014886     2.350
   0.89921  0.11254  0.06815  0.94584  0.001470  0.000627  0.015412     2.345
   0.91255  0.09978  0.06426  0.91596  0.001381  0.000591  0.015975     2.338
   0.92536  0.08762  0.06020  0.88235  0.001294  0.000555  0.016539     2.332
   0.93750  0.07622  0.05606  0.84478  0.001207  0.000519  0.017075     2.325
   0.94879  0.06572  0.05190  0.80336  0.001123  0.000484  0.017546     2.320
   0.95911  0.05625  0.04782  0.75830  0.001040  0.000450  0.018011     2.312
   0.96837  0.04786  0.04389  0.70958  0.000963  0.000418  0.018330     2.305
   0.97657  0.04055  0.04017  0.65766  0.000891  0.000388  0.018491     2.298
   0.98379  0.03423  0.03668  0.60267  0.000823  0.000359  0.018468     2.290
   0.99012  0.02879  0.03343  0.54448  0.000761  0.000333  0.018171     2.283
   0.99570  0.02411  0.03040  0.48289  0.000704  0.000309  0.017540     2.275
   1.00063  0.02008  0.02756  0.41763  0.000651  0.000287  0.016491     2.270
   1.00502  0.01660  0.02489  0.34704  0.000600  0.000266  0.015093     2.254
   1.00896  0.01357  0.02236  0.27122  0.000559  0.000248  0.012613     2.257
   1.01253  0.01095  0.01995  0.18954  0.000512  0.000229  0.009763     2.240
   1.01577  0.00867  0.01764  0.10006  0.000486  0.000218  0.005495     2.229
   1.01874  0.00671  0.01541  0.00208  0.000417  0.000187  0.000133     2.230
   1.02149  0.00502  0.01324 -0.10887  0.000417  0.000187  0.006962     2.230
   1.02404  0.00360  0.01113 -0.22713  0.000379  0.000171  0.016288     2.209
   1.02642  0.00242  0.00906 -0.35898  0.000353  0.000159  0.027401     2.217
   1.02866  0.00148  0.00703 -0.50097  0.000331  0.000150  0.041056     2.208
   1.03077  0.00077  0.00504 -0.65315  0.000314  0.000142  0.056487     2.209
   1.03277  0.00029  0.00309 -0.81137  0.000301  0.000136  0.073035     2.210
   1.03468  0.00004  0.00120 -0.96838  0.000296  0.000133  0.088070     2.220
   1.03651  0.00001 -0.00064 -1.11920  0.000294  0.000132  0.101876     2.225
   1.03838  0.00020 -0.00249 -1.26675  0.000298  0.000133  0.112638     2.238
   1.04030  0.00065 -0.00436 -1.39799  0.000313  0.000138  0.114661     2.270
   1.04230  0.00137 -0.00623 -1.50049  0.000342  0.000148  0.108462     2.312
   1.04439  0.00239 -0.00805 -1.56663  0.000388  0.000163  0.093591     2.377
   1.04657  0.00369 -0.00980 -1.59457  0.000460  0.000186  0.072739     2.475
   1.04888  0.00527 -0.01148 -1.59159  0.000563  0.000216  0.051253     2.609
   1.05132  0.00712 -0.01307 -1.56668  0.000713  0.000253  0.030705     2.818
   1.05393  0.00925 -0.01459 -1.53102  0.000931  0.000296  0.013738     3.144
   1.05675  0.01167 -0.01603 -1.49582  0.001246  0.000341  0.002015     3.658
   1.05979  0.01438 -0.01741 -1.46784  0.001680  0.000381 -0.003382     4.411
   1.06312  0.01744 -0.01873 -1.44750  0.002254  0.000416 -0.004058     5.417
   1.06679  0.02087 -0.02000 -1.43393  0.002982  0.000445 -0.003517     6.694
   1.07086  0.02476 -0.02123 -1.42497  0.003879  0.000469 -0.003133     8.265
   1.07542  0.02916 -0.02242 -1.41894  0.004964  0.000489 -0.002895    10.158
   1.08058  0.03419 -0.02357 -1.41478  0.006259  0.000504 -0.002737    12.406
   1.08647  0.03998 -0.02467 -1.41178  0.007789  0.000518 -0.002623    15.048
   1.09325  0.04667 -0.02572 -1.40948  0.009593  0.000529 -0.002536    18.132
   1.10108  0.05445 -0.02670 -1.40760  0.011702  0.000540 -0.002464    21.681
   1.11013  0.06345 -0.02758 -1.40596  0.014138  0.000551 -0.002400    25.682
   1.12048  0.07377 -0.02833 -1.40444  0.016903  0.000562 -0.002338    30.063
   1.13215  0.08543 -0.02891 -1.40299  0.019966  0.000576 -0.002274    34.684
   1.14504  0.09832 -0.02929 -1.40158  0.023261  0.000591 -0.002207    39.348
   1.15896  0.11223 -0.02947 -1.40022  0.026700  0.000609 -0.002137    43.843
   1.17368  0.12696 -0.02945 -1.39890  0.030194  0.000629 -0.002064    47.999
   1.18901  0.14228 -0.02924 -1.39763  0.033666  0.000651 -0.001990    51.701
   1.20480  0.15806 -0.02887 -1.39642  0.037057  0.000675 -0.001916    54.891
   1.22092  0.17418 -0.02837 -1.39526  0.040326  0.000701 -0.001844    57.563
   1.23731  0.19056 -0.02776 -1.39415  0.043437  0.000727 -0.001774    59.714
   1.25391  0.20714 -0.02707 -1.39308  0.046369  0.000756 -0.001706    61.375
   1.27067  0.22389 -0.02630 -1.39205  0.049097  0.000785 -0.001641    62.563
   1.28758  0.24078 -0.02549 -1.39105  0.051600  0.000815 -0.001579    63.300
   1.30460  0.25777 -0.02465 -1.39006  0.053857  0.000847 -0.001519    63.600
   1.32169  0.27484 -0.02379 -1.38909  0.055838  0.000880 -0.001461    63.471
   1.33881  0.29194 -0.02292 -1.38812  0.057504  0.000914 -0.001405    62.899
   1.35590  0.30901 -0.02207 -1.38714  0.058800  0.000951 -0.001350    61.850
   1.37294  0.32603 -0.02124 -1.35205  0.060985  0.002727 -0.000402    22.364
   1.38994  0.34301 -0.02043 -1.32799  0.062537  0.003977 -0.000320    15.726
   1.40689  0.35994 -0.01967 -1.30863  0.063739  0.005042 -0.000253    12.641
   1.42382  0.37686 -0.01894 -1.29197  0.064688  0.006009 -0.000213    10.766
   1.44075  0.39378 -0.01827 -1.27685  0.065433  0.006928 -0.000186     9.445
