#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00126  1.20271  0.321744  0.022714 -0.000153    14.165
   0.00630  0.99392  0.00292  1.20354  0.319589  0.022462 -0.000155    14.228
   0.01727  0.98333  0.00577  1.20500  0.315822  0.022022 -0.000158    14.341
   0.03004  0.97098  0.00904  1.20674  0.311327  0.021508 -0.000162    14.475
   0.04430  0.95718  0.01262  1.20874  0.306241  0.020929 -0.000167    14.632
   0.05958  0.94237  0.01638  1.21093  0.300737  0.020304 -0.000172    14.812
   0.07546  0.92696  0.02021  1.21329  0.294975  0.019648 -0.000178    15.013
   0.09164  0.91123  0.02403  1.21578  0.289068  0.018972 -0.000185    15.237
   0.10799  0.89533  0.02780  1.21838  0.283080  0.018281 -0.000192    15.485
   0.12441  0.87933  0.03149  1.22111  0.277045  0.017576 -0.000200    15.762
   0.14087  0.86327  0.03511  1.22395  0.270986  0.016860 -0.000209    16.073
   0.15734  0.84718  0.03864  1.22694  0.264907  0.016128 -0.000218    16.425
   0.17383  0.83106  0.04208  1.23011  0.258811  0.015372 -0.000229    16.837
   0.19032  0.81492  0.04544  1.23344  0.252709  0.014600 -0.000242    17.309
   0.20680  0.79875  0.04870  1.23695  0.246604  0.013811 -0.000256    17.856
   0.22329  0.78258  0.05188  1.24066  0.240494  0.013002 -0.000272    18.497
   0.23978  0.76638  0.05496  1.24460  0.234377  0.012170 -0.000291    19.258
   0.25626  0.75017  0.05796  1.24881  0.228256  0.011312 -0.000314    20.179
   0.27274  0.73395  0.06086  1.25333  0.222125  0.010420 -0.000341    21.316
   0.28921  0.71772  0.06368  1.25823  0.215978  0.009490 -0.000348    22.760
   0.30568  0.70148  0.06640  1.26360  0.209806  0.008508 -0.000351    24.660
   0.32214  0.68523  0.06902  1.26954  0.203595  0.007463 -0.000355    27.281
   0.33859  0.66898  0.07155  1.27627  0.197323  0.006328 -0.000358    31.182
