NACA 4412                                       
 Alfa =   7.15000 Re =    60000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126 -0.03405
   0.99392  0.00292 -0.03721
   0.98333  0.00577 -0.04286
   0.97098  0.00904 -0.04975
   0.95718  0.01262 -0.05791
   0.94237  0.01638 -0.06731
   0.92696  0.02021 -0.07793
   0.91123  0.02403 -0.08978
   0.89533  0.02780 -0.10291
   0.87933  0.03149 -0.11736
   0.86327  0.03511 -0.13312
   0.84718  0.03864 -0.15014
   0.83106  0.04208 -0.16850
   0.81492  0.04544 -0.18833
   0.79875  0.04870 -0.20978
   0.78258  0.05188 -0.23308
   0.76638  0.05496 -0.25873
   0.75017  0.05796 -0.28715
   0.73395  0.06086 -0.31860
   0.71772  0.06368 -0.35319
   0.70148  0.06640 -0.39100
   0.68523  0.06902 -0.43226
   0.66898  0.07155 -0.47740
   0.65272  0.07398 -0.52708
   0.63645  0.07632 -0.58232
   0.62019  0.07855 -0.64541
   0.60392  0.08069 -0.71848
   0.58766  0.08272 -0.80660
   0.57140  0.08465 -0.89727
   0.55514  0.08647 -0.89919
   0.53889  0.08818 -0.90089
   0.52265  0.08978 -0.90247
   0.50642  0.09127 -0.90398
   0.49021  0.09264 -0.90547
   0.47402  0.09390 -0.90701
   0.45785  0.09503 -0.90863
   0.44172  0.09603 -0.91042
   0.42564  0.09690 -0.91247
   0.40965  0.09765 -0.91488
   0.39382  0.09824 -0.91778
   0.37817  0.09865 -0.92153
   0.36263  0.09885 -0.92642
   0.34716  0.09884 -0.93278
   0.33174  0.09863 -0.94105
   0.31639  0.09821 -0.95177
   0.30109  0.09757 -0.96550
   0.28586  0.09672 -0.98274
   0.27069  0.09564 -1.00362
   0.25561  0.09433 -1.02785
   0.24061  0.09280 -1.05585
   0.22571  0.09103 -1.08706
   0.21092  0.08902 -1.12021
   0.19626  0.08678 -1.15399
   0.18175  0.08429 -1.18730
   0.16741  0.08155 -1.21969
   0.15327  0.07856 -1.25072
   0.13937  0.07533 -1.28066
   0.12576  0.07185 -1.30951
   0.11254  0.06815 -1.33764
   0.09978  0.06426 -1.36549
   0.08762  0.06020 -1.39328
   0.07622  0.05606 -1.42140
   0.06572  0.05190 -1.44978
   0.05625  0.04782 -1.47873
   0.04786  0.04389 -1.50752
   0.04055  0.04017 -1.53581
   0.03423  0.03668 -1.56332
   0.02879  0.03343 -1.58919
   0.02411  0.03040 -1.61277
   0.02008  0.02756 -1.63309
   0.01660  0.02489 -1.64892
   0.01357  0.02236 -1.65867
   0.01095  0.01995 -1.66104
   0.00867  0.01764 -1.65146
   0.00671  0.01541 -1.62788
   0.00502  0.01324 -1.58390
   0.00360  0.01113 -1.51501
   0.00242  0.00906 -1.41263
   0.00148  0.00703 -1.27058
   0.00077  0.00504 -1.08289
   0.00029  0.00309 -0.84772
   0.00004  0.00120 -0.58026
   0.00001 -0.00064 -0.29328
   0.00020 -0.00249  0.01017
   0.00065 -0.00436  0.31102
   0.00137 -0.00623  0.57848
   0.00239 -0.00805  0.78429
   0.00369 -0.00980  0.91735
   0.00527 -0.01148  0.98286
   0.00712 -0.01307  0.99986
   0.00925 -0.01459  0.98234
   0.01167 -0.01603  0.94474
   0.01438 -0.01741  0.89518
   0.01744 -0.01873  0.84036
   0.02087 -0.02000  0.78379
   0.02476 -0.02123  0.72776
   0.02916 -0.02242  0.67299
   0.03419 -0.02357  0.62095
   0.03998 -0.02467  0.57151
   0.04667 -0.02572  0.52486
   0.05445 -0.02670  0.48215
   0.06345 -0.02758  0.44307
   0.07377 -0.02833  0.40826
   0.08543 -0.02891  0.37795
   0.09832 -0.02929  0.35257
   0.11223 -0.02947  0.33162
   0.12696 -0.02945  0.31468
   0.14228 -0.02924  0.30128
   0.15806 -0.02887  0.29051
   0.17418 -0.02837  0.28199
   0.19056 -0.02776  0.27512
   0.20714 -0.02707  0.26960
   0.22389 -0.02630  0.26508
   0.24078 -0.02549  0.26121
   0.25777 -0.02465  0.25784
   0.27484 -0.02379  0.25488
   0.29194 -0.02292  0.25187
   0.30901 -0.02207  0.24903
   0.32603 -0.02124  0.24601
   0.34301 -0.02043  0.24267
   0.35994 -0.01967  0.23891
   0.37686 -0.01894  0.23451
   0.39378 -0.01827  0.22907
   0.41076 -0.01762  0.22228
   0.42781 -0.01697  0.21627
   0.44491 -0.01629  0.21082
   0.46204 -0.01560  0.20601
   0.47921 -0.01490  0.20163
   0.49639 -0.01420  0.19762
   0.51357 -0.01350  0.19402
   0.53074 -0.01280  0.19058
   0.54790 -0.01211  0.18726
   0.56503 -0.01143  0.18407
   0.58215 -0.01076  0.18096
   0.59926 -0.01011  0.17780
   0.61635 -0.00947  0.17466
   0.63342 -0.00885  0.17136
   0.65049 -0.00825  0.16801
   0.66755 -0.00768  0.16450
   0.68459 -0.00712  0.16081
   0.70164 -0.00659  0.15698
   0.71867 -0.00608  0.15284
   0.73570 -0.00560  0.14852
   0.75273 -0.00514  0.14387
   0.76976 -0.00471  0.13898
   0.78678 -0.00431  0.13367
   0.80381 -0.00393  0.12804
   0.82084 -0.00357  0.12188
   0.83786 -0.00324  0.11529
   0.85489 -0.00294  0.10798
   0.87190 -0.00266  0.10009
   0.88889 -0.00241  0.09141
   0.90581 -0.00218  0.08165
   0.92258 -0.00197  0.07074
   0.93902 -0.00179  0.05841
   0.95483 -0.00163  0.04436
   0.96953 -0.00150  0.02864
   0.98258 -0.00139  0.01060
   0.99368 -0.00131 -0.00908
   1.00000 -0.00126 -0.03405
