#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00126  1.15337  0.150426  0.003422 -0.000293    43.958
   0.00630  0.99392  0.00292  1.15340  0.149173  0.003420 -0.000940    43.622
   0.01727  0.98333  0.00577  1.15345  0.146915  0.003417 -0.000941    43.001
   0.03004  0.97098  0.00904  1.15350  0.144193  0.003414 -0.000942    42.234
   0.04430  0.95718  0.01262  1.15356  0.141087  0.003412 -0.000943    41.347
   0.05958  0.94237  0.01638  1.15361  0.137705  0.003411 -0.000944    40.370
   0.07546  0.92696  0.02021  1.15366  0.134146  0.003411 -0.000945    39.331
   0.09164  0.91123  0.02403  1.15370  0.130481  0.003411 -0.000945    38.254
   0.10799  0.89533  0.02780  1.15375  0.126755  0.003412 -0.000945    37.154
   0.12441  0.87933  0.03149  1.15379  0.122992  0.003413 -0.000946    36.038
   0.14087  0.86327  0.03511  1.15383  0.119210  0.003414 -0.000946    34.914
   0.15734  0.84718  0.03864  1.15386  0.115417  0.003416 -0.000946    33.784
   0.17383  0.83106  0.04208  1.15390  0.111620  0.003418 -0.000946    32.652
   0.19032  0.81492  0.04544  1.15393  0.107825  0.003421 -0.000946    31.520
   0.20680  0.79875  0.04870  1.15397  0.104038  0.003423 -0.000946    30.391
   0.22329  0.78258  0.05188  1.15400  0.100259  0.003426 -0.000946    29.265
   0.23978  0.76638  0.05496  1.15404  0.096492  0.003428 -0.000947    28.145
   0.25626  0.75017  0.05796  1.15408  0.092744  0.003431 -0.000947    27.032
   0.27274  0.73395  0.06086  1.15412  0.089015  0.003433 -0.000947    25.927
   0.28921  0.71772  0.06368  1.15416  0.085310  0.003435 -0.000948    24.832
   0.30568  0.70148  0.06640  1.15421  0.081631  0.003437 -0.000949    23.748
   0.32214  0.68523  0.06902  1.15427  0.077979  0.003439 -0.000950    22.676
   0.33859  0.66898  0.07155  1.15434  0.074362  0.003440 -0.000951    21.618
   0.35503  0.65272  0.07398  1.15442  0.070778  0.003440 -0.000953    20.573
   0.37146  0.63645  0.07632  1.15451  0.067233  0.003440 -0.000955    19.544
   0.38788  0.62019  0.07855  1.15462  0.063728  0.003439 -0.000958    18.531
   0.40429  0.60392  0.08069  1.15476  0.060270  0.003437 -0.000961    17.536
   0.42068  0.58766  0.08272  1.15492  0.056857  0.003434 -0.000965    16.559
   0.43705  0.57140  0.08465  1.15512  0.053499  0.003429 -0.000970    15.602
   0.45341  0.55514  0.08647  1.15536  0.050194  0.003423 -0.000976    14.665
   0.46975  0.53889  0.08818  1.15565  0.046949  0.003415 -0.000983    13.750
   0.48606  0.52265  0.08978  1.15602  0.043767  0.003404 -0.000991    12.857
   0.50236  0.50642  0.09127  1.15647  0.040652  0.003391 -0.001002    11.988
   0.51863  0.49021  0.09264  1.15702  0.037611  0.003375 -0.001014    11.144
   0.53487  0.47402  0.09390  1.15772  0.034648  0.003356 -0.001030    10.325
