#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00126  1.03341  0.055355  0.004658 -0.000217    11.883
   0.00630  0.99392  0.00292  1.03961  0.054446  0.004277 -0.000237    12.731
   0.01727  0.98333  0.00577  1.05164  0.052778  0.003569 -0.000243    14.788
   0.03004  0.97098  0.00904  1.06857  0.050730  0.002635 -0.000251    19.253
   0.04430  0.95718  0.01262  1.07315  0.048986  0.002402 -0.000423    20.390
   0.05958  0.94237  0.01638  1.07319  0.047213  0.002403 -0.000424    19.645
   0.07546  0.92696  0.02021  1.07322  0.045302  0.002405 -0.000424    18.837
   0.09164  0.91123  0.02403  1.07324  0.043316  0.002407 -0.000425    17.997
   0.10799  0.89533  0.02780  1.07327  0.041296  0.002409 -0.000425    17.145
   0.12441  0.87933  0.03149  1.07330  0.039264  0.002410 -0.000426    16.290
   0.14087  0.86327  0.03511  1.07335  0.037239  0.002411 -0.000427    15.443
   0.15734  0.84718  0.03864  1.07342  0.035230  0.002412 -0.000429    14.607
   0.17383  0.83106  0.04208  1.07351  0.033246  0.002411 -0.000431    13.787
   0.19032  0.81492  0.04544  1.07365  0.031295  0.002410 -0.000433    12.985
   0.20680  0.79875  0.04870  1.07382  0.029384  0.002407 -0.000436    12.206
   0.22329  0.78258  0.05188  1.07406  0.027515  0.002403 -0.000440    11.450
   0.23978  0.76638  0.05496  1.07437  0.025696  0.002397 -0.000444    10.719
   0.25626  0.75017  0.05796  1.07476  0.023931  0.002390 -0.000449    10.015
   0.27274  0.73395  0.06086  1.07527  0.022225  0.002380 -0.000456     9.340
   0.28921  0.71772  0.06368  1.07592  0.020582  0.002367 -0.000464     8.695
   0.30568  0.70148  0.06640  1.07673  0.019007  0.002352 -0.000475     8.081
   0.32214  0.68523  0.06902  1.07774  0.017503  0.002334 -0.000487     7.499
   0.33859  0.66898  0.07155  1.07899  0.016077  0.002313 -0.000503     6.952
   0.35503  0.65272  0.07398  1.08053  0.014730  0.002288 -0.000523     6.439
   0.37146  0.63645  0.07632  1.08242  0.013468  0.002259 -0.000547     5.962
   0.38788  0.62019  0.07855  1.08472  0.012292  0.002226 -0.000568     5.522
   0.40429  0.60392  0.08069  1.08750  0.011209  0.002189 -0.000574     5.122
   0.42068  0.58766  0.08272  1.09081  0.010215  0.002147 -0.000549     4.758
   0.43705  0.57140  0.08465  1.09468  0.009315  0.002101 -0.000467     4.434
   0.45341  0.55514  0.08647  1.09908  0.008505  0.002051 -0.000312     4.147
   0.46975  0.53889  0.08818  1.10396  0.007782  0.001998 -0.000078     3.894
   0.48606  0.52265  0.08978  1.10940  0.007142  0.001942  0.000228     3.678
   0.50236  0.50642  0.09127  1.11536  0.006581  0.001882  0.000593     3.497
   0.51863  0.49021  0.09264  1.12173  0.006088  0.001820  0.000999     3.346
   0.53487  0.47402  0.09390  1.12836  0.005657  0.001756  0.001434     3.221
   0.55108  0.45785  0.09503  1.13514  0.005271  0.001692  0.001899     3.114
   0.56725  0.44172  0.09603  1.14194  0.004924  0.001629  0.002390     3.023
   0.58335  0.42564  0.09690  1.14870  0.004603  0.001566  0.002929     2.940
   0.59935  0.40965  0.09765  1.15536  0.004298  0.001503  0.003540     2.861
   0.61519  0.39382  0.09824  1.16196  0.003992  0.001439  0.004309     2.774
   0.63085  0.37817  0.09865  1.16755  0.003734  0.001380  0.005050     2.705
   0.64639  0.36263  0.09885  1.17201  0.003515  0.001325  0.005744     2.652
   0.66187  0.34716  0.09884  1.17535  0.003325  0.001274  0.006402     2.610
   0.67728  0.33174  0.09863  1.17760  0.003156  0.001226  0.007035     2.574
   0.69264  0.31639  0.09821  1.17872  0.003003  0.001180  0.007643     2.545
   0.70795  0.30109  0.09757  1.17873  0.002864  0.001136  0.008233     2.521
   0.72321  0.28586  0.09672  1.17762  0.002735  0.001094  0.008814     2.499
   0.73841  0.27069  0.09564  1.17536  0.002613  0.001053  0.009388     2.481
   0.75355  0.25561  0.09433  1.17187  0.002500  0.001014  0.009944     2.465
   0.76863  0.24061  0.09280  1.16720  0.002390  0.000975  0.010520     2.450
   0.78363  0.22571  0.09103  1.16117  0.002286  0.000938  0.011086     2.438
   0.79855  0.21092  0.08902  1.15374  0.002186  0.000901  0.011652     2.427
   0.81339  0.19626  0.08678  1.14484  0.002087  0.000864  0.012231     2.417
   0.82811  0.18175  0.08429  1.13433  0.001991  0.000827  0.012828     2.407
   0.84271  0.16741  0.08155  1.12204  0.001896  0.000791  0.013450     2.398
   0.85717  0.15327  0.07856  1.10771  0.001803  0.000754  0.014059     2.391
   0.87144  0.13937  0.07533  1.09131  0.001710  0.000717  0.014723     2.383
   0.88548  0.12576  0.07185  1.07243  0.001616  0.000681  0.015419     2.375
   0.89921  0.11254  0.06815  1.05076  0.001525  0.000644  0.016111     2.369
   0.91255  0.09978  0.06426  1.02619  0.001432  0.000606  0.016870     2.362
   0.92536  0.08762  0.06020  0.99832  0.001340  0.000569  0.017655     2.356
   0.93750  0.07622  0.05606  0.96698  0.001248  0.000531  0.018476     2.349
   0.94879  0.06572  0.05190  0.93211  0.001160  0.000495  0.019287     2.342
   0.95911  0.05625  0.04782  0.89392  0.001074  0.000460  0.020116     2.335
   0.96837  0.04786  0.04389  0.85245  0.000992  0.000426  0.020921     2.327
   0.97657  0.04055  0.04017  0.80791  0.000917  0.000395  0.021585     2.321
   0.98379  0.03423  0.03668  0.76044  0.000845  0.000366  0.022260     2.310
   0.99012  0.02879  0.03343  0.70969  0.000782  0.000339  0.022558     2.305
   0.99570  0.02411  0.03040  0.65591  0.000721  0.000314  0.022836     2.295
   1.00063  0.02008  0.02756  0.59817  0.000667  0.000291  0.022624     2.290
   1.00502  0.01660  0.02489  0.53586  0.000613  0.000269  0.022322     2.276
   1.00896  0.01357  0.02236  0.46770  0.000568  0.000250  0.021099     2.273
   1.01253  0.01095  0.01995  0.39355  0.000523  0.000231  0.019526     2.260
   1.01577  0.00867  0.01764  0.31160  0.000482  0.000214  0.016798     2.258
   1.01874  0.00671  0.01541  0.21990  0.000443  0.000198  0.013129     2.238
   1.02149  0.00502  0.01324  0.11896  0.000420  0.000188  0.007518     2.234
