#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00126  1.02160  0.052136  0.007395 -0.000148     7.050
   0.00630  0.99392  0.00292  1.02637  0.051477  0.007087 -0.000154     7.263
   0.01727  0.98333  0.00577  1.03509  0.050262  0.006542 -0.000166     7.683
   0.03004  0.97098  0.00904  1.04620  0.048865  0.005881 -0.000183     8.309
   0.04430  0.95718  0.01262  1.05988  0.047330  0.005113 -0.000210     9.256
   0.05958  0.94237  0.01638  1.07647  0.045688  0.004245 -0.000251    10.763
   0.07546  0.92696  0.02021  1.09685  0.043915  0.003259 -0.000265    13.476
   0.09164  0.91123  0.02403  1.11672  0.042107  0.002384 -0.000447    17.663
   0.10799  0.89533  0.02780  1.11692  0.040757  0.002378 -0.000448    17.137
   0.12441  0.87933  0.03149  1.11711  0.039271  0.002374 -0.000450    16.542
   0.14087  0.86327  0.03511  1.11728  0.037706  0.002370 -0.000452    15.907
   0.15734  0.84718  0.03864  1.11745  0.036089  0.002367 -0.000454    15.247
   0.17383  0.83106  0.04208  1.11763  0.034441  0.002364 -0.000456    14.572
   0.19032  0.81492  0.04544  1.11783  0.032777  0.002360 -0.000458    13.890
   0.20680  0.79875  0.04870  1.11805  0.031110  0.002356 -0.000461    13.207
   0.22329  0.78258  0.05188  1.11830  0.029446  0.002351 -0.000464    12.527
   0.23978  0.76638  0.05496  1.11860  0.027796  0.002345 -0.000468    11.855
   0.25626  0.75017  0.05796  1.11896  0.026165  0.002338 -0.000472    11.193
   0.27274  0.73395  0.06086  1.11939  0.024562  0.002329 -0.000477    10.544
   0.28921  0.71772  0.06368  1.11990  0.022992  0.002319 -0.000483     9.913
   0.30568  0.70148  0.06640  1.12053  0.021460  0.002308 -0.000490     9.299
   0.32214  0.68523  0.06902  1.12128  0.019971  0.002294 -0.000499     8.706
   0.33859  0.66898  0.07155  1.12220  0.018533  0.002278 -0.000510     8.136
   0.35503  0.65272  0.07398  1.12330  0.017147  0.002259 -0.000523     7.590
   0.37146  0.63645  0.07632  1.12464  0.015821  0.002237 -0.000539     7.071
   0.38788  0.62019  0.07855  1.12626  0.014559  0.002213 -0.000560     6.579
   0.40429  0.60392  0.08069  1.12822  0.013366  0.002185 -0.000584     6.118
   0.42068  0.58766  0.08272  1.13057  0.012243  0.002153 -0.000609     5.687
   0.43705  0.57140  0.08465  1.13339  0.011198  0.002117 -0.000624     5.290
   0.45341  0.55514  0.08647  1.13673  0.010230  0.002077 -0.000617     4.926
   0.46975  0.53889  0.08818  1.14065  0.009343  0.002033 -0.000565     4.596
   0.48606  0.52265  0.08978  1.14517  0.008533  0.001985 -0.000445     4.299
   0.50236  0.50642  0.09127  1.15021  0.007803  0.001934 -0.000243     4.035
   0.51863  0.49021  0.09264  1.15581  0.007147  0.001880  0.000043     3.802
   0.53487  0.47402  0.09390  1.16202  0.006561  0.001822  0.000406     3.601
   0.55108  0.45785  0.09503  1.16878  0.006036  0.001761  0.000842     3.428
   0.56725  0.44172  0.09603  1.17599  0.005567  0.001698  0.001341     3.279
   0.58335  0.42564  0.09690  1.18350  0.005140  0.001633  0.001911     3.147
   0.59935  0.40965  0.09765  1.19120  0.004747  0.001568  0.002567     3.028
   0.61519  0.39382  0.09824  1.19902  0.004367  0.001501  0.003376     2.909
   0.63085  0.37817  0.09865  1.20616  0.004050  0.001439  0.004175     2.815
   0.64639  0.36263  0.09885  1.21236  0.003785  0.001380  0.004935     2.743
   0.66187  0.34716  0.09884  1.21757  0.003558  0.001325  0.005662     2.686
   0.67728  0.33174  0.09863  1.22172  0.003361  0.001273  0.006353     2.640
   0.69264  0.31639  0.09821  1.22484  0.003185  0.001224  0.007025     2.602
   0.70795  0.30109  0.09757  1.22688  0.003027  0.001178  0.007672     2.571
   0.72321  0.28586  0.09672  1.22783  0.002883  0.001133  0.008301     2.544
   0.73841  0.27069  0.09564  1.22772  0.002748  0.001090  0.008929     2.521
   0.75355  0.25561  0.09433  1.22643  0.002624  0.001049  0.009534     2.502
   0.76863  0.24061  0.09280  1.22404  0.002506  0.001008  0.010149     2.485
   0.78363  0.22571  0.09103  1.22043  0.002393  0.000969  0.010762     2.470
   0.79855  0.21092  0.08902  1.21554  0.002286  0.000930  0.011372     2.458
   0.81339  0.19626  0.08678  1.20940  0.002180  0.000892  0.012023     2.445
   0.82811  0.18175  0.08429  1.20169  0.002080  0.000854  0.012648     2.435
   0.84271  0.16741  0.08155  1.19253  0.001979  0.000816  0.013330     2.425
   0.85717  0.15327  0.07856  1.18158  0.001882  0.000779  0.014004     2.417
   0.87144  0.13937  0.07533  1.16885  0.001784  0.000741  0.014737     2.408
   0.88548  0.12576  0.07185  1.15400  0.001687  0.000703  0.015512     2.400
   0.89921  0.11254  0.06815  1.13680  0.001591  0.000665  0.016298     2.394
   0.91255  0.09978  0.06426  1.11719  0.001494  0.000626  0.017198     2.386
   0.92536  0.08762  0.06020  1.09470  0.001399  0.000588  0.018089     2.381
   0.93750  0.07622  0.05606  1.06949  0.001304  0.000549  0.019099     2.373
   0.94879  0.06572  0.05190  1.04128  0.001212  0.000512  0.020152     2.366
   0.95911  0.05625  0.04782  1.01019  0.001122  0.000476  0.021258     2.359
