#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00126  1.07769  0.017657  0.002953  0.000000     5.979
   0.00630  0.99392  0.00292  1.07799  0.017530  0.002945 -0.000242     5.952
   0.01727  0.98333  0.00577  1.07845  0.017110  0.002932 -0.000377     5.836
   0.03004  0.97098  0.00904  1.07899  0.016546  0.002917 -0.000378     5.673
   0.04430  0.95718  0.01262  1.07962  0.015861  0.002899 -0.000380     5.471
   0.05958  0.94237  0.01638  1.08035  0.015092  0.002880 -0.000382     5.240
   0.07546  0.92696  0.02021  1.08120  0.014274  0.002859 -0.000385     4.993
   0.09164  0.91123  0.02403  1.08217  0.013435  0.002835 -0.000388     4.738
   0.10799  0.89533  0.02780  1.08330  0.012601  0.002810 -0.000392     4.485
   0.12441  0.87933  0.03149  1.08462  0.011781  0.002781 -0.000397     4.236
   0.14087  0.86327  0.03511  1.08615  0.010994  0.002750 -0.000403     3.998
   0.15734  0.84718  0.03864  1.08794  0.010243  0.002716 -0.000410     3.772
   0.17383  0.83106  0.04208  1.09003  0.009538  0.002678 -0.000419     3.561
   0.19032  0.81492  0.04544  1.09247  0.008883  0.002637 -0.000430     3.368
   0.20680  0.79875  0.04870  1.09532  0.008284  0.002593 -0.000443     3.195
   0.22329  0.78258  0.05188  1.09864  0.007741  0.002544 -0.000459     3.043
   0.23978  0.76638  0.05496  1.10245  0.007260  0.002491 -0.000478     2.914
   0.25626  0.75017  0.05796  1.10676  0.006837  0.002435 -0.000491     2.808
   0.27274  0.73395  0.06086  1.11151  0.006474  0.002376 -0.000490     2.724
   0.28921  0.71772  0.06368  1.11657  0.006165  0.002316 -0.000460     2.662
   0.30568  0.70148  0.06640  1.12130  0.005910  0.002262 -0.000381     2.612
   0.32214  0.68523  0.06902  1.12675  0.005705  0.002200 -0.000242     2.594
   0.33859  0.66898  0.07155  1.13257  0.005546  0.002133 -0.000042     2.599
   0.35503  0.65272  0.07398  1.13831  0.005415  0.002069  0.000209     2.617
   0.37146  0.63645  0.07632  1.14367  0.005300  0.002008  0.000498     2.639
   0.38788  0.62019  0.07855  1.14845  0.005200  0.001954  0.000814     2.661
   0.40429  0.60392  0.08069  1.15267  0.005107  0.001904  0.001130     2.682
   0.42068  0.58766  0.08272  1.15648  0.005011  0.001858  0.001435     2.697
   0.43705  0.57140  0.08465  1.15997  0.004912  0.001813  0.001732     2.708
   0.45341  0.55514  0.08647  1.16327  0.004805  0.001770  0.002017     2.715
   0.46975  0.53889  0.08818  1.16642  0.004693  0.001727  0.002301     2.717
   0.48606  0.52265  0.08978  1.16947  0.004577  0.001685  0.002580     2.717
   0.50236  0.50642  0.09127  1.17246  0.004457  0.001642  0.002857     2.714
   0.51863  0.49021  0.09264  1.17538  0.004335  0.001599  0.003132     2.711
   0.53487  0.47402  0.09390  1.17828  0.004210  0.001556  0.003405     2.706
   0.55108  0.45785  0.09503  1.18122  0.004079  0.001512  0.003678     2.698
   0.56725  0.44172  0.09603  1.18419  0.003941  0.001467  0.003972     2.687
   0.58335  0.42564  0.09690  1.18723  0.003794  0.001421  0.004292     2.670
   0.59935  0.40965  0.09765  1.19033  0.003631  0.001373  0.004664     2.644
   0.61519  0.39382  0.09824  1.19353  0.003442  0.001323  0.005137     2.601
   0.63085  0.37817  0.09865  1.19562  0.003276  0.001277  0.005800     2.566
   0.64639  0.36263  0.09885  1.19654  0.003131  0.001233  0.006421     2.538
   0.66187  0.34716  0.09884  1.19644  0.002998  0.001192  0.007001     2.515
   0.67728  0.33174  0.09863  1.19531  0.002876  0.001152  0.007547     2.495
   0.69264  0.31639  0.09821  1.19316  0.002763  0.001114  0.008079     2.479
   0.70795  0.30109  0.09757  1.19007  0.002653  0.001077  0.008585     2.463
   0.72321  0.28586  0.09672  1.18587  0.002550  0.001041  0.009101     2.450
   0.73841  0.27069  0.09564  1.18058  0.002452  0.001006  0.009595     2.438
   0.75355  0.25561  0.09433  1.17414  0.002357  0.000971  0.010091     2.428
   0.76863  0.24061  0.09280  1.16654  0.002265  0.000937  0.010570     2.418
   0.78363  0.22571  0.09103  1.15767  0.002173  0.000903  0.011068     2.408
   0.79855  0.21092  0.08902  1.14726  0.002087  0.000869  0.011570     2.401
   0.81339  0.19626  0.08678  1.13561  0.001997  0.000835  0.012043     2.391
   0.82811  0.18175  0.08429  1.12204  0.001912  0.000802  0.012577     2.385
   0.84271  0.16741  0.08155  1.10676  0.001826  0.000768  0.013085     2.379
   0.85717  0.15327  0.07856  1.08948  0.001741  0.000734  0.013609     2.373
   0.87144  0.13937  0.07533  1.06997  0.001653  0.000699  0.014125     2.365
   0.88548  0.12576  0.07185  1.04779  0.001569  0.000665  0.014715     2.361
   0.89921  0.11254  0.06815  1.02301  0.001482  0.000629  0.015260     2.355
   0.91255  0.09978  0.06426  0.99505  0.001394  0.000594  0.015843     2.348
   0.92536  0.08762  0.06020  0.96363  0.001307  0.000558  0.016445     2.342
   0.93750  0.07622  0.05606  0.92865  0.001221  0.000522  0.017112     2.337
   0.94879  0.06572  0.05190  0.89024  0.001135  0.000487  0.017632     2.330
   0.95911  0.05625  0.04782  0.84826  0.001054  0.000453  0.018296     2.325
   0.96837  0.04786  0.04389  0.80325  0.000975  0.000421  0.018778     2.317
   0.97657  0.04055  0.04017  0.75497  0.000901  0.000391  0.019237     2.307
   0.98379  0.03423  0.03668  0.70406  0.000838  0.000363  0.019715     2.308
   0.99012  0.02879  0.03343  0.65042  0.000767  0.000336  0.019438     2.286
   0.99570  0.02411  0.03040  0.59256  0.000719  0.000313  0.020196     2.297
   1.00063  0.02008  0.02756  0.53210  0.000654  0.000289  0.018444     2.264
   1.00502  0.01660  0.02489  0.46662  0.000618  0.000269  0.019527     2.294
   1.00896  0.01357  0.02236  0.39613  0.000553  0.000248  0.016096     2.231
   1.01253  0.01095  0.01995  0.31741  0.000534  0.000234  0.016709     2.280
   1.01577  0.00867  0.01764  0.23713  0.000468  0.000208  0.011625     2.253
   1.01874  0.00671  0.01541  0.13849  0.000436  0.000195  0.009602     2.230
   1.02149  0.00502  0.01324  0.03702  0.000436  0.000195  0.004120     2.230
   1.02404  0.00360  0.01113 -0.07531  0.000377  0.000169  0.002521     2.230
   1.02642  0.00242  0.00906 -0.20455  0.000350  0.000158  0.010868     2.222
   1.02866  0.00148  0.00703 -0.34193  0.000335  0.000151  0.022190     2.222
   1.03077  0.00077  0.00504 -0.49247  0.000311  0.000141  0.034291     2.205
   1.03277  0.00029  0.00309 -0.64802  0.000303  0.000136  0.050612     2.224
   1.03468  0.00004  0.00120 -0.80676  0.000292  0.000132  0.065543     2.210
   1.03651  0.00001 -0.00064 -0.96266  0.000290  0.000130  0.082555     2.227
   1.03838  0.00020 -0.00249 -1.11542  0.000293  0.000131  0.096386     2.235
   1.04030  0.00065 -0.00436 -1.26102  0.000301  0.000134  0.107594     2.251
   1.04230  0.00137 -0.00623 -1.37632  0.000331  0.000143  0.113821     2.305
   1.04439  0.00239 -0.00805 -1.46078  0.000366  0.000157  0.107011     2.336
   1.04657  0.00369 -0.00980 -1.51295  0.000420  0.000175  0.096271     2.399
   1.04888  0.00527 -0.01148 -1.53329  0.000497  0.000200  0.079045     2.487
   1.05132  0.00712 -0.01307 -1.52993  0.000596  0.000230  0.058904     2.591
   1.05393  0.00925 -0.01459 -1.50979  0.000728  0.000267  0.040100     2.730
   1.05675  0.01167 -0.01603 -1.47994  0.000900  0.000309  0.023432     2.909
   1.05979  0.01438 -0.01741 -1.44602  0.001143  0.000357  0.010691     3.202
   1.06312  0.01744 -0.01873 -1.41575  0.001483  0.000404  0.001572     3.676
   1.06679  0.02087 -0.02000 -1.39098  0.001951  0.000448 -0.002990     4.359
   1.07086  0.02476 -0.02123 -1.37294  0.002562  0.000487 -0.003706     5.265
   1.07542  0.02916 -0.02242 -1.36050  0.003345  0.000520 -0.003246     6.433
   1.08058  0.03419 -0.02357 -1.35192  0.004323  0.000548 -0.002877     7.888
   1.08647  0.03998 -0.02467 -1.34592  0.005518  0.000572 -0.002647     9.650
   1.09325  0.04667 -0.02572 -1.34165  0.006968  0.000592 -0.002491    11.777
   1.10108  0.05445 -0.02670 -1.33849  0.008699  0.000609 -0.002379    14.293
   1.11013  0.06345 -0.02758 -1.33605  0.010741  0.000624 -0.002292    17.222
   1.12048  0.07377 -0.02833 -1.33405  0.013100  0.000638 -0.002221    20.541
   1.13215  0.08543 -0.02891 -1.33233  0.015743  0.000652 -0.002158    24.154
   1.14504  0.09832 -0.02929 -1.33078  0.018628  0.000666 -0.002099    27.954
   1.15896  0.11223 -0.02947 -1.32936  0.021671  0.000682 -0.002039    31.764
   1.17368  0.12696 -0.02945 -1.32802  0.024797  0.000699 -0.001979    35.450
   1.18901  0.14228 -0.02924 -1.32674  0.027930  0.000719 -0.001918    38.868
   1.20480  0.15806 -0.02887 -1.32554  0.031016  0.000739 -0.001856    41.963
   1.22092  0.17418 -0.02837 -1.32439  0.034020  0.000761 -0.001793    44.688
   1.23731  0.19056 -0.02776 -1.32328  0.036906  0.000785 -0.001732    47.021
   1.25391  0.20714 -0.02707 -1.32221  0.039649  0.000809 -0.001671    48.982
   1.27067  0.22389 -0.02630 -1.32118  0.042229  0.000836 -0.001611    50.537
   1.28758  0.24078 -0.02549 -1.32017  0.044626  0.000863 -0.001554    51.702
   1.30460  0.25777 -0.02465 -1.31919  0.046811  0.000892 -0.001498    52.484
   1.32169  0.27484 -0.02379 -1.31821  0.048769  0.000922 -0.001443    52.897
   1.33881  0.29194 -0.02292 -1.31734  0.050797  0.000950 -0.001390    53.496
   1.35590  0.30901 -0.02207 -1.31651  0.052734  0.000977 -0.001345    53.963
   1.37294  0.32603 -0.02124 -1.31572  0.054574  0.001004 -0.001305    54.342
   1.38994  0.34301 -0.02043 -1.31497  0.056327  0.001032 -0.001267    54.601
   1.40689  0.35994 -0.01967 -1.31425  0.057996  0.001058 -0.001232    54.793
   1.42382  0.37686 -0.01894 -1.31355  0.059581  0.001085 -0.001200    54.911
   1.44075  0.39378 -0.01827 -1.31287  0.061072  0.001112 -0.001171    54.931
   1.45775  0.41076 -0.01762 -1.31222  0.062497  0.001138 -0.001142    54.901
   1.47481  0.42781 -0.01697 -1.31159  0.063867  0.001164 -0.001116    54.846
   1.49192  0.44491 -0.01629 -1.31097  0.065193  0.001190 -0.001091    54.764
   1.50907  0.46204 -0.01560 -1.31038  0.066475  0.001216 -0.001068    54.651
   1.52625  0.47921 -0.01490 -1.30981  0.067701  0.001242 -0.001046    54.507
   1.54344  0.49639 -0.01420 -1.30855  0.159419  0.001362 -0.001025   117.060
   1.56064  0.51357 -0.01350 -1.29881  0.172322  0.002777 -0.000403    62.053
   1.57783  0.53074 -0.01280 -1.29294  0.193756  0.003673 -0.000398    52.758
   1.59499  0.54790 -0.01211 -1.28821  0.212298  0.004480 -0.000361    47.383
   1.61214  0.56503 -0.01143 -1.28413  0.228856  0.005241 -0.000293    43.666
   1.62928  0.58215 -0.01076 -1.28057  0.243920  0.005957 -0.000248    40.949
   1.64639  0.59926 -0.01011 -1.27736  0.258575  0.006646 -0.000217    38.907
   1.66350  0.61635 -0.00947 -1.27443  0.273033  0.007316 -0.000193    37.322
   1.68058  0.63342 -0.00885 -1.27177  0.287601  0.007960 -0.000175    36.131
   1.69766  0.65049 -0.00825 -1.26932  0.302375  0.008587 -0.000160    35.212
   1.71473  0.66755 -0.00768 -1.26708  0.317377  0.009194 -0.000147    34.519
   1.73178  0.68459 -0.00712 -1.26501  0.332688  0.009787 -0.000137    33.993
   1.74883  0.70164 -0.00659 -1.26310  0.348288  0.010354 -0.000128    33.638
   1.76588  0.71867 -0.00608 -1.26137  0.364285  0.010895 -0.000121    33.435
