#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00126  1.04046  0.057257  0.002389 -0.000238    23.965
   0.00630  0.99392  0.00292  1.04045  0.056388  0.002391 -0.000410    23.583
   0.01727  0.98333  0.00577  1.04042  0.054795  0.002395 -0.000410    22.878
   0.03004  0.97098  0.00904  1.04037  0.052903  0.002400 -0.000409    22.040
   0.04430  0.95718  0.01262  1.04031  0.050779  0.002406 -0.000409    21.102
   0.05958  0.94237  0.01638  1.04024  0.048507  0.002413 -0.000409    20.106
   0.07546  0.92696  0.02021  1.04018  0.046161  0.002419 -0.000408    19.083
   0.09164  0.91123  0.02403  1.04011  0.043792  0.002425 -0.000408    18.059
   0.10799  0.89533  0.02780  1.04006  0.041437  0.002430 -0.000409    17.050
   0.12441  0.87933  0.03149  1.04003  0.039108  0.002435 -0.000409    16.062
   0.14087  0.86327  0.03511  1.04002  0.036824  0.002438 -0.000410    15.101
   0.15734  0.84718  0.03864  1.04004  0.034588  0.002441 -0.000411    14.170
   0.17383  0.83106  0.04208  1.04009  0.032408  0.002442 -0.000413    13.271
   0.19032  0.81492  0.04544  1.04019  0.030287  0.002442 -0.000416    12.404
   0.20680  0.79875  0.04870  1.04036  0.028231  0.002439 -0.000419    11.573
   0.22329  0.78258  0.05188  1.04060  0.026242  0.002435 -0.000423    10.776
   0.23978  0.76638  0.05496  1.04093  0.024326  0.002429 -0.000428    10.016
   0.25626  0.75017  0.05796  1.04138  0.022484  0.002420 -0.000435     9.292
   0.27274  0.73395  0.06086  1.04198  0.020724  0.002408 -0.000443     8.606
   0.28921  0.71772  0.06368  1.04275  0.019046  0.002393 -0.000453     7.958
   0.30568  0.70148  0.06640  1.04373  0.017457  0.002375 -0.000466     7.350
   0.32214  0.68523  0.06902  1.04497  0.015958  0.002353 -0.000483     6.782
   0.33859  0.66898  0.07155  1.04653  0.014555  0.002327 -0.000504     6.255
   0.35503  0.65272  0.07398  1.04846  0.013249  0.002297 -0.000527     5.768
   0.37146  0.63645  0.07632  1.05084  0.012044  0.002262 -0.000542     5.325
   0.38788  0.62019  0.07855  1.05372  0.010942  0.002222 -0.000535     4.924
   0.40429  0.60392  0.08069  1.05715  0.009944  0.002178 -0.000480     4.566
   0.42068  0.58766  0.08272  1.06113  0.009046  0.002129 -0.000356     4.249
   0.43705  0.57140  0.08465  1.06558  0.008249  0.002077 -0.000152     3.972
   0.45341  0.55514  0.08647  1.07056  0.007546  0.002021  0.000130     3.733
   0.46975  0.53889  0.08818  1.07608  0.006933  0.001962  0.000473     3.535
   0.48606  0.52265  0.08978  1.08203  0.006400  0.001899  0.000861     3.370
   0.50236  0.50642  0.09127  1.08824  0.005939  0.001835  0.001274     3.237
   0.51863  0.49021  0.09264  1.09457  0.005538  0.001771  0.001701     3.128
   0.53487  0.47402  0.09390  1.10087  0.005188  0.001707  0.002131     3.039
   0.55108  0.45785  0.09503  1.10708  0.004872  0.001644  0.002576     2.963
   0.56725  0.44172  0.09603  1.11313  0.004585  0.001583  0.003035     2.897
   0.58335  0.42564  0.09690  1.11901  0.004315  0.001522  0.003533     2.836
   0.59935  0.40965  0.09765  1.12469  0.004053  0.001461  0.004106     2.774
   0.61519  0.39382  0.09824  1.13024  0.003783  0.001400  0.004841     2.703
   0.63085  0.37817  0.09865  1.13464  0.003554  0.001343  0.005541     2.646
   0.64639  0.36263  0.09885  1.13781  0.003359  0.001291  0.006190     2.602
   0.66187  0.34716  0.09884  1.13983  0.003187  0.001242  0.006807     2.566
   0.67728  0.33174  0.09863  1.14069  0.003033  0.001196  0.007397     2.536
   0.69264  0.31639  0.09821  1.14041  0.002892  0.001152  0.007969     2.511
   0.70795  0.30109  0.09757  1.13895  0.002763  0.001110  0.008519     2.490
   0.72321  0.28586  0.09672  1.13635  0.002642  0.001069  0.009067     2.471
   0.73841  0.27069  0.09564  1.13251  0.002528  0.001030  0.009602     2.455
   0.75355  0.25561  0.09433  1.12741  0.002421  0.000991  0.010127     2.442
   0.76863  0.24061  0.09280  1.12103  0.002317  0.000954  0.010660     2.429
   0.78363  0.22571  0.09103  1.11323  0.002217  0.000917  0.011193     2.417
   0.79855  0.21092  0.08902  1.10389  0.002121  0.000881  0.011715     2.407
   0.81339  0.19626  0.08678  1.09302  0.002026  0.000845  0.012272     2.397
   0.82811  0.18175  0.08429  1.08028  0.001934  0.000809  0.012806     2.389
   0.84271  0.16741  0.08155  1.06566  0.001842  0.000774  0.013370     2.381
   0.85717  0.15327  0.07856  1.04886  0.001752  0.000738  0.013939     2.374
   0.87144  0.13937  0.07533  1.02966  0.001662  0.000702  0.014526     2.367
   0.88548  0.12576  0.07185  1.00778  0.001572  0.000666  0.015136     2.360
   0.89921  0.11254  0.06815  0.98284  0.001481  0.000630  0.015773     2.352
   0.91255  0.09978  0.06426  0.95449  0.001392  0.000593  0.016392     2.347
   0.92536  0.08762  0.06020  0.92259  0.001302  0.000556  0.017044     2.340
   0.93750  0.07622  0.05606  0.88679  0.001212  0.000520  0.017722     2.333
   0.94879  0.06572  0.05190  0.84694  0.001127  0.000484  0.018323     2.326
   0.95911  0.05625  0.04782  0.80339  0.001043  0.000450  0.018913     2.319
   0.96837  0.04786  0.04389  0.75619  0.000964  0.000417  0.019386     2.312
   0.97657  0.04055  0.04017  0.70565  0.000890  0.000386  0.019748     2.304
   0.98379  0.03423  0.03668  0.65173  0.000822  0.000358  0.019906     2.295
   0.99012  0.02879  0.03343  0.59466  0.000760  0.000332  0.019743     2.290
   0.99570  0.02411  0.03040  0.53383  0.000699  0.000307  0.019493     2.277
   1.00063  0.02008  0.02756  0.46885  0.000649  0.000285  0.018427     2.278
   1.00502  0.01660  0.02489  0.39912  0.000595  0.000264  0.017426     2.258
   1.00896  0.01357  0.02236  0.32329  0.000554  0.000245  0.015087     2.263
   1.01253  0.01095  0.01995  0.24061  0.000508  0.000227  0.012559     2.236
   1.01577  0.00867  0.01764  0.15068  0.000475  0.000211  0.008278     2.252
   1.01874  0.00671  0.01541  0.04974  0.000416  0.000187  0.003184     2.230
   1.02149  0.00502  0.01324 -0.06152  0.000416  0.000187  0.003941     2.230
   1.02404  0.00360  0.01113 -0.18317  0.000369  0.000167  0.013460     2.212
   1.02642  0.00242  0.00906 -0.31913  0.000347  0.000156  0.024647     2.224
   1.02866  0.00148  0.00703 -0.46698  0.000323  0.000146  0.039382     2.206
   1.03077  0.00077  0.00504 -0.62726  0.000305  0.000138  0.055620     2.212
   1.03277  0.00029  0.00309 -0.79344  0.000293  0.000133  0.073313     2.212
   1.03468  0.00004  0.00120 -0.96128  0.000286  0.000129  0.090750     2.217
   1.03651  0.00001 -0.00064 -1.12550  0.000282  0.000127  0.107003     2.222
   1.03838  0.00020 -0.00249 -1.28811  0.000284  0.000127  0.120221     2.234
   1.04030  0.00065 -0.00436 -1.43748  0.000296  0.000131  0.125825     2.260
   1.04230  0.00137 -0.00623 -1.56003  0.000320  0.000139  0.122414     2.297
   1.04439  0.00239 -0.00805 -1.64783  0.000356  0.000152  0.110552     2.346
   1.04657  0.00369 -0.00980 -1.70003  0.000409  0.000170  0.093299     2.410
   1.04888  0.00527 -0.01148 -1.72062  0.000481  0.000193  0.073490     2.496
   1.05132  0.00712 -0.01307 -1.71809  0.000573  0.000221  0.055104     2.597
   1.05393  0.00925 -0.01459 -1.69978  0.000691  0.000253  0.038686     2.727
   1.05675  0.01167 -0.01603 -1.67168  0.000843  0.000291  0.024692     2.900
   1.05979  0.01438 -0.01741 -1.63901  0.001040  0.000332  0.013384     3.135
   1.06312  0.01744 -0.01873 -1.60619  0.001299  0.000375  0.004834     3.463
   1.06679  0.02087 -0.02000 -1.57678  0.001637  0.000418 -0.000697     3.915
   1.07086  0.02476 -0.02123 -1.55212  0.002071  0.000459 -0.003223     4.510
   1.07542  0.02916 -0.02242 -1.53242  0.002622  0.000498 -0.003583     5.267
   1.08058  0.03419 -0.02357 -1.51747  0.003307  0.000533 -0.003199     6.201
   1.08647  0.03998 -0.02467 -1.50621  0.004142  0.000565 -0.002831     7.328
   1.09325  0.04667 -0.02572 -1.49762  0.005145  0.000594 -0.002577     8.657
   1.10108  0.05445 -0.02670 -1.49094  0.006326  0.000621 -0.002393    10.187
   1.11013  0.06345 -0.02758 -1.48559  0.007686  0.000646 -0.002253    11.899
   1.12048  0.07377 -0.02833 -1.48115  0.009201  0.000670 -0.002140    13.735
   1.13215  0.08543 -0.02891 -1.47731  0.010823  0.000694 -0.002043    15.598
   1.14504  0.09832 -0.02929 -1.47384  0.012474  0.000719 -0.001957    17.358
   1.15896  0.11223 -0.02947 -1.47059  0.014056  0.000745 -0.001876    18.868
   1.17368  0.12696 -0.02945 -1.46743  0.015470  0.000774 -0.001798    19.994
   1.18901  0.14228 -0.02924 -1.46425  0.016604  0.000806 -0.001721    20.609
   1.20480  0.15806 -0.02887 -1.46091  0.017322  0.000842 -0.001643    20.574
   1.22092  0.17418 -0.02837 -1.40077  0.017915  0.001705 -0.000432    10.509
   1.23731  0.19056 -0.02776 -1.34447  0.018120  0.002640 -0.000395     6.863
   1.25391  0.20714 -0.02707 -1.29680  0.018044  0.003522 -0.000333     5.124
