#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00126  1.03406  0.054938  0.002428 -0.000235    22.630
   0.00630  0.99392  0.00292  1.03405  0.054067  0.002430 -0.000402    22.254
   0.01727  0.98333  0.00577  1.03401  0.052475  0.002434 -0.000402    21.561
   0.03004  0.97098  0.00904  1.03396  0.050587  0.002439 -0.000401    20.740
   0.04430  0.95718  0.01262  1.03390  0.048472  0.002445 -0.000401    19.825
   0.05958  0.94237  0.01638  1.03383  0.046214  0.002451 -0.000401    18.854
   0.07546  0.92696  0.02021  1.03377  0.043887  0.002457 -0.000401    17.861
   0.09164  0.91123  0.02403  1.03371  0.041545  0.002463 -0.000401    16.870
   0.10799  0.89533  0.02780  1.03368  0.039221  0.002467 -0.000402    15.895
   0.12441  0.87933  0.03149  1.03366  0.036929  0.002471 -0.000402    14.944
   0.14087  0.86327  0.03511  1.03367  0.034687  0.002474 -0.000404    14.021
   0.15734  0.84718  0.03864  1.03372  0.032499  0.002475 -0.000406    13.130
   0.17383  0.83106  0.04208  1.03382  0.030371  0.002475 -0.000408    12.272
   0.19032  0.81492  0.04544  1.03397  0.028307  0.002473 -0.000411    11.447
   0.20680  0.79875  0.04870  1.03421  0.026314  0.002469 -0.000415    10.659
   0.22329  0.78258  0.05188  1.03454  0.024392  0.002462 -0.000420     9.906
   0.23978  0.76638  0.05496  1.03498  0.022548  0.002453 -0.000427     9.191
   0.25626  0.75017  0.05796  1.03557  0.020784  0.002442 -0.000435     8.512
   0.27274  0.73395  0.06086  1.03633  0.019106  0.002427 -0.000445     7.873
   0.28921  0.71772  0.06368  1.03731  0.017515  0.002408 -0.000458     7.273
   0.30568  0.70148  0.06640  1.03854  0.016018  0.002386 -0.000475     6.712
   0.32214  0.68523  0.06902  1.04008  0.014615  0.002360 -0.000496     6.192
   0.33859  0.66898  0.07155  1.04199  0.013312  0.002330 -0.000518     5.714
   0.35503  0.65272  0.07398  1.04434  0.012110  0.002295 -0.000530     5.277
   0.37146  0.63645  0.07632  1.04718  0.011011  0.002255 -0.000519     4.883
   0.38788  0.62019  0.07855  1.05056  0.010014  0.002211 -0.000459     4.530
   0.40429  0.60392  0.08069  1.05446  0.009122  0.002162 -0.000331     4.219
   0.42068  0.58766  0.08272  1.05880  0.008326  0.002110 -0.000124     3.945
   0.43705  0.57140  0.08465  1.06366  0.007628  0.002055  0.000156     3.713
   0.45341  0.55514  0.08647  1.06904  0.007017  0.001995  0.000495     3.518
   0.46975  0.53889  0.08818  1.07481  0.006488  0.001933  0.000873     3.357
   0.48606  0.52265  0.08978  1.08083  0.006030  0.001869  0.001274     3.226
   0.50236  0.50642  0.09127  1.08693  0.005632  0.001805  0.001685     3.120
   0.51863  0.49021  0.09264  1.09299  0.005285  0.001742  0.002097     3.033
   0.53487  0.47402  0.09390  1.09890  0.004979  0.001681  0.002503     2.963
   0.55108  0.45785  0.09503  1.10466  0.004700  0.001620  0.002923     2.901
   0.56725  0.44172  0.09603  1.11022  0.004443  0.001560  0.003353     2.847
   0.58335  0.42564  0.09690  1.11559  0.004198  0.001502  0.003825     2.796
   0.59935  0.40965  0.09765  1.12077  0.003956  0.001443  0.004373     2.742
   0.61519  0.39382  0.09824  1.12582  0.003702  0.001383  0.005089     2.676
   0.63085  0.37817  0.09865  1.12969  0.003486  0.001328  0.005769     2.624
   0.64639  0.36263  0.09885  1.13233  0.003300  0.001277  0.006400     2.584
   0.66187  0.34716  0.09884  1.13379  0.003136  0.001230  0.006996     2.551
   0.67728  0.33174  0.09863  1.13411  0.002988  0.001184  0.007569     2.523
   0.69264  0.31639  0.09821  1.13328  0.002853  0.001141  0.008123     2.500
   0.70795  0.30109  0.09757  1.13130  0.002728  0.001100  0.008662     2.480
   0.72321  0.28586  0.09672  1.12814  0.002611  0.001060  0.009189     2.463
   0.73841  0.27069  0.09564  1.12377  0.002500  0.001022  0.009713     2.447
   0.75355  0.25561  0.09433  1.11812  0.002395  0.000984  0.010225     2.434
   0.76863  0.24061  0.09280  1.11117  0.002294  0.000947  0.010746     2.422
   0.78363  0.22571  0.09103  1.10276  0.002197  0.000911  0.011257     2.411
   0.79855  0.21092  0.08902  1.09287  0.002101  0.000875  0.011780     2.401
   0.81339  0.19626  0.08678  1.08131  0.002009  0.000840  0.012301     2.392
   0.82811  0.18175  0.08429  1.06797  0.001918  0.000804  0.012832     2.384
   0.84271  0.16741  0.08155  1.05266  0.001827  0.000769  0.013385     2.376
   0.85717  0.15327  0.07856  1.03508  0.001738  0.000734  0.013923     2.369
   0.87144  0.13937  0.07533  1.01513  0.001649  0.000698  0.014496     2.362
   0.88548  0.12576  0.07185  0.99238  0.001559  0.000662  0.015090     2.355
   0.89921  0.11254  0.06815  0.96649  0.001471  0.000626  0.015661     2.349
   0.91255  0.09978  0.06426  0.93728  0.001381  0.000590  0.016291     2.342
   0.92536  0.08762  0.06020  0.90421  0.001292  0.000553  0.016898     2.336
   0.93750  0.07622  0.05606  0.86719  0.001204  0.000517  0.017506     2.329
   0.94879  0.06572  0.05190  0.82614  0.001119  0.000482  0.018069     2.322
   0.95911  0.05625  0.04782  0.78126  0.001036  0.000447  0.018563     2.316
   0.96837  0.04786  0.04389  0.73273  0.000957  0.000415  0.019003     2.307
   0.97657  0.04055  0.04017  0.68063  0.000884  0.000384  0.019223     2.300
   0.98379  0.03423  0.03668  0.62529  0.000816  0.000356  0.019291     2.292
   0.99012  0.02879  0.03343  0.56657  0.000755  0.000330  0.019020     2.286
   0.99570  0.02411  0.03040  0.50422  0.000696  0.000306  0.018519     2.276
   1.00063  0.02008  0.02756  0.43769  0.000644  0.000283  0.017443     2.272
   1.00502  0.01660  0.02489  0.36602  0.000592  0.000262  0.016068     2.257
   1.00896  0.01357  0.02236  0.28844  0.000550  0.000244  0.013637     2.257
   1.01253  0.01095  0.01995  0.20430  0.000506  0.000226  0.010664     2.240
