NACA 4412                                       
 Alfa =   6.05000 Re =    60000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126 -0.02581
   0.99392  0.00292 -0.02954
   0.98333  0.00577 -0.03622
   0.97098  0.00904 -0.04440
   0.95718  0.01262 -0.05412
   0.94237  0.01638 -0.06532
   0.92696  0.02021 -0.07791
   0.91123  0.02403 -0.09185
   0.89533  0.02780 -0.10716
   0.87933  0.03149 -0.12391
   0.86327  0.03511 -0.14219
   0.84718  0.03864 -0.16216
   0.83106  0.04208 -0.18401
   0.81492  0.04544 -0.20791
   0.79875  0.04870 -0.23407
   0.78258  0.05188 -0.26265
   0.76638  0.05496 -0.29383
   0.75017  0.05796 -0.32783
   0.73395  0.06086 -0.36495
   0.71772  0.06368 -0.40563
   0.70148  0.06640 -0.45049
   0.68523  0.06902 -0.50043
   0.66898  0.07155 -0.55751
   0.65272  0.07398 -0.62363
   0.63645  0.07632 -0.70339
   0.62019  0.07855 -0.78757
   0.60392  0.08069 -0.78922
   0.58766  0.08272 -0.79068
   0.57140  0.08465 -0.79204
   0.55514  0.08647 -0.79333
   0.53889  0.08818 -0.79461
   0.52265  0.08978 -0.79591
   0.50642  0.09127 -0.79728
   0.49021  0.09264 -0.79876
   0.47402  0.09390 -0.80042
   0.45785  0.09503 -0.80234
   0.44172  0.09603 -0.80461
   0.42564  0.09690 -0.80738
   0.40965  0.09765 -0.81081
   0.39382  0.09824 -0.81513
   0.37817  0.09865 -0.82079
   0.36263  0.09885 -0.82823
   0.34716  0.09884 -0.83793
   0.33174  0.09863 -0.85044
   0.31639  0.09821 -0.86623
   0.30109  0.09757 -0.88534
   0.28586  0.09672 -0.90756
   0.27069  0.09564 -0.93332
   0.25561  0.09433 -0.96193
   0.24061  0.09280 -0.99205
   0.22571  0.09103 -1.02223
   0.21092  0.08902 -1.05145
   0.19626  0.08678 -1.07908
   0.18175  0.08429 -1.10461
   0.16741  0.08155 -1.12825
   0.15327  0.07856 -1.14973
   0.13937  0.07533 -1.16950
   0.12576  0.07185 -1.18746
   0.11254  0.06815 -1.20405
   0.09978  0.06426 -1.21941
   0.08762  0.06020 -1.23367
   0.07622  0.05606 -1.24712
   0.06572  0.05190 -1.25992
   0.05625  0.04782 -1.27196
   0.04786  0.04389 -1.28285
   0.04055  0.04017 -1.29241
   0.03423  0.03668 -1.30045
   0.02879  0.03343 -1.30596
   0.02411  0.03040 -1.30891
   0.02008  0.02756 -1.30734
   0.01660  0.02489 -1.30074
   0.01357  0.02236 -1.28746
   0.01095  0.01995 -1.26581
   0.00867  0.01764 -1.23206
   0.00671  0.01541 -1.18469
   0.00502  0.01324 -1.11792
   0.00360  0.01113 -1.02838
   0.00242  0.00906 -0.90782
   0.00148  0.00703 -0.75573
   0.00077  0.00504 -0.56692
   0.00029  0.00309 -0.34343
   0.00004  0.00120 -0.10166
   0.00001 -0.00064  0.14469
   0.00020 -0.00249  0.39342
   0.00065 -0.00436  0.62360
   0.00137 -0.00623  0.80772
   0.00239 -0.00805  0.93292
   0.00369 -0.00980  0.99084
   0.00527 -0.01148  0.99723
   0.00712 -0.01307  0.96670
   0.00925 -0.01459  0.91605
   0.01167 -0.01603  0.85372
   0.01438 -0.01741  0.78842
   0.01744 -0.01873  0.72367
   0.02087 -0.02000  0.66100
   0.02476 -0.02123  0.60235
   0.02916 -0.02242  0.54751
   0.03419 -0.02357  0.49705
   0.03998 -0.02467  0.45066
   0.04667 -0.02572  0.40834
   0.05445 -0.02670  0.37050
   0.06345 -0.02758  0.33716
   0.07377 -0.02833  0.30826
   0.08543 -0.02891  0.28401
   0.09832 -0.02929  0.26455
   0.11223 -0.02947  0.24913
   0.12696 -0.02945  0.23741
   0.14228 -0.02924  0.22876
   0.15806 -0.02887  0.22221
   0.17418 -0.02837  0.21768
   0.19056 -0.02776  0.21433
   0.20714 -0.02707  0.21190
   0.22389 -0.02630  0.21033
   0.24078 -0.02549  0.20912
   0.25777 -0.02465  0.20817
   0.27484 -0.02379  0.20741
   0.29194 -0.02292  0.20648
   0.30901 -0.02207  0.20552
   0.32603 -0.02124  0.20421
   0.34301 -0.02043  0.20251
   0.35994 -0.01967  0.20025
   0.37686 -0.01894  0.19728
   0.39378 -0.01827  0.19319
   0.41076 -0.01762  0.18774
   0.42781 -0.01697  0.18297
   0.44491 -0.01629  0.17872
   0.46204 -0.01560  0.17504
   0.47921 -0.01490  0.17173
   0.49639 -0.01420  0.16880
   0.51357 -0.01350  0.16618
   0.53074 -0.01280  0.16374
   0.54790 -0.01211  0.16139
   0.56503 -0.01143  0.15914
   0.58215 -0.01076  0.15697
   0.59926 -0.01011  0.15471
   0.61635 -0.00947  0.15249
   0.63342 -0.00885  0.15009
   0.65049 -0.00825  0.14763
   0.66755 -0.00768  0.14501
   0.68459 -0.00712  0.14221
   0.70164 -0.00659  0.13927
   0.71867 -0.00608  0.13603
   0.73570 -0.00560  0.13260
   0.75273 -0.00514  0.12887
   0.76976 -0.00471  0.12489
   0.78678 -0.00431  0.12052
   0.80381 -0.00393  0.11585
   0.82084 -0.00357  0.11068
   0.83786 -0.00324  0.10510
   0.85489 -0.00294  0.09887
   0.87190 -0.00266  0.09211
   0.88889 -0.00241  0.08461
   0.90581 -0.00218  0.07613
   0.92258 -0.00197  0.06661
   0.93902 -0.00179  0.05579
   0.95483 -0.00163  0.04342
   0.96953 -0.00150  0.02953
   0.98258 -0.00139  0.01358
   0.99368 -0.00131 -0.00379
   1.00000 -0.00126 -0.02581
