#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00126  1.02911  0.055464  0.002427 -0.000233    22.849
   0.00630  0.99392  0.00292  1.02910  0.054573  0.002430 -0.000400    22.463
   0.01727  0.98333  0.00577  1.02906  0.052949  0.002434 -0.000399    21.753
   0.03004  0.97098  0.00904  1.02900  0.051023  0.002440 -0.000399    20.914
   0.04430  0.95718  0.01262  1.02893  0.048869  0.002446 -0.000399    19.979
   0.05958  0.94237  0.01638  1.02886  0.046572  0.002453 -0.000399    18.989
   0.07546  0.92696  0.02021  1.02879  0.044206  0.002459 -0.000398    17.977
   0.09164  0.91123  0.02403  1.02872  0.041827  0.002465 -0.000399    16.969
   0.10799  0.89533  0.02780  1.02868  0.039468  0.002470 -0.000399    15.979
   0.12441  0.87933  0.03149  1.02865  0.037145  0.002474 -0.000400    15.013
   0.14087  0.86327  0.03511  1.02866  0.034874  0.002477 -0.000401    14.078
   0.15734  0.84718  0.03864  1.02870  0.032658  0.002479 -0.000403    13.176
   0.17383  0.83106  0.04208  1.02879  0.030505  0.002479 -0.000405    12.307
   0.19032  0.81492  0.04544  1.02894  0.028418  0.002477 -0.000408    11.474
   0.20680  0.79875  0.04870  1.02917  0.026405  0.002473 -0.000412    10.678
   0.22329  0.78258  0.05188  1.02949  0.024464  0.002467 -0.000418     9.918
   0.23978  0.76638  0.05496  1.02992  0.022604  0.002458 -0.000424     9.197
   0.25626  0.75017  0.05796  1.03050  0.020825  0.002446 -0.000432     8.513
   0.27274  0.73395  0.06086  1.03126  0.019134  0.002431 -0.000442     7.870
   0.28921  0.71772  0.06368  1.03223  0.017532  0.002413 -0.000455     7.266
   0.30568  0.70148  0.06640  1.03346  0.016025  0.002391 -0.000472     6.703
   0.32214  0.68523  0.06902  1.03500  0.014615  0.002365 -0.000493     6.180
   0.33859  0.66898  0.07155  1.03691  0.013305  0.002334 -0.000515     5.700
   0.35503  0.65272  0.07398  1.03926  0.012098  0.002299 -0.000526     5.263
   0.37146  0.63645  0.07632  1.04211  0.010995  0.002259 -0.000514     4.868
   0.38788  0.62019  0.07855  1.04549  0.009996  0.002214 -0.000452     4.515
   0.40429  0.60392  0.08069  1.04939  0.009103  0.002165 -0.000320     4.204
   0.42068  0.58766  0.08272  1.05374  0.008307  0.002113 -0.000109     3.931
