#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00126  1.04196  0.058000  0.002377 -0.000239    24.397
   0.00630  0.99392  0.00292  1.04195  0.057129  0.002379 -0.000412    24.012
   0.01727  0.98333  0.00577  1.04192  0.055533  0.002383 -0.000412    23.301
   0.03004  0.97098  0.00904  1.04187  0.053636  0.002389 -0.000412    22.455
   0.04430  0.95718  0.01262  1.04181  0.051505  0.002395 -0.000411    21.509
   0.05958  0.94237  0.01638  1.04174  0.049225  0.002401 -0.000411    20.502
   0.07546  0.92696  0.02021  1.04167  0.046868  0.002407 -0.000411    19.468
   0.09164  0.91123  0.02403  1.04161  0.044488  0.002413 -0.000411    18.433
   0.10799  0.89533  0.02780  1.04156  0.042120  0.002419 -0.000411    17.412
   0.12441  0.87933  0.03149  1.04152  0.039778  0.002424 -0.000411    16.411
   0.14087  0.86327  0.03511  1.04150  0.037479  0.002428 -0.000412    15.438
   0.15734  0.84718  0.03864  1.04151  0.035227  0.002431 -0.000413    14.493
   0.17383  0.83106  0.04208  1.04155  0.033029  0.002432 -0.000415    13.580
   0.19032  0.81492  0.04544  1.04164  0.030889  0.002432 -0.000417    12.701
   0.20680  0.79875  0.04870  1.04179  0.028814  0.002430 -0.000420    11.855
   0.22329  0.78258  0.05188  1.04200  0.026803  0.002427 -0.000424    11.044
   0.23978  0.76638  0.05496  1.04231  0.024865  0.002421 -0.000429    10.270
   0.25626  0.75017  0.05796  1.04272  0.023000  0.002413 -0.000435     9.532
   0.27274  0.73395  0.06086  1.04327  0.021215  0.002402 -0.000442     8.832
   0.28921  0.71772  0.06368  1.04399  0.019512  0.002388 -0.000452     8.170
   0.30568  0.70148  0.06640  1.04491  0.017895  0.002371 -0.000464     7.547
   0.32214  0.68523  0.06902  1.04607  0.016368  0.002350 -0.000480     6.964
   0.33859  0.66898  0.07155  1.04754  0.014935  0.002325 -0.000500     6.422
   0.35503  0.65272  0.07398  1.04936  0.013599  0.002296 -0.000523     5.921
   0.37146  0.63645  0.07632  1.05161  0.012362  0.002263 -0.000542     5.463
   0.38788  0.62019  0.07855  1.05435  0.011229  0.002225 -0.000544     5.047
   0.40429  0.60392  0.08069  1.05763  0.010199  0.002181 -0.000508     4.675
   0.42068  0.58766  0.08272  1.06148  0.009270  0.002134 -0.000406     4.345
   0.43705  0.57140  0.08465  1.06583  0.008444  0.002083 -0.000226     4.054
   0.45341  0.55514  0.08647  1.07069  0.007713  0.002028  0.000035     3.803
   0.46975  0.53889  0.08818  1.07610  0.007074  0.001969  0.000364     3.592
   0.48606  0.52265  0.08978  1.08199  0.006517  0.001907  0.000744     3.417
   0.50236  0.50642  0.09127  1.08820  0.006036  0.001843  0.001155     3.275
   0.51863  0.49021  0.09264  1.09458  0.005618  0.001779  0.001585     3.158
   0.53487  0.47402  0.09390  1.10097  0.005253  0.001715  0.002021     3.063
   0.55108  0.45785  0.09503  1.10730  0.004925  0.001651  0.002473     2.982
   0.56725  0.44172  0.09603  1.11348  0.004629  0.001589  0.002940     2.913
   0.58335  0.42564  0.09690  1.11950  0.004351  0.001527  0.003447     2.848
   0.59935  0.40965  0.09765  1.12532  0.004083  0.001466  0.004026     2.784
   0.61519  0.39382  0.09824  1.13100  0.003808  0.001405  0.004765     2.711
   0.63085  0.37817  0.09865  1.13556  0.003575  0.001348  0.005472     2.652
   0.64639  0.36263  0.09885  1.13889  0.003376  0.001295  0.006127     2.607
   0.66187  0.34716  0.09884  1.14105  0.003201  0.001246  0.006750     2.570
   0.67728  0.33174  0.09863  1.14206  0.003045  0.001199  0.007345     2.540
   0.69264  0.31639  0.09821  1.14193  0.002903  0.001155  0.007920     2.514
   0.70795  0.30109  0.09757  1.14063  0.002773  0.001112  0.008479     2.493
   0.72321  0.28586  0.09672  1.13816  0.002651  0.001072  0.009025     2.474
   0.73841  0.27069  0.09564  1.13449  0.002536  0.001032  0.009567     2.458
   0.75355  0.25561  0.09433  1.12954  0.002428  0.000994  0.010097     2.443
   0.76863  0.24061  0.09280  1.12330  0.002324  0.000956  0.010631     2.430
   0.78363  0.22571  0.09103  1.11566  0.002223  0.000919  0.011169     2.419
   0.79855  0.21092  0.08902  1.10649  0.002127  0.000883  0.011695     2.409
   0.81339  0.19626  0.08678  1.09578  0.002031  0.000847  0.012253     2.399
   0.82811  0.18175  0.08429  1.08321  0.001939  0.000811  0.012786     2.391
   0.84271  0.16741  0.08155  1.06883  0.001846  0.000775  0.013374     2.382
   0.85717  0.15327  0.07856  1.05216  0.001756  0.000740  0.013928     2.375
   0.87144  0.13937  0.07533  1.03321  0.001665  0.000703  0.014529     2.368
   0.88548  0.12576  0.07185  1.01154  0.001575  0.000667  0.015136     2.361
   0.89921  0.11254  0.06815  0.98689  0.001485  0.000631  0.015778     2.354
   0.91255  0.09978  0.06426  0.95884  0.001394  0.000594  0.016431     2.347
   0.92536  0.08762  0.06020  0.92715  0.001305  0.000557  0.017072     2.341
   0.93750  0.07622  0.05606  0.89171  0.001215  0.000521  0.017749     2.334
   0.94879  0.06572  0.05190  0.85224  0.001128  0.000485  0.018411     2.326
   0.95911  0.05625  0.04782  0.80899  0.001046  0.000451  0.018940     2.321
   0.96837  0.04786  0.04389  0.76239  0.000965  0.000418  0.019515     2.312
   0.97657  0.04055  0.04017  0.71211  0.000892  0.000387  0.019869     2.304
   0.98379  0.03423  0.03668  0.65872  0.000824  0.000359  0.020024     2.298
   0.99012  0.02879  0.03343  0.60209  0.000760  0.000332  0.019998     2.289
   0.99570  0.02411  0.03040  0.54164  0.000702  0.000308  0.019635     2.280
   1.00063  0.02008  0.02756  0.47745  0.000649  0.000285  0.018763     2.278
   1.00502  0.01660  0.02489  0.40774  0.000596  0.000264  0.017794     2.256
   1.00896  0.01357  0.02236  0.33275  0.000557  0.000245  0.015374     2.269
   1.01253  0.01095  0.01995  0.25088  0.000506  0.000227  0.013150     2.234
   1.01577  0.00867  0.01764  0.16100  0.000477  0.000211  0.008800     2.255
   1.01874  0.00671  0.01541  0.06095  0.000418  0.000187  0.003888     2.230
   1.02149  0.00502  0.01324 -0.04951  0.000418  0.000187  0.003160     2.230
   1.02404  0.00360  0.01113 -0.17024  0.000369  0.000167  0.012462     2.214
   1.02642  0.00242  0.00906 -0.30634  0.000346  0.000156  0.023762     2.222
   1.02866  0.00148  0.00703 -0.45314  0.000324  0.000147  0.037903     2.210
   1.03077  0.00077  0.00504 -0.61225  0.000306  0.000138  0.054300     2.210
   1.03277  0.00029  0.00309 -0.77849  0.000293  0.000133  0.071915     2.212
   1.03468  0.00004  0.00120 -0.94643  0.000286  0.000129  0.089406     2.216
   1.03651  0.00001 -0.00064 -1.11015  0.000283  0.000127  0.105297     2.223
   1.03838  0.00020 -0.00249 -1.27291  0.000284  0.000127  0.119017     2.233
   1.04030  0.00065 -0.00436 -1.42276  0.000296  0.000131  0.124630     2.260
   1.04230  0.00137 -0.00623 -1.54573  0.000319  0.000139  0.121446     2.296
   1.04439  0.00239 -0.00805 -1.63505  0.000355  0.000152  0.110478     2.342
   1.04657  0.00369 -0.00980 -1.68802  0.000408  0.000169  0.092859     2.410
   1.04888  0.00527 -0.01148 -1.71028  0.000478  0.000192  0.074085     2.488
   1.05132  0.00712 -0.01307 -1.70919  0.000569  0.000220  0.055733     2.588
   1.05393  0.00925 -0.01459 -1.69211  0.000685  0.000252  0.039479     2.714
   1.05675  0.01167 -0.01603 -1.66513  0.000832  0.000289  0.025695     2.878
   1.05979  0.01438 -0.01741 -1.63320  0.001023  0.000330  0.014438     3.100
   1.06312  0.01744 -0.01873 -1.60059  0.001272  0.000374  0.005809     3.407
   1.06679  0.02087 -0.02000 -1.57085  0.001597  0.000417  0.000007     3.830
   1.07086  0.02476 -0.02123 -1.54565  0.002017  0.000459 -0.002909     4.395
   1.07542  0.02916 -0.02242 -1.52520  0.002550  0.000499 -0.003533     5.114
   1.08058  0.03419 -0.02357 -1.50954  0.003215  0.000535 -0.003210     6.008
   1.08647  0.03998 -0.02467 -1.49772  0.004031  0.000568 -0.002826     7.092
   1.09325  0.04667 -0.02572 -1.48870  0.005013  0.000599 -0.002559     8.375
   1.10108  0.05445 -0.02670 -1.48171  0.006177  0.000626 -0.002369     9.862
   1.11013  0.06345 -0.02758 -1.47614  0.007520  0.000652 -0.002225    11.533
   1.12048  0.07377 -0.02833 -1.47156  0.009023  0.000677 -0.002109    13.334
   1.13215  0.08543 -0.02891 -1.46764  0.010638  0.000701 -0.002012    15.174
   1.14504  0.09832 -0.02929 -1.46412  0.012290  0.000726 -0.001927    16.929
   1.15896  0.11223 -0.02947 -1.46086  0.013887  0.000752 -0.001847    18.459
   1.17368  0.12696 -0.02945 -1.45772  0.015328  0.000781 -0.001771    19.631
   1.18901  0.14228 -0.02924 -1.45459  0.016509  0.000812 -0.001697    20.328
   1.20480  0.15806 -0.02887 -1.45134  0.017307  0.000848 -0.001622    20.421
   1.22092  0.17418 -0.02837 -1.40652  0.017904  0.001473 -0.000435    12.158
   1.23731  0.19056 -0.02776 -1.34950  0.018193  0.002404 -0.000400     7.568
   1.25391  0.20714 -0.02707 -1.30206  0.018162  0.003264 -0.000355     5.564
   1.27067  0.22389 -0.02630 -1.25895  0.017956  0.004124 -0.000219     4.354
   1.28758  0.24078 -0.02549 -1.22297  0.017637  0.004904  0.000163     3.596
   1.30460  0.25777 -0.02465 -1.19544  0.017257  0.005542  0.000612     3.114
   1.32169  0.27484 -0.02379 -1.17283  0.016879  0.006096  0.001036     2.769
   1.33881  0.29194 -0.02292 -1.15450  0.016517  0.006566  0.001406     2.515
   1.35590  0.30901 -0.02207 -1.13958  0.016190  0.006965  0.001719     2.324
   1.37294  0.32603 -0.02124 -1.12736  0.015895  0.007305  0.001982     2.176
   1.38994  0.34301 -0.02043 -1.11723  0.015632  0.007595  0.002261     2.058
   1.40689  0.35994 -0.01967 -1.10884  0.015395  0.007846  0.002586     1.962
   1.42382  0.37686 -0.01894 -1.10191  0.015173  0.008060  0.002890     1.883
   1.44075  0.39378 -0.01827 -1.09630  0.014956  0.008241  0.003179     1.815
   1.45775  0.41076 -0.01762 -1.09186  0.014738  0.008393  0.003456     1.756
   1.47481  0.42781 -0.01697 -1.08759  0.014588  0.008542  0.003694     1.708
   1.49192  0.44491 -0.01629 -1.08353  0.014489  0.008688  0.003899     1.668
   1.50907  0.46204 -0.01560 -1.07962  0.014431  0.008833  0.004075     1.634
   1.52625  0.47921 -0.01490 -1.07586  0.014405  0.008977  0.004225     1.605
   1.54344  0.49639 -0.01420 -1.07221  0.014407  0.009119  0.004353     1.580
   1.56064  0.51357 -0.01350 -1.06865  0.014433  0.009261  0.004461     1.558
   1.57783  0.53074 -0.01280 -1.06525  0.014474  0.009401  0.004553     1.540
   1.59499  0.54790 -0.01211 -1.06198  0.014528  0.009538  0.004632     1.523
   1.61214  0.56503 -0.01143 -1.05881  0.014595  0.009675  0.004698     1.509
   1.62928  0.58215 -0.01076 -1.05579  0.014668  0.009808  0.004755     1.495
   1.64639  0.59926 -0.01011 -1.05290  0.014748  0.009940  0.004804     1.484
   1.66350  0.61635 -0.00947 -1.05016  0.014832  0.010068  0.004847     1.473
   1.68058  0.63342 -0.00885 -1.04756  0.014917  0.010193  0.004884     1.463
   1.69766  0.65049 -0.00825 -1.04511  0.015003  0.010314  0.004917     1.455
   1.71473  0.66755 -0.00768 -1.04280  0.015089  0.010432  0.004947     1.446
   1.73178  0.68459 -0.00712 -1.04064  0.015174  0.010546  0.004973     1.439
   1.74883  0.70164 -0.00659 -1.03864  0.015256  0.010655  0.004998     1.432
   1.76588  0.71867 -0.00608 -1.03680  0.015335  0.010760  0.005022     1.425
   1.78292  0.73570 -0.00560 -1.03511  0.015410  0.010860  0.005045     1.419
   1.79995  0.75273 -0.00514 -1.03359  0.015480  0.010955  0.005067     1.413
   1.81698  0.76976 -0.00471 -1.03223  0.015545  0.011045  0.005089     1.407
   1.83401  0.78678 -0.00431 -1.03103  0.015604  0.011129  0.005112     1.402
   1.85104  0.80381 -0.00393 -1.03003  0.015655  0.011207  0.005136     1.397
   1.86807  0.82084 -0.00357 -1.02919  0.015700  0.011280  0.005161     1.392
   1.88510  0.83786 -0.00324 -1.02854  0.015736  0.011346  0.005187     1.387
   1.90213  0.85489 -0.00294 -1.02814  0.015759  0.011403  0.005217     1.382
   1.91914  0.87190 -0.00266 -1.02790  0.015776  0.011454  0.005247     1.377
   1.93613  0.88889 -0.00241 -1.02795  0.015778  0.011494  0.005283     1.373
   1.95305  0.90581 -0.00218 -1.02825  0.015766  0.011525  0.005322     1.368
   1.96983  0.92258 -0.00197 -1.02888  0.015736  0.011544  0.005367     1.363
   1.98627  0.93902 -0.00179 -1.02987  0.015686  0.011549  0.005419     1.358
   2.00209  0.95483 -0.00163 -1.03125  0.015614  0.011537  0.005477     1.353
   2.01678  0.96953 -0.00150 -1.03306  0.015517  0.011507  0.005543     1.348
   2.02984  0.98258 -0.00139 -1.03532  0.015392  0.011458  0.005617     1.343
   2.04093  0.99368 -0.00131 -1.03771  0.015262  0.011399  0.005691     1.339
   2.04725  1.00000 -0.00126 -1.04196  0.015010  0.011261  0.005811     1.333
   2.04725  1.00010 -0.00001  1.04196  0.075485  0.013638  0.000000     5.535
   2.05356  1.00636 -0.00083  1.04000  0.074882  0.013832  0.000000     5.414
   2.06096  1.01370 -0.00169  1.03706  0.073997  0.014122  0.000000     5.240
   2.06964  1.02233 -0.00266  1.03347  0.072888  0.014476  0.000000     5.035
   2.07981  1.03244 -0.00376  1.02907  0.071515  0.014909  0.000000     4.797
   2.09174  1.04431 -0.00501  1.02363  0.069833  0.015445  0.000000     4.521
   2.10574  1.05823 -0.00643  1.01677  0.067787  0.016120  0.000000     4.205
   2.12215  1.07456 -0.00804  1.00794  0.065327  0.016990  0.000000     3.845
   2.14139  1.09371 -0.00987  0.99672  0.062402  0.018098  0.000000     3.448
   2.16396  1.11618 -0.01196  0.98622  0.058886  0.019135  0.000000     3.077
   2.19042  1.14254 -0.01433  0.97655  0.054838  0.020083  0.000000     2.731
   2.22145  1.17346 -0.01703  0.96851  0.050362  0.020857  0.000000     2.415
   2.25784  1.20972 -0.02011  0.96301  0.045651  0.021371  0.000000     2.136
   2.30052  1.25225 -0.02360  0.96068  0.040976  0.021580  0.000000     1.899
   2.35057  1.30214 -0.02758  0.96151  0.036625  0.021509  0.000000     1.703
   2.40926  1.36066 -0.03212  0.96482  0.032821  0.021243  0.000000     1.545
   2.47809  1.42929 -0.03729  0.96953  0.029665  0.020886  0.000000     1.420
   2.55880  1.50978 -0.04320  0.97463  0.027141  0.020520  0.000000     1.323
   2.65345  1.60419 -0.04995  0.97943  0.025166  0.020191  0.000000     1.246
   2.76445  1.71492 -0.05767  0.98359  0.023639  0.019917  0.000000     1.187
   2.89461  1.84478 -0.06653  0.98706  0.022468  0.019697  0.000000     1.141
   3.04725  1.99709 -0.07669  0.99226  0.021403  0.019376  0.000000     1.105
