NACA 4412                                       
 Alfa =  -4.85000 Re =    60000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126 -0.05367
   0.99392  0.00292 -0.05367
   0.98333  0.00577 -0.05362
   0.97098  0.00904 -0.05356
   0.95718  0.01262 -0.05349
   0.94237  0.01638 -0.05345
   0.92696  0.02021 -0.05344
   0.91123  0.02403 -0.05349
   0.89533  0.02780 -0.05361
   0.87933  0.03149 -0.05383
   0.86327  0.03511 -0.05418
   0.84718  0.03864 -0.05468
   0.83106  0.04208 -0.05537
   0.81492  0.04544 -0.05630
   0.79875  0.04870 -0.05752
   0.78258  0.05188 -0.05909
   0.76638  0.05496 -0.06108
   0.75017  0.05796 -0.06358
   0.73395  0.06086 -0.06669
   0.71772  0.06368 -0.07052
   0.70148  0.06640 -0.07519
   0.68523  0.06902 -0.08080
   0.66898  0.07155 -0.08741
   0.65272  0.07398 -0.09498
   0.63645  0.07632 -0.10340
   0.62019  0.07855 -0.11284
   0.60392  0.08069 -0.12326
   0.58766  0.08272 -0.13449
   0.57140  0.08465 -0.14618
   0.55514  0.08647 -0.15807
   0.53889  0.08818 -0.16988
   0.52265  0.08978 -0.18145
   0.50642  0.09127 -0.19262
   0.49021  0.09264 -0.20334
   0.47402  0.09390 -0.21361
   0.45785  0.09503 -0.22352
   0.44172  0.09603 -0.23306
   0.42564  0.09690 -0.24226
   0.40965  0.09765 -0.25119
   0.39382  0.09824 -0.26000
   0.37817  0.09865 -0.26609
   0.36263  0.09885 -0.26941
   0.34716  0.09884 -0.27013
   0.33174  0.09863 -0.26834
   0.31639  0.09821 -0.26406
   0.30109  0.09757 -0.25724
   0.28586  0.09672 -0.24782
   0.27069  0.09564 -0.23581
   0.25561  0.09433 -0.22109
   0.24061  0.09280 -0.20354
   0.22571  0.09103 -0.18310
   0.21092  0.08902 -0.15948
   0.19626  0.08678 -0.13273
   0.18175  0.08429 -0.10236
   0.16741  0.08155 -0.06855
   0.15327  0.07856 -0.03060
   0.13937  0.07533  0.01144
   0.12576  0.07185  0.05798
   0.11254  0.06815  0.10928
   0.09978  0.06426  0.16527
   0.08762  0.06020  0.22594
   0.07622  0.05606  0.29103
   0.06572  0.05190  0.35955
   0.05625  0.04782  0.43007
   0.04786  0.04389  0.50138
   0.04055  0.04017  0.57256
   0.03423  0.03668  0.64171
   0.02879  0.03343  0.70803
   0.02411  0.03040  0.77101
   0.02008  0.02756  0.82978
   0.01660  0.02489  0.88272
   0.01357  0.02236  0.92909
   0.01095  0.01995  0.96583
   0.00867  0.01764  0.99127
   0.00671  0.01541  0.99998
   0.00502  0.01324  0.98726
   0.00360  0.01113  0.94575
   0.00242  0.00906  0.86717
   0.00148  0.00703  0.74274
   0.00077  0.00504  0.56600
   0.00029  0.00309  0.33330
   0.00004  0.00120  0.05281
   0.00001 -0.00064 -0.26276
   0.00020 -0.00249 -0.61311
   0.00065 -0.00436 -0.96211
   0.00137 -0.00623 -1.25600
   0.00239 -0.00805 -1.45345
   0.00369 -0.00980 -1.53809
   0.00527 -0.01148 -1.52328
   0.00712 -0.01307 -1.44098
   0.00925 -0.01459 -1.32886
   0.01167 -0.01603 -1.22385
   0.01438 -0.01741 -1.14333
   0.01744 -0.01873 -1.08663
   0.02087 -0.02000 -1.04956
   0.02476 -0.02123 -1.02536
   0.02916 -0.02242 -1.00919
   0.03419 -0.02357 -0.99805
   0.03998 -0.02467 -0.99001
   0.04667 -0.02572 -0.98384
   0.05445 -0.02670 -0.97876
   0.06345 -0.02758 -0.97427
   0.07377 -0.02833 -0.97011
   0.08543 -0.02891 -0.96611
   0.09832 -0.02929 -0.96222
   0.11223 -0.02947 -0.95843
   0.12696 -0.02945 -0.95478
   0.14228 -0.02924 -0.95127
   0.15806 -0.02887 -0.94792
   0.17418 -0.02837 -0.94472
   0.19056 -0.02776 -0.94166
   0.20714 -0.02707 -0.93872
   0.22389 -0.02630 -0.93588
   0.24078 -0.02549 -0.93311
   0.25777 -0.02465 -0.93040
   0.27484 -0.02379 -0.92772
   0.29194 -0.02292 -0.92502
   0.30901 -0.02207 -0.84993
   0.32603 -0.02124 -0.78441
   0.34301 -0.02043 -0.73401
   0.35994 -0.01967 -0.69134
   0.37686 -0.01894 -0.65380
   0.39378 -0.01827 -0.61948
   0.41076 -0.01762 -0.58749
   0.42781 -0.01697 -0.55742
   0.44491 -0.01629 -0.52899
   0.46204 -0.01560 -0.50199
   0.47921 -0.01490 -0.47627
   0.49639 -0.01420 -0.45166
   0.51357 -0.01350 -0.42806
   0.53074 -0.01280 -0.40536
   0.54790 -0.01211 -0.38344
   0.56503 -0.01143 -0.36221
   0.58215 -0.01076 -0.34156
   0.59926 -0.01011 -0.32140
   0.61635 -0.00947 -0.30163
   0.63342 -0.00885 -0.28216
   0.65049 -0.00825 -0.26293
   0.66755 -0.00768 -0.24396
   0.68459 -0.00712 -0.22555
   0.70164 -0.00659 -0.20860
   0.71867 -0.00608 -0.19372
   0.73570 -0.00560 -0.17986
   0.75273 -0.00514 -0.16694
   0.76976 -0.00471 -0.15488
   0.78678 -0.00431 -0.14364
   0.80381 -0.00393 -0.13314
   0.82084 -0.00357 -0.12334
   0.83786 -0.00324 -0.11419
   0.85489 -0.00294 -0.10566
   0.87190 -0.00266 -0.09770
   0.88889 -0.00241 -0.09029
   0.90581 -0.00218 -0.08340
   0.92258 -0.00197 -0.07705
   0.93902 -0.00179 -0.07124
   0.95483 -0.00163 -0.06604
   0.96953 -0.00150 -0.06153
   0.98258 -0.00139 -0.05780
   0.99368 -0.00131 -0.05480
   1.00000 -0.00126 -0.05367
