NACA 4412                                       
 Alfa =   5.15000 Re =    60000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126 -0.04797
   0.99392  0.00292 -0.05147
   0.98333  0.00577 -0.05813
   0.97098  0.00904 -0.06638
   0.95718  0.01262 -0.07633
   0.94237  0.01638 -0.08779
   0.92696  0.02021 -0.10092
   0.91123  0.02403 -0.11571
   0.89533  0.02780 -0.13233
   0.87933  0.03149 -0.15095
   0.86327  0.03511 -0.17196
   0.84718  0.03864 -0.19559
   0.83106  0.04208 -0.22220
   0.81492  0.04544 -0.25227
   0.79875  0.04870 -0.28614
   0.78258  0.05188 -0.32423
   0.76638  0.05496 -0.36787
   0.75017  0.05796 -0.41708
   0.73395  0.06086 -0.47890
   0.71772  0.06368 -0.52565
   0.70148  0.06640 -0.57709
   0.68523  0.06902 -0.62996
   0.66898  0.07155 -0.74629
   0.65272  0.07398 -0.74813
   0.63645  0.07632 -0.74976
   0.62019  0.07855 -0.75124
   0.60392  0.08069 -0.75266
   0.58766  0.08272 -0.75404
   0.57140  0.08465 -0.75544
   0.55514  0.08647 -0.75688
   0.53889  0.08818 -0.75841
   0.52265  0.08978 -0.76007
   0.50642  0.09127 -0.76194
   0.49021  0.09264 -0.76408
   0.47402  0.09390 -0.76659
   0.45785  0.09503 -0.76958
   0.44172  0.09603 -0.77323
   0.42564  0.09690 -0.77774
   0.40965  0.09765 -0.78339
   0.39382  0.09824 -0.79056
   0.37817  0.09865 -0.79987
   0.36263  0.09885 -0.81185
   0.34716  0.09884 -0.82709
   0.33174  0.09863 -0.84488
   0.31639  0.09821 -0.86573
   0.30109  0.09757 -0.88993
   0.28586  0.09672 -0.91670
   0.27069  0.09564 -0.94472
   0.25561  0.09433 -0.97268
   0.24061  0.09280 -0.99965
   0.22571  0.09103 -1.02490
   0.21092  0.08902 -1.04815
   0.19626  0.08678 -1.06924
   0.18175  0.08429 -1.08802
   0.16741  0.08155 -1.10478
   0.15327  0.07856 -1.11930
   0.13937  0.07533 -1.13200
   0.12576  0.07185 -1.14272
   0.11254  0.06815 -1.15176
   0.09978  0.06426 -1.15935
   0.08762  0.06020 -1.16533
   0.07622  0.05606 -1.17019
   0.06572  0.05190 -1.17369
   0.05625  0.04782 -1.17606
   0.04786  0.04389 -1.17700
   0.04055  0.04017 -1.17612
   0.03423  0.03668 -1.17333
   0.02879  0.03343 -1.16812
   0.02411  0.03040 -1.15968
   0.02008  0.02756 -1.14682
   0.01660  0.02489 -1.12864
   0.01357  0.02236 -1.10332
   0.01095  0.01995 -1.06960
   0.00867  0.01764 -1.02426
   0.00671  0.01541 -0.96472
   0.00502  0.01324 -0.88685
   0.00360  0.01113 -0.78719
   0.00242  0.00906 -0.65998
   0.00148  0.00703 -0.50386
   0.00077  0.00504 -0.31737
   0.00029  0.00309 -0.10319
   0.00004  0.00120  0.12304
   0.00001 -0.00064  0.34637
   0.00020 -0.00249  0.56368
   0.00065 -0.00436  0.75428
   0.00137 -0.00623  0.89655
   0.00239 -0.00805  0.97826
   0.00369 -0.00980  0.99985
   0.00527 -0.01148  0.97661
   0.00712 -0.01307  0.92435
   0.00925 -0.01459  0.85770
   0.01167 -0.01603  0.78540
   0.01438 -0.01741  0.71400
   0.01744 -0.01873  0.64564
   0.02087 -0.02000  0.58186
   0.02476 -0.02123  0.52316
   0.02916 -0.02242  0.47002
   0.03419 -0.02357  0.42186
   0.03998 -0.02467  0.37833
   0.04667 -0.02572  0.33937
   0.05445 -0.02670  0.30541
   0.06345 -0.02758  0.27599
   0.07377 -0.02833  0.25122
   0.08543 -0.02891  0.23105
   0.09832 -0.02929  0.21543
   0.11223 -0.02947  0.20379
   0.12696 -0.02945  0.19545
   0.14228 -0.02924  0.18986
   0.15806 -0.02887  0.18608
   0.17418 -0.02837  0.18403
   0.19056 -0.02776  0.18300
   0.20714 -0.02707  0.18277
   0.22389 -0.02630  0.18299
   0.24078 -0.02549  0.18350
   0.25777 -0.02465  0.18411
   0.27484 -0.02379  0.18488
   0.29194 -0.02292  0.18538
   0.30901 -0.02207  0.18558
   0.32603 -0.02124  0.18563
   0.34301 -0.02043  0.18503
   0.35994 -0.01967  0.18390
   0.37686 -0.01894  0.18196
   0.39378 -0.01827  0.17886
   0.41076 -0.01762  0.17447
   0.42781 -0.01697  0.17078
   0.44491 -0.01629  0.16748
   0.46204 -0.01560  0.16472
   0.47921 -0.01490  0.16235
   0.49639 -0.01420  0.16027
   0.51357 -0.01350  0.15856
   0.53074 -0.01280  0.15678
   0.54790 -0.01211  0.15523
   0.56503 -0.01143  0.15378
   0.58215 -0.01076  0.15232
   0.59926 -0.01011  0.15096
   0.61635 -0.00947  0.14944
   0.63342 -0.00885  0.14797
   0.65049 -0.00825  0.14640
   0.66755 -0.00768  0.14482
   0.68459 -0.00712  0.14285
   0.70164 -0.00659  0.14074
   0.71867 -0.00608  0.13837
   0.73570 -0.00560  0.13578
   0.75273 -0.00514  0.13290
   0.76976 -0.00471  0.12999
   0.78678 -0.00431  0.12676
   0.80381 -0.00393  0.12311
   0.82084 -0.00357  0.11894
   0.83786 -0.00324  0.11450
   0.85489 -0.00294  0.10989
   0.87190 -0.00266  0.10468
   0.88889 -0.00241  0.09890
   0.90581 -0.00218  0.09264
   0.92258 -0.00197  0.08514
   0.93902 -0.00179  0.07658
   0.95483 -0.00163  0.06679
   0.96953 -0.00150  0.05608
   0.98258 -0.00139  0.04366
   0.99368 -0.00131  0.03007
   1.00000 -0.00126  0.01276
