#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00126  1.02731  0.053451  0.002459 -0.000232    21.734
   0.00630  0.99392  0.00292  1.02730  0.052585  0.002461 -0.000395    21.365
   0.01727  0.98333  0.00577  1.02726  0.051000  0.002465 -0.000394    20.687
   0.03004  0.97098  0.00904  1.02720  0.049121  0.002471 -0.000394    19.882
   0.04430  0.95718  0.01262  1.02714  0.047017  0.002476 -0.000394    18.986
   0.05958  0.94237  0.01638  1.02708  0.044774  0.002482 -0.000394    18.037
   0.07546  0.92696  0.02021  1.02702  0.042465  0.002488 -0.000394    17.068
   0.09164  0.91123  0.02403  1.02698  0.040144  0.002493 -0.000395    16.102
   0.10799  0.89533  0.02780  1.02695  0.037845  0.002497 -0.000395    15.154
   0.12441  0.87933  0.03149  1.02695  0.035582  0.002501 -0.000396    14.230
   0.14087  0.86327  0.03511  1.02698  0.033371  0.002502 -0.000398    13.336
   0.15734  0.84718  0.03864  1.02706  0.031217  0.002503 -0.000400    12.473
   0.17383  0.83106  0.04208  1.02719  0.029126  0.002501 -0.000403    11.644
   0.19032  0.81492  0.04544  1.02739  0.027104  0.002498 -0.000407    10.850
   0.20680  0.79875  0.04870  1.02768  0.025155  0.002492 -0.000412    10.092
   0.22329  0.78258  0.05188  1.02807  0.023280  0.002484 -0.000417     9.370
   0.23978  0.76638  0.05496  1.02860  0.021486  0.002474 -0.000425     8.686
   0.25626  0.75017  0.05796  1.02929  0.019776  0.002460 -0.000434     8.039
   0.27274  0.73395  0.06086  1.03018  0.018154  0.002443 -0.000446     7.431
   0.28921  0.71772  0.06368  1.03130  0.016622  0.002422 -0.000461     6.863
   0.30568  0.70148  0.06640  1.03271  0.015187  0.002397 -0.000480     6.334
   0.32214  0.68523  0.06902  1.03446  0.013848  0.002369 -0.000502     5.846
   0.33859  0.66898  0.07155  1.03662  0.012611  0.002335 -0.000518     5.400
   0.35503  0.65272  0.07398  1.03923  0.011475  0.002297 -0.000516     4.996
   0.37146  0.63645  0.07632  1.04236  0.010443  0.002254 -0.000475     4.633
   0.38788  0.62019  0.07855  1.04601  0.009514  0.002207 -0.000371     4.311
   0.40429  0.60392  0.08069  1.05010  0.008685  0.002157 -0.000193     4.027
   0.42068  0.58766  0.08272  1.05467  0.007951  0.002103  0.000060     3.782
   0.43705  0.57140  0.08465  1.05976  0.007311  0.002044  0.000373     3.576
   0.45341  0.55514  0.08647  1.06527  0.006754  0.001983  0.000731     3.406
   0.46975  0.53889  0.08818  1.07107  0.006271  0.001920  0.001115     3.266
   0.48606  0.52265  0.08978  1.07699  0.005853  0.001857  0.001512     3.153
   0.50236  0.50642  0.09127  1.08290  0.005489  0.001794  0.001911     3.061
   0.51863  0.49021  0.09264  1.08870  0.005170  0.001732  0.002305     2.985
   0.53487  0.47402  0.09390  1.09431  0.004887  0.001671  0.002693     2.924
   0.55108  0.45785  0.09503  1.09976  0.004625  0.001612  0.003094     2.869
   0.56725  0.44172  0.09603  1.10498  0.004384  0.001554  0.003504     2.821
   0.58335  0.42564  0.09690  1.11002  0.004151  0.001496  0.003956     2.775
   0.59935  0.40965  0.09765  1.11487  0.003919  0.001438  0.004485     2.725
   0.61519  0.39382  0.09824  1.11962  0.003674  0.001380  0.005186     2.663
   0.63085  0.37817  0.09865  1.12317  0.003464  0.001326  0.005848     2.613
   0.64639  0.36263  0.09885  1.12550  0.003283  0.001275  0.006463     2.574
   0.66187  0.34716  0.09884  1.12664  0.003124  0.001228  0.007039     2.543
   0.67728  0.33174  0.09863  1.12670  0.002979  0.001184  0.007602     2.516
   0.69264  0.31639  0.09821  1.12558  0.002847  0.001141  0.008137     2.494
   0.70795  0.30109  0.09757  1.12333  0.002724  0.001100  0.008659     2.475
   0.72321  0.28586  0.09672  1.11993  0.002609  0.001061  0.009174     2.458
   0.73841  0.27069  0.09564  1.11534  0.002499  0.001023  0.009688     2.443
   0.75355  0.25561  0.09433  1.10943  0.002396  0.000986  0.010175     2.431
   0.76863  0.24061  0.09280  1.10231  0.002295  0.000949  0.010689     2.419
   0.78363  0.22571  0.09103  1.09372  0.002199  0.000913  0.011184     2.409
   0.79855  0.21092  0.08902  1.08365  0.002105  0.000878  0.011684     2.399
   0.81339  0.19626  0.08678  1.07198  0.002013  0.000842  0.012206     2.390
   0.82811  0.18175  0.08429  1.05846  0.001923  0.000807  0.012702     2.382
   0.84271  0.16741  0.08155  1.04309  0.001833  0.000772  0.013242     2.374
   0.85717  0.15327  0.07856  1.02547  0.001745  0.000737  0.013760     2.368
   0.87144  0.13937  0.07533  1.00552  0.001656  0.000702  0.014315     2.361
   0.88548  0.12576  0.07185  0.98283  0.001568  0.000666  0.014877     2.354
   0.89921  0.11254  0.06815  0.95711  0.001480  0.000630  0.015438     2.348
   0.91255  0.09978  0.06426  0.92811  0.001391  0.000594  0.016025     2.342
   0.92536  0.08762  0.06020  0.89544  0.001302  0.000558  0.016629     2.335
   0.93750  0.07622  0.05606  0.85887  0.001215  0.000522  0.017186     2.329
   0.94879  0.06572  0.05190  0.81853  0.001129  0.000486  0.017747     2.322
   0.95911  0.05625  0.04782  0.77447  0.001047  0.000452  0.018203     2.316
   0.96837  0.04786  0.04389  0.72708  0.000969  0.000420  0.018618     2.308
   0.97657  0.04055  0.04017  0.67637  0.000895  0.000389  0.018863     2.301
   0.98379  0.03423  0.03668  0.62251  0.000827  0.000361  0.018945     2.292
   0.99012  0.02879  0.03343  0.56553  0.000766  0.000335  0.018692     2.286
   0.99570  0.02411  0.03040  0.50530  0.000707  0.000311  0.018239     2.277
   1.00063  0.02008  0.02756  0.44129  0.000655  0.000288  0.017262     2.273
   1.00502  0.01660  0.02489  0.37232  0.000602  0.000267  0.016066     2.257
   1.00896  0.01357  0.02236  0.29778  0.000561  0.000248  0.013785     2.259
   1.01253  0.01095  0.01995  0.21706  0.000516  0.000231  0.011116     2.238
   1.01577  0.00867  0.01764  0.12944  0.000482  0.000215  0.007056     2.246
   1.01874  0.00671  0.01541  0.03123  0.000425  0.000190  0.001962     2.230
   1.02149  0.00502  0.01324 -0.07579  0.000425  0.000190  0.004758     2.230
   1.02404  0.00360  0.01113 -0.19366  0.000375  0.000170  0.014033     2.208
   1.02642  0.00242  0.00906 -0.32467  0.000355  0.000159  0.024504     2.225
   1.02866  0.00148  0.00703 -0.46516  0.000332  0.000150  0.038174     2.206
   1.03077  0.00077  0.00504 -0.61682  0.000314  0.000142  0.053165     2.211
   1.03277  0.00029  0.00309 -0.77390  0.000302  0.000136  0.069489     2.211
   1.03468  0.00004  0.00120 -0.93169  0.000295  0.000133  0.085166     2.217
   1.03651  0.00001 -0.00064 -1.08327  0.000293  0.000132  0.098683     2.227
   1.03838  0.00020 -0.00249 -1.23239  0.000296  0.000132  0.110339     2.236
   1.04030  0.00065 -0.00436 -1.36657  0.000311  0.000137  0.113210     2.267
   1.04230  0.00137 -0.00623 -1.47198  0.000339  0.000147  0.107562     2.309
   1.04439  0.00239 -0.00805 -1.54281  0.000383  0.000162  0.094569     2.366
   1.04657  0.00369 -0.00980 -1.57670  0.000450  0.000183  0.075184     2.455
   1.04888  0.00527 -0.01148 -1.57932  0.000545  0.000212  0.054522     2.576
   1.05132  0.00712 -0.01307 -1.55941  0.000681  0.000247  0.034813     2.754
   1.05393  0.00925 -0.01459 -1.52672  0.000874  0.000289  0.017949     3.025
   1.05675  0.01167 -0.01603 -1.49130  0.001152  0.000334  0.005303     3.448
   1.05979  0.01438 -0.01741 -1.46117  0.001537  0.000377 -0.001877     4.080
   1.06312  0.01744 -0.01873 -1.43822  0.002055  0.000415 -0.003926     4.951
   1.06679  0.02087 -0.02000 -1.42224  0.002720  0.000448 -0.003600     6.074
   1.07086  0.02476 -0.02123 -1.41154  0.003550  0.000475 -0.003140     7.474
   1.07542  0.02916 -0.02242 -1.40432  0.004563  0.000497 -0.002858     9.177
   1.08058  0.03419 -0.02357 -1.39934  0.005783  0.000516 -0.002675    11.218
   1.08647  0.03998 -0.02467 -1.39580  0.007235  0.000531 -0.002547    13.632
   1.09325  0.04667 -0.02572 -1.39315  0.008954  0.000544 -0.002451    16.467
   1.10108  0.05445 -0.02670 -1.39106  0.010975  0.000556 -0.002375    19.754
   1.11013  0.06345 -0.02758 -1.38928  0.013319  0.000567 -0.002309    23.488
   1.12048  0.07377 -0.02833 -1.38768  0.015989  0.000579 -0.002247    27.610
   1.13215  0.08543 -0.02891 -1.38619  0.018957  0.000592 -0.002187    32.000
   1.14504  0.09832 -0.02929 -1.38476  0.022160  0.000608 -0.002125    36.478
   1.15896  0.11223 -0.02947 -1.38340  0.025514  0.000625 -0.002060    40.844
   1.17368  0.12696 -0.02945 -1.38208  0.028934  0.000644 -0.001994    44.934
   1.18901  0.14228 -0.02924 -1.38082  0.032344  0.000665 -0.001926    48.630
   1.20480  0.15806 -0.02887 -1.37962  0.035686  0.000688 -0.001859    51.866
   1.22092  0.17418 -0.02837 -1.37848  0.038923  0.000712 -0.001793    54.631
   1.23731  0.19056 -0.02776 -1.37738  0.042021  0.000738 -0.001728    56.918
   1.25391  0.20714 -0.02707 -1.37632  0.044956  0.000765 -0.001665    58.745
   1.27067  0.22389 -0.02630 -1.37531  0.047713  0.000793 -0.001604    60.139
   1.28758  0.24078 -0.02549 -1.37432  0.050269  0.000823 -0.001546    61.114
   1.30460  0.25777 -0.02465 -1.37337  0.052611  0.000853 -0.001490    61.694
   1.32169  0.27484 -0.02379 -1.37243  0.054720  0.000884 -0.001436    61.895
   1.33881  0.29194 -0.02292 -1.37150  0.056571  0.000916 -0.001385    61.727
   1.35590  0.30901 -0.02207 -1.37058  0.058146  0.000950 -0.001335    61.204
   1.37294  0.32603 -0.02124 -1.36965  0.059408  0.000985 -0.001287    60.310
   1.38994  0.34301 -0.02043 -1.36871  0.060313  0.001022 -0.001240    59.014
   1.40689  0.35994 -0.01967 -1.33746  0.062021  0.002607 -0.000394    23.795
   1.42382  0.37686 -0.01894 -1.31390  0.063191  0.003858 -0.000326    16.381
   1.44075  0.39378 -0.01827 -1.29484  0.063998  0.004922 -0.000256    13.003
   1.45775  0.41076 -0.01762 -1.27822  0.064550  0.005894 -0.000214    10.951
