#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00126  1.02986  0.054597  0.005532 -0.000186     9.869
   0.00630  0.99392  0.00292  1.03535  0.053783  0.005187 -0.000199    10.369
   0.01727  0.98333  0.00577  1.04567  0.052301  0.004565 -0.000225    11.458
   0.03004  0.97098  0.00904  1.05925  0.050552  0.003792 -0.000247    13.330
   0.04430  0.95718  0.01262  1.07749  0.048505  0.002826 -0.000255    17.164
   0.05958  0.94237  0.01638  1.08630  0.046679  0.002398 -0.000430    19.464
   0.07546  0.92696  0.02021  1.08639  0.044999  0.002397 -0.000431    18.772
   0.09164  0.91123  0.02403  1.08646  0.043202  0.002397 -0.000432    18.023
   0.10799  0.89533  0.02780  1.08652  0.041340  0.002397 -0.000433    17.246
   0.12441  0.87933  0.03149  1.08659  0.039443  0.002397 -0.000434    16.452
   0.14087  0.86327  0.03511  1.08666  0.037533  0.002397 -0.000435    15.656
   0.15734  0.84718  0.03864  1.08676  0.035624  0.002397 -0.000436    14.863
   0.17383  0.83106  0.04208  1.08687  0.033726  0.002396 -0.000438    14.077
   0.19032  0.81492  0.04544  1.08701  0.031848  0.002394 -0.000441    13.303
   0.20680  0.79875  0.04870  1.08720  0.029998  0.002391 -0.000443    12.546
   0.22329  0.78258  0.05188  1.08743  0.028179  0.002387 -0.000447    11.806
   0.23978  0.76638  0.05496  1.08773  0.026401  0.002381 -0.000451    11.087
   0.25626  0.75017  0.05796  1.08811  0.024666  0.002374 -0.000456    10.391
   0.27274  0.73395  0.06086  1.08858  0.022982  0.002365 -0.000462     9.719
   0.28921  0.71772  0.06368  1.08917  0.021352  0.002353 -0.000469     9.074
   0.30568  0.70148  0.06640  1.08991  0.019781  0.002339 -0.000479     8.456
   0.32214  0.68523  0.06902  1.09082  0.018273  0.002323 -0.000490     7.867
   0.33859  0.66898  0.07155  1.09195  0.016836  0.002303 -0.000504     7.309
   0.35503  0.65272  0.07398  1.09334  0.015469  0.002281 -0.000521     6.783
   0.37146  0.63645  0.07632  1.09503  0.014180  0.002254 -0.000543     6.290
   0.38788  0.62019  0.07855  1.09709  0.012971  0.002224 -0.000568     5.832
   0.40429  0.60392  0.08069  1.09959  0.011848  0.002190 -0.000586     5.410
   0.42068  0.58766  0.08272  1.10258  0.010809  0.002151 -0.000587     5.025
   0.43705  0.57140  0.08465  1.10612  0.009861  0.002108 -0.000550     4.677
   0.45341  0.55514  0.08647  1.11023  0.008999  0.002061 -0.000451     4.366
   0.46975  0.53889  0.08818  1.11485  0.008225  0.002011 -0.000277     4.090
   0.48606  0.52265  0.08978  1.11998  0.007532  0.001958 -0.000022     3.848
   0.50236  0.50642  0.09127  1.12569  0.006919  0.001901  0.000303     3.641
   0.51863  0.49021  0.09264  1.13191  0.006379  0.001840  0.000686     3.466
   0.53487  0.47402  0.09390  1.13853  0.005904  0.001778  0.001111     3.321
   0.55108  0.45785  0.09503  1.14542  0.005479  0.001714  0.001578     3.197
   0.56725  0.44172  0.09603  1.15246  0.005099  0.001650  0.002080     3.090
   0.58335  0.42564  0.09690  1.15953  0.004750  0.001586  0.002632     2.995
   0.59935  0.40965  0.09765  1.16657  0.004421  0.001522  0.003261     2.905
   0.61519  0.39382  0.09824  1.17358  0.004095  0.001457  0.004045     2.810
   0.63085  0.37817  0.09865  1.17967  0.003821  0.001397  0.004805     2.735
