#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00126  1.13796  0.131910  0.003625 -0.000285    36.386
   0.00630  0.99392  0.00292  1.13799  0.130746  0.003623 -0.000878    36.085
   0.01727  0.98333  0.00577  1.13804  0.128637  0.003621 -0.000879    35.528
   0.03004  0.97098  0.00904  1.13810  0.126096  0.003619 -0.000880    34.845
   0.04430  0.95718  0.01262  1.13815  0.123200  0.003618 -0.000881    34.057
   0.05958  0.94237  0.01638  1.13820  0.120048  0.003617 -0.000882    33.192
   0.07546  0.92696  0.02021  1.13825  0.116734  0.003617 -0.000882    32.277
   0.09164  0.91123  0.02403  1.13830  0.113326  0.003617 -0.000883    31.332
   0.10799  0.89533  0.02780  1.13835  0.109866  0.003618 -0.000883    30.369
   0.12441  0.87933  0.03149  1.13839  0.106376  0.003619 -0.000884    29.396
   0.14087  0.86327  0.03511  1.13844  0.102874  0.003620 -0.000884    28.420
   0.15734  0.84718  0.03864  1.13848  0.099368  0.003621 -0.000885    27.441
   0.17383  0.83106  0.04208  1.13853  0.095865  0.003622 -0.000885    26.464
   0.19032  0.81492  0.04544  1.13858  0.092370  0.003624 -0.000886    25.491
   0.20680  0.79875  0.04870  1.13863  0.088890  0.003625 -0.000887    24.523
   0.22329  0.78258  0.05188  1.13869  0.085424  0.003626 -0.000888    23.561
   0.23978  0.76638  0.05496  1.13875  0.081978  0.003626 -0.000889    22.606
   0.25626  0.75017  0.05796  1.13882  0.078556  0.003627 -0.000890    21.661
   0.27274  0.73395  0.06086  1.13890  0.075161  0.003626 -0.000892    20.727
   0.28921  0.71772  0.06368  1.13900  0.071796  0.003625 -0.000894    19.803
   0.30568  0.70148  0.06640  1.13910  0.068464  0.003624 -0.000896    18.892
   0.32214  0.68523  0.06902  1.13922  0.065167  0.003622 -0.000899    17.994
   0.33859  0.66898  0.07155  1.13937  0.061912  0.003618 -0.000902    17.110
   0.35503  0.65272  0.07398  1.13954  0.058697  0.003614 -0.000906    16.242
   0.37146  0.63645  0.07632  1.13974  0.055529  0.003608 -0.000910    15.389
   0.38788  0.62019  0.07855  1.13998  0.052409  0.003601 -0.000915    14.553
   0.40429  0.60392  0.08069  1.14027  0.049344  0.003592 -0.000922    13.736
   0.42068  0.58766  0.08272  1.14061  0.046332  0.003582 -0.000929    12.936
   0.43705  0.57140  0.08465  1.14103  0.043383  0.003568 -0.000938    12.158
   0.45341  0.55514  0.08647  1.14153  0.040496  0.003553 -0.000948    11.398
   0.46975  0.53889  0.08818  1.14214  0.037679  0.003534 -0.000961    10.661
   0.48606  0.52265  0.08978  1.14288  0.034933  0.003512 -0.000976     9.946
   0.50236  0.50642  0.09127  1.14378  0.032265  0.003486 -0.000995     9.255
   0.51863  0.49021  0.09264  1.14487  0.029680  0.003456 -0.001018     8.587
   0.53487  0.47402  0.09390  1.14622  0.027184  0.003421 -0.001046     7.945
   0.55108  0.45785  0.09503  1.14786  0.024777  0.003381 -0.001082     7.328
   0.56725  0.44172  0.09603  1.14988  0.022473  0.003334 -0.001128     6.740
   0.58335  0.42564  0.09690  1.15238  0.020273  0.003281 -0.001186     6.179
   0.59935  0.40965  0.09765  1.15546  0.018189  0.003219 -0.001252     5.650
   0.61519  0.39382  0.09824  1.15924  0.016226  0.003150 -0.001279     5.151
   0.63085  0.37817  0.09865  1.16388  0.014451  0.003071 -0.001205     4.705
   0.64639  0.36263  0.09885  1.16945  0.012863  0.002983 -0.000922     4.312
   0.66187  0.34716  0.09884  1.17587  0.011460  0.002888 -0.000353     3.968
   0.67728  0.33174  0.09863  1.18325  0.010231  0.002785  0.000524     3.674
   0.69264  0.31639  0.09821  1.19161  0.009169  0.002672  0.001679     3.431
   0.70795  0.30109  0.09757  1.20070  0.008261  0.002554  0.003046     3.235
   0.72321  0.28586  0.09672  1.21010  0.007490  0.002434  0.004559     3.078
   0.73841  0.27069  0.09564  1.21939  0.006836  0.002315  0.006161     2.953
   0.75355  0.25561  0.09433  1.22814  0.006282  0.002201  0.007795     2.854
   0.76863  0.24061  0.09280  1.23607  0.005805  0.002092  0.009441     2.775
   0.78363  0.22571  0.09103  1.24295  0.005392  0.001988  0.011074     2.712
   0.79855  0.21092  0.08902  1.24861  0.005031  0.001890  0.012671     2.662
   0.81339  0.19626  0.08678  1.25301  0.004708  0.001796  0.014263     2.621
   0.82811  0.18175  0.08429  1.25606  0.004415  0.001706  0.015838     2.588
   0.84271  0.16741  0.08155  1.25773  0.004144  0.001619  0.017445     2.560
   0.85717  0.15327  0.07856  1.25786  0.003896  0.001535  0.019017     2.538
   0.87144  0.13937  0.07533  1.25656  0.003658  0.001453  0.020674     2.518
   0.88548  0.12576  0.07185  1.25364  0.003431  0.001372  0.022389     2.501
   0.89921  0.11254  0.06815  1.24899  0.003214  0.001292  0.024157     2.488
   0.91255  0.09978  0.06426  1.24262  0.003001  0.001212  0.026093     2.475
   0.92536  0.08762  0.06020  1.23430  0.002796  0.001135  0.028129     2.464
