#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00126  1.02613  0.053770  0.006381 -0.000165     8.426
   0.00630  0.99392  0.00292  1.03121  0.053026  0.006056 -0.000174     8.756
   0.01727  0.98333  0.00577  1.04059  0.051669  0.005478 -0.000191     9.432
   0.03004  0.97098  0.00904  1.05258  0.050098  0.004778 -0.000219    10.484
   0.04430  0.95718  0.01262  1.06775  0.048332  0.003948 -0.000251    12.243
   0.05958  0.94237  0.01638  1.08726  0.046353  0.002959 -0.000260    15.667
   0.07546  0.92696  0.02021  1.09953  0.044536  0.002391 -0.000437    18.628
   0.09164  0.91123  0.02403  1.09966  0.042977  0.002388 -0.000439    17.998
   0.10799  0.89533  0.02780  1.09978  0.041305  0.002386 -0.000440    17.311
   0.12441  0.87933  0.03149  1.09989  0.039564  0.002385 -0.000441    16.592
   0.14087  0.86327  0.03511  1.10000  0.037788  0.002383 -0.000443    15.856
   0.15734  0.84718  0.03864  1.10012  0.035991  0.002382 -0.000444    15.112
   0.17383  0.83106  0.04208  1.10025  0.034189  0.002380 -0.000446    14.367
   0.19032  0.81492  0.04544  1.10042  0.032393  0.002377 -0.000448    13.627
   0.20680  0.79875  0.04870  1.10061  0.030613  0.002374 -0.000451    12.896
   0.22329  0.78258  0.05188  1.10085  0.028852  0.002369 -0.000454    12.176
   0.23978  0.76638  0.05496  1.10114  0.027119  0.002364 -0.000458    11.472
   0.25626  0.75017  0.05796  1.10150  0.025421  0.002357 -0.000463    10.786
   0.27274  0.73395  0.06086  1.10194  0.023764  0.002348 -0.000468    10.119
   0.28921  0.71772  0.06368  1.10249  0.022151  0.002338 -0.000475     9.475
   0.30568  0.70148  0.06640  1.10316  0.020589  0.002325 -0.000483     8.855
   0.32214  0.68523  0.06902  1.10399  0.019081  0.002310 -0.000493     8.260
   0.33859  0.66898  0.07155  1.10501  0.017635  0.002292 -0.000506     7.693
   0.35503  0.65272  0.07398  1.10625  0.016252  0.002272 -0.000521     7.155
   0.37146  0.63645  0.07632  1.10776  0.014940  0.002248 -0.000540     6.647
   0.38788  0.62019  0.07855  1.10960  0.013700  0.002220 -0.000563     6.171
   0.40429  0.60392  0.08069  1.11183  0.012539  0.002189 -0.000588     5.728
   0.42068  0.58766  0.08272  1.11451  0.011456  0.002153 -0.000603     5.320
   0.43705  0.57140  0.08465  1.11770  0.010460  0.002114 -0.000599     4.948
   0.45341  0.55514  0.08647  1.12146  0.009546  0.002070 -0.000550     4.611
   0.46975  0.53889  0.08818  1.12580  0.008717  0.002022 -0.000436     4.311
   0.48606  0.52265  0.08978  1.13065  0.007969  0.001971 -0.000242     4.043
   0.50236  0.50642  0.09127  1.13604  0.007301  0.001917  0.000032     3.808
   0.51863  0.49021  0.09264  1.14202  0.006709  0.001860  0.000378     3.608
   0.53487  0.47402  0.09390  1.14851  0.006184  0.001799  0.000783     3.438
