NACA 4412                                       
 Alfa =  -3.65000 Re =    60000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126 -0.07265
   0.99392  0.00292 -0.07262
   0.98333  0.00577 -0.07255
   0.97098  0.00904 -0.07244
   0.95718  0.01262 -0.07231
   0.94237  0.01638 -0.07217
   0.92696  0.02021 -0.07204
   0.91123  0.02403 -0.07193
   0.89533  0.02780 -0.07184
   0.87933  0.03149 -0.07180
   0.86327  0.03511 -0.07181
   0.84718  0.03864 -0.07190
   0.83106  0.04208 -0.07208
   0.81492  0.04544 -0.07237
   0.79875  0.04870 -0.07282
   0.78258  0.05188 -0.07346
   0.76638  0.05496 -0.07432
   0.75017  0.05796 -0.07547
   0.73395  0.06086 -0.07696
   0.71772  0.06368 -0.07888
   0.70148  0.06640 -0.08131
   0.68523  0.06902 -0.08437
   0.66898  0.07155 -0.08817
   0.65272  0.07398 -0.09287
   0.63645  0.07632 -0.09858
   0.62019  0.07855 -0.10543
   0.60392  0.08069 -0.11344
   0.58766  0.08272 -0.12244
   0.57140  0.08465 -0.13256
   0.55514  0.08647 -0.14385
   0.53889  0.08818 -0.15614
   0.52265  0.08978 -0.16913
   0.50642  0.09127 -0.18244
   0.49021  0.09264 -0.19582
   0.47402  0.09390 -0.20900
   0.45785  0.09503 -0.22196
   0.44172  0.09603 -0.23454
   0.42564  0.09690 -0.24678
   0.40965  0.09765 -0.25863
   0.39382  0.09824 -0.27025
   0.37817  0.09865 -0.27928
   0.36263  0.09885 -0.28551
   0.34716  0.09884 -0.28914
   0.33174  0.09863 -0.29017
   0.31639  0.09821 -0.28858
   0.30109  0.09757 -0.28435
   0.28586  0.09672 -0.27754
   0.27069  0.09564 -0.26793
   0.25561  0.09433 -0.25554
   0.24061  0.09280 -0.24029
   0.22571  0.09103 -0.22200
   0.21092  0.08902 -0.20044
   0.19626  0.08678 -0.17567
   0.18175  0.08429 -0.14710
   0.16741  0.08155 -0.11501
   0.15327  0.07856 -0.07854
   0.13937  0.07533 -0.03783
   0.12576  0.07185  0.00767
   0.11254  0.06815  0.05810
   0.09978  0.06426  0.11354
   0.08762  0.06020  0.17421
   0.07622  0.05606  0.23972
   0.06572  0.05190  0.30909
   0.05625  0.04782  0.38124
   0.04786  0.04389  0.45487
   0.04055  0.04017  0.52862
   0.03423  0.03668  0.60114
   0.02879  0.03343  0.67140
   0.02411  0.03040  0.73876
   0.02008  0.02756  0.80195
   0.01660  0.02489  0.86045
   0.01357  0.02236  0.91206
   0.01095  0.01995  0.95492
   0.00867  0.01764  0.98542
   0.00671  0.01541  0.99964
   0.00502  0.01324  0.99112
   0.00360  0.01113  0.95273
   0.00242  0.00906  0.87396
   0.00148  0.00703  0.74577
   0.00077  0.00504  0.55772
   0.00029  0.00309  0.30669
   0.00004  0.00120 -0.00035
   0.00001 -0.00064 -0.35577
   0.00020 -0.00249 -0.75654
   0.00065 -0.00436 -1.17052
   0.00137 -0.00623 -1.53814
   0.00239 -0.00805 -1.81296
   0.00369 -0.00980 -1.97429
   0.00527 -0.01148 -2.02934
   0.00712 -0.01307 -2.00365
   0.00925 -0.01459 -1.92490
   0.01167 -0.01603 -1.81738
   0.01438 -0.01741 -1.70228
   0.01744 -0.01873 -1.59629
   0.02087 -0.02000 -1.50849
   0.02476 -0.02123 -1.43886
   0.02916 -0.02242 -1.38699
   0.03419 -0.02357 -1.34903
   0.03998 -0.02467 -1.32090
   0.04667 -0.02572 -1.29957
   0.05445 -0.02670 -1.28292
   0.06345 -0.02758 -1.26942
   0.07377 -0.02833 -1.25796
   0.08543 -0.02891 -1.24776
   0.09832 -0.02929 -1.23832
   0.11223 -0.02947 -1.22926
   0.12696 -0.02945 -1.22032
   0.14228 -0.02924 -1.21120
   0.15806 -0.02887 -1.17520
   0.17418 -0.02837 -0.96342
   0.19056 -0.02776 -0.81838
   0.20714 -0.02707 -0.69817
   0.22389 -0.02630 -0.59398
   0.24078 -0.02549 -0.51575
   0.25777 -0.02465 -0.45287
   0.27484 -0.02379 -0.40215
   0.29194 -0.02292 -0.36089
   0.30901 -0.02207 -0.32691
   0.32603 -0.02124 -0.29868
   0.34301 -0.02043 -0.27503
   0.35994 -0.01967 -0.25513
   0.37686 -0.01894 -0.23837
   0.39378 -0.01827 -0.22444
   0.41076 -0.01762 -0.21296
   0.42781 -0.01697 -0.20206
   0.44491 -0.01629 -0.19181
   0.46204 -0.01560 -0.18205
   0.47921 -0.01490 -0.17274
   0.49639 -0.01420 -0.16383
   0.51357 -0.01350 -0.15528
   0.53074 -0.01280 -0.14712
   0.54790 -0.01211 -0.13934
   0.56503 -0.01143 -0.13187
   0.58215 -0.01076 -0.12479
   0.59926 -0.01011 -0.11801
   0.61635 -0.00947 -0.11160
   0.63342 -0.00885 -0.10552
   0.65049 -0.00825 -0.09980
   0.66755 -0.00768 -0.09440
   0.68459 -0.00712 -0.08932
   0.70164 -0.00659 -0.08460
   0.71867 -0.00608 -0.08020
   0.73570 -0.00560 -0.07614
   0.75273 -0.00514 -0.07240
   0.76976 -0.00471 -0.06899
   0.78678 -0.00431 -0.06592
   0.80381 -0.00393 -0.06322
   0.82084 -0.00357 -0.06083
   0.83786 -0.00324 -0.05880
   0.85489 -0.00294 -0.05723
   0.87190 -0.00266 -0.05594
   0.88889 -0.00241 -0.05518
   0.90581 -0.00218 -0.05485
   0.92258 -0.00197 -0.05509
   0.93902 -0.00179 -0.05594
   0.95483 -0.00163 -0.05747
   0.96953 -0.00150 -0.05972
   0.98258 -0.00139 -0.06274
