NACA 4412                                       
 Alfa =  -4.55000 Re =    60000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126 -0.05393
   0.99392  0.00292 -0.05391
   0.98333  0.00577 -0.05385
   0.97098  0.00904 -0.05376
   0.95718  0.01262 -0.05367
   0.94237  0.01638 -0.05358
   0.92696  0.02021 -0.05351
   0.91123  0.02403 -0.05348
   0.89533  0.02780 -0.05352
   0.87933  0.03149 -0.05362
   0.86327  0.03511 -0.05383
   0.84718  0.03864 -0.05416
   0.83106  0.04208 -0.05464
   0.81492  0.04544 -0.05532
   0.79875  0.04870 -0.05623
   0.78258  0.05188 -0.05743
   0.76638  0.05496 -0.05898
   0.75017  0.05796 -0.06095
   0.73395  0.06086 -0.06345
   0.71772  0.06368 -0.06655
   0.70148  0.06640 -0.07040
   0.68523  0.06902 -0.07510
   0.66898  0.07155 -0.08077
   0.65272  0.07398 -0.08748
   0.63645  0.07632 -0.09520
   0.62019  0.07855 -0.10380
   0.60392  0.08069 -0.11345
   0.58766  0.08272 -0.12415
   0.57140  0.08465 -0.13566
   0.55514  0.08647 -0.14770
   0.53889  0.08818 -0.15993
   0.52265  0.08978 -0.17213
   0.50642  0.09127 -0.18406
   0.49021  0.09264 -0.19563
   0.47402  0.09390 -0.20675
   0.45785  0.09503 -0.21753
   0.44172  0.09603 -0.22789
   0.42564  0.09690 -0.23793
   0.40965  0.09765 -0.24761
   0.39382  0.09824 -0.25716
   0.37817  0.09865 -0.26402
   0.36263  0.09885 -0.26815
   0.34716  0.09884 -0.26962
   0.33174  0.09863 -0.26863
   0.31639  0.09821 -0.26508
   0.30109  0.09757 -0.25898
   0.28586  0.09672 -0.25032
   0.27069  0.09564 -0.23900
   0.25561  0.09433 -0.22498
   0.24061  0.09280 -0.20818
   0.22571  0.09103 -0.18841
   0.21092  0.08902 -0.16547
   0.19626  0.08678 -0.13938
   0.18175  0.08429 -0.10974
   0.16741  0.08155 -0.07649
   0.15327  0.07856 -0.03915
   0.13937  0.07533  0.00224
   0.12576  0.07185  0.04816
   0.11254  0.06815  0.09891
   0.09978  0.06426  0.15439
   0.08762  0.06020  0.21460
   0.07622  0.05606  0.27923
   0.06572  0.05190  0.34746
   0.05625  0.04782  0.41788
   0.04786  0.04389  0.48917
   0.04055  0.04017  0.56026
   0.03423  0.03668  0.62987
   0.02879  0.03343  0.69676
   0.02411  0.03040  0.76033
   0.02008  0.02756  0.81980
   0.01660  0.02489  0.87432
   0.01357  0.02236  0.92199
   0.01095  0.01995  0.96089
   0.00867  0.01764  0.98819
   0.00671  0.01541  0.99989
   0.00502  0.01324  0.99026
   0.00360  0.01113  0.95300
   0.00242  0.00906  0.87867
   0.00148  0.00703  0.76005
   0.00077  0.00504  0.58792
