#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00126  1.02695  0.047493  0.002544 -0.000232    18.671
   0.00630  0.99392  0.00292  1.02695  0.046678  0.002545 -0.000384    18.341
   0.01727  0.98333  0.00577  1.02693  0.045181  0.002548 -0.000384    17.730
   0.03004  0.97098  0.00904  1.02689  0.043410  0.002552 -0.000384    17.009
   0.04430  0.95718  0.01262  1.02686  0.041434  0.002556 -0.000385    16.208
   0.05958  0.94237  0.01638  1.02683  0.039333  0.002560 -0.000385    15.362
   0.07546  0.92696  0.02021  1.02682  0.037178  0.002564 -0.000386    14.501
   0.09164  0.91123  0.02403  1.02683  0.035019  0.002566 -0.000387    13.646
   0.10799  0.89533  0.02780  1.02688  0.032889  0.002567 -0.000389    12.810
   0.12441  0.87933  0.03149  1.02697  0.030802  0.002567 -0.000392    11.998
   0.14087  0.86327  0.03511  1.02712  0.028772  0.002565 -0.000395    11.217
   0.15734  0.84718  0.03864  1.02734  0.026806  0.002561 -0.000398    10.466
   0.17383  0.83106  0.04208  1.02765  0.024907  0.002555 -0.000403     9.748
   0.19032  0.81492  0.04544  1.02806  0.023082  0.002546 -0.000409     9.064
   0.20680  0.79875  0.04870  1.02861  0.021336  0.002535 -0.000417     8.416
   0.22329  0.78258  0.05188  1.02932  0.019669  0.002521 -0.000427     7.803
   0.23978  0.76638  0.05496  1.03022  0.018089  0.002503 -0.000439     7.226
   0.25626  0.75017  0.05796  1.03136  0.016597  0.002482 -0.000454     6.687
   0.27274  0.73395  0.06086  1.03277  0.015198  0.002457 -0.000473     6.185
   0.28921  0.71772  0.06368  1.03452  0.013893  0.002428 -0.000494     5.722
   0.30568  0.70148  0.06640  1.03666  0.012687  0.002394 -0.000504     5.299
   0.32214  0.68523  0.06902  1.03923  0.011579  0.002356 -0.000496     4.914
   0.33859  0.66898  0.07155  1.04228  0.010572  0.002314 -0.000446     4.569
   0.35503  0.65272  0.07398  1.04580  0.009662  0.002267 -0.000336     4.262
   0.37146  0.63645  0.07632  1.04971  0.008850  0.002218 -0.000156     3.990
   0.38788  0.62019  0.07855  1.05408  0.008130  0.002165  0.000091     3.755
   0.40429  0.60392  0.08069  1.05892  0.007499  0.002108  0.000392     3.558
   0.42068  0.58766  0.08272  1.06415  0.006948  0.002048  0.000735     3.393
   0.43705  0.57140  0.08465  1.06962  0.006471  0.001986  0.001098     3.258
   0.45341  0.55514  0.08647  1.07520  0.006057  0.001924  0.001471     3.148
   0.46975  0.53889  0.08818  1.08075  0.005697  0.001863  0.001843     3.059
   0.48606  0.52265  0.08978  1.08619  0.005380  0.001802  0.002212     2.985
   0.50236  0.50642  0.09127  1.09143  0.005100  0.001744  0.002569     2.925
   0.51863  0.49021  0.09264  1.09645  0.004849  0.001686  0.002916     2.875
   0.53487  0.47402  0.09390  1.10124  0.004622  0.001631  0.003254     2.834
   0.55108  0.45785  0.09503  1.10586  0.004406  0.001576  0.003607     2.797
   0.56725  0.44172  0.09603  1.11028  0.004201  0.001521  0.003974     2.762
   0.58335  0.42564  0.09690  1.11453  0.003999  0.001467  0.004386     2.726
   0.59935  0.40965  0.09765  1.11864  0.003793  0.001412  0.004880     2.686
   0.61519  0.39382  0.09824  1.12268  0.003568  0.001356  0.005559     2.631
   0.63085  0.37817  0.09865  1.12549  0.003375  0.001304  0.006194     2.587
   0.64639  0.36263  0.09885  1.12709  0.003207  0.001256  0.006785     2.553
   0.66187  0.34716  0.09884  1.12752  0.003058  0.001211  0.007339     2.525
   0.67728  0.33174  0.09863  1.12685  0.002922  0.001168  0.007876     2.501
   0.69264  0.31639  0.09821  1.12505  0.002797  0.001127  0.008396     2.481
   0.70795  0.30109  0.09757  1.12210  0.002680  0.001088  0.008894     2.464
   0.72321  0.28586  0.09672  1.11804  0.002569  0.001050  0.009396     2.448
   0.73841  0.27069  0.09564  1.11276  0.002465  0.001012  0.009886     2.435
   0.75355  0.25561  0.09433  1.10621  0.002365  0.000976  0.010363     2.423
   0.76863  0.24061  0.09280  1.09841  0.002267  0.000940  0.010858     2.412
   0.78363  0.22571  0.09103  1.08914  0.002174  0.000905  0.011339     2.402
   0.79855  0.21092  0.08902  1.07837  0.002083  0.000870  0.011824     2.393
   0.81339  0.19626  0.08678  1.06599  0.001993  0.000836  0.012321     2.385
   0.82811  0.18175  0.08429  1.05178  0.001905  0.000801  0.012805     2.377
   0.84271  0.16741  0.08155  1.03568  0.001816  0.000767  0.013328     2.370
   0.85717  0.15327  0.07856  1.01729  0.001730  0.000732  0.013822     2.364
   0.87144  0.13937  0.07533  0.99657  0.001642  0.000697  0.014372     2.356
   0.88548  0.12576  0.07185  0.97297  0.001556  0.000662  0.014897     2.350
   0.89921  0.11254  0.06815  0.94638  0.001469  0.000627  0.015422     2.345
   0.91255  0.09978  0.06426  0.91649  0.001381  0.000591  0.016002     2.338
   0.92536  0.08762  0.06020  0.88278  0.001294  0.000555  0.016542     2.332
   0.93750  0.07622  0.05606  0.84525  0.001207  0.000519  0.017083     2.326
   0.94879  0.06572  0.05190  0.80379  0.001122  0.000484  0.017585     2.319
   0.95911  0.05625  0.04782  0.75863  0.001041  0.000450  0.017981     2.313
   0.96837  0.04786  0.04389  0.71006  0.000963  0.000418  0.018362     2.304
   0.97657  0.04055  0.04017  0.65808  0.000891  0.000388  0.018482     2.298
   0.98379  0.03423  0.03668  0.60319  0.000823  0.000360  0.018487     2.290
   0.99012  0.02879  0.03343  0.54508  0.000762  0.000334  0.018156     2.284
   0.99570  0.02411  0.03040  0.48361  0.000704  0.000309  0.017589     2.274
   1.00063  0.02008  0.02756  0.41824  0.000652  0.000287  0.016497     2.270
   1.00502  0.01660  0.02489  0.34805  0.000601  0.000266  0.015080     2.256
   1.00896  0.01357  0.02236  0.27233  0.000559  0.000248  0.012708     2.255
   1.01253  0.01095  0.01995  0.19065  0.000514  0.000229  0.009779     2.242
   1.01577  0.00867  0.01764  0.10135  0.000483  0.000217  0.005590     2.230
   1.01874  0.00671  0.01541  0.00283  0.000419  0.000188  0.000180     2.230
   1.02149  0.00502  0.01324 -0.10699  0.000419  0.000188  0.006807     2.230
   1.02404  0.00360  0.01113 -0.22486  0.000379  0.000172  0.016137     2.208
   1.02642  0.00242  0.00906 -0.35664  0.000353  0.000159  0.027195     2.218
   1.02866  0.00148  0.00703 -0.49836  0.000332  0.000150  0.040816     2.208
   1.03077  0.00077  0.00504 -0.65012  0.000314  0.000142  0.056125     2.209
   1.03277  0.00029  0.00309 -0.80760  0.000302  0.000137  0.072517     2.211
   1.03468  0.00004  0.00120 -0.96500  0.000295  0.000133  0.088018     2.218
   1.03651  0.00001 -0.00064 -1.11504  0.000295  0.000132  0.100973     2.228
   1.03838  0.00020 -0.00249 -1.26179  0.000298  0.000133  0.112087     2.237
   1.04030  0.00065 -0.00436 -1.39331  0.000313  0.000138  0.114407     2.269
   1.04230  0.00137 -0.00623 -1.49473  0.000343  0.000148  0.107340     2.315
   1.04439  0.00239 -0.00805 -1.56036  0.000389  0.000164  0.093059     2.376
   1.04657  0.00369 -0.00980 -1.58853  0.000461  0.000186  0.072511     2.473
   1.04888  0.00527 -0.01148 -1.58518  0.000565  0.000216  0.050668     2.612
   1.05132  0.00712 -0.01307 -1.55993  0.000717  0.000254  0.030155     2.824
   1.05393  0.00925 -0.01459 -1.52424  0.000937  0.000297  0.013364     3.153
   1.05675  0.01167 -0.01603 -1.48924  0.001254  0.000342  0.001820     3.672
   1.05979  0.01438 -0.01741 -1.46152  0.001694  0.000382 -0.003444     4.438
   1.06312  0.01744 -0.01873 -1.44146  0.002274  0.000417 -0.004033     5.452
   1.06679  0.02087 -0.02000 -1.42811  0.003010  0.000446 -0.003488     6.746
   1.07086  0.02476 -0.02123 -1.41931  0.003915  0.000470 -0.003112     8.332
   1.07542  0.02916 -0.02242 -1.41341  0.005009  0.000489 -0.002879    10.244
   1.08058  0.03419 -0.02357 -1.40933  0.006315  0.000505 -0.002724    12.514
   1.08647  0.03998 -0.02467 -1.40638  0.007860  0.000518 -0.002612    15.185
   1.09325  0.04667 -0.02572 -1.40413  0.009678  0.000529 -0.002526    18.300
   1.10108  0.05445 -0.02670 -1.40229  0.011806  0.000539 -0.002456    21.887
   1.11013  0.06345 -0.02758 -1.40068  0.014266  0.000550 -0.002392    25.935
   1.12048  0.07377 -0.02833 -1.39918  0.017058  0.000562 -0.002330    30.366
   1.13215  0.08543 -0.02891 -1.39775  0.020152  0.000575 -0.002267    35.043
   1.14504  0.09832 -0.02929 -1.39636  0.023483  0.000590 -0.002201    39.768
   1.15896  0.11223 -0.02947 -1.39502  0.026962  0.000608 -0.002131    44.325
   1.17368  0.12696 -0.02945 -1.39371  0.030500  0.000628 -0.002058    48.544
