#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00126  0.97355  0.052805  0.020036  0.000215     2.636
   0.00630  0.99392  0.00292  0.97606  0.051718  0.019795  0.000228     2.613
   0.01727  0.98333  0.00577  0.98067  0.049823  0.019365  0.000252     2.573
   0.03004  0.97098  0.00904  0.98635  0.047683  0.018855  0.000281     2.529
   0.04430  0.95718  0.01262  0.99304  0.045404  0.018278  0.000315     2.484
   0.05958  0.94237  0.01638  1.00065  0.043107  0.017654  0.000350     2.442
   0.07546  0.92696  0.02021  1.00899  0.040879  0.017007  0.000387     2.404
   0.09164  0.91123  0.02403  1.01786  0.038782  0.016353  0.000423     2.372
   0.10799  0.89533  0.02780  1.02720  0.036837  0.015700  0.000456     2.346
   0.12441  0.87933  0.03149  1.03699  0.035055  0.015054  0.000484     2.329
   0.14087  0.86327  0.03511  1.04713  0.033445  0.014421  0.000507     2.319
   0.15734  0.84718  0.03864  1.05762  0.031999  0.013800  0.000522     2.319
   0.17383  0.83106  0.04208  1.06848  0.030718  0.013192  0.000527     2.329
   0.19032  0.81492  0.04544  1.07970  0.029597  0.012597  0.000521     2.350
   0.20680  0.79875  0.04870  1.09134  0.028634  0.012012  0.000501     2.384
   0.22329  0.78258  0.05188  1.10350  0.027822  0.011431  0.000467     2.434
   0.23978  0.76638  0.05496  1.11634  0.027155  0.010848  0.000420     2.503
   0.25626  0.75017  0.05796  1.13003  0.026633  0.010257  0.000374     2.597
   0.27274  0.73395  0.06086  1.14489  0.026249  0.009647  0.000308     2.721
   0.28921  0.71772  0.06368  1.16128  0.025993  0.009006  0.000221     2.886
   0.30568  0.70148  0.06640  1.17969  0.025855  0.008322  0.000112     3.107
   0.32214  0.68523  0.06902  1.19954  0.025840  0.007625 -0.000012     3.389
   0.33859  0.66898  0.07155  1.22600  0.025854  0.006741 -0.000144     3.835
   0.35503  0.65272  0.07398  1.25582  0.025912  0.005808 -0.000248     4.461
   0.37146  0.63645  0.07632  1.28776  0.025982  0.004878 -0.000300     5.327
   0.38788  0.62019  0.07855  1.32325  0.025993  0.003919 -0.000351     6.632
   0.40429  0.60392  0.08069  1.36420  0.025847  0.002901 -0.000400     8.909
   0.42068  0.58766  0.08272  1.41604  0.025336  0.001719 -0.000426    14.739
   0.43705  0.57140  0.08465  1.40720  0.025271  0.001931 -0.000708    13.087
   0.45341  0.55514  0.08647  1.40819  0.024769  0.001913 -0.000715    12.946
   0.46975  0.53889  0.08818  1.40912  0.024076  0.001898 -0.000722    12.688
   0.48606  0.52265  0.08978  1.41000  0.023232  0.001883 -0.000729    12.337
   0.50236  0.50642  0.09127  1.41087  0.022265  0.001870 -0.000736    11.908
   0.51863  0.49021  0.09264  1.41175  0.021200  0.001857 -0.000744    11.418
   0.53487  0.47402  0.09390  1.41266  0.020052  0.001844 -0.000753    10.875
   0.55108  0.45785  0.09503  1.41363  0.018837  0.001831 -0.000762    10.288
   0.56725  0.44172  0.09603  1.41470  0.017570  0.001817 -0.000774     9.668
   0.58335  0.42564  0.09690  1.41591  0.016263  0.001803 -0.000787     9.020
   0.59935  0.40965  0.09765  1.41731  0.014931  0.001787 -0.000804     8.355
   0.61519  0.39382  0.09824  1.41896  0.013586  0.001769 -0.000826     7.678
   0.63085  0.37817  0.09865  1.42101  0.012304  0.001749 -0.000854     7.035
   0.64639  0.36263  0.09885  1.42358  0.011096  0.001725 -0.000891     6.433
   0.66187  0.34716  0.09884  1.42681  0.009968  0.001697 -0.000939     5.875
   0.67728  0.33174  0.09863  1.43086  0.008927  0.001664 -0.000991     5.365
   0.69264  0.31639  0.09821  1.43588  0.007978  0.001626 -0.001008     4.905
   0.70795  0.30109  0.09757  1.44200  0.007127  0.001584 -0.000936     4.499
   0.72321  0.28586  0.09672  1.44922  0.006374  0.001537 -0.000690     4.146
   0.73841  0.27069  0.09564  1.45739  0.005716  0.001488 -0.000223     3.842
   0.75355  0.25561  0.09433  1.46667  0.005152  0.001434  0.000452     3.594
   0.76863  0.24061  0.09280  1.47691  0.004672  0.001376  0.001287     3.395
   0.78363  0.22571  0.09103  1.48772  0.004268  0.001317  0.002211     3.240
   0.79855  0.21092  0.08902  1.49876  0.003926  0.001258  0.003178     3.120
   0.81339  0.19626  0.08678  1.50974  0.003633  0.001201  0.004153     3.026
   0.82811  0.18175  0.08429  1.52044  0.003380  0.001144  0.005098     2.954
   0.84271  0.16741  0.08155  1.53084  0.003157  0.001089  0.006028     2.898
   0.85717  0.15327  0.07856  1.54090  0.002957  0.001035  0.006920     2.856
   0.87144  0.13937  0.07533  1.55073  0.002774  0.000982  0.007810     2.823
   0.88548  0.12576  0.07185  1.56038  0.002603  0.000930  0.008686     2.798
   0.89921  0.11254  0.06815  1.56998  0.002443  0.000879  0.009563     2.781
   0.91255  0.09978  0.06426  1.57971  0.002288  0.000827  0.010487     2.767
   0.92536  0.08762  0.06020  1.58961  0.002139  0.000776  0.011436     2.758
   0.93750  0.07622  0.05606  1.59987  0.001994  0.000725  0.012484     2.751
   0.94879  0.06572  0.05190  1.61048  0.001852  0.000675  0.013643     2.745
   0.95911  0.05625  0.04782  1.62139  0.001716  0.000626  0.014942     2.740
   0.96837  0.04786  0.04389  1.63252  0.001585  0.000580  0.016446     2.732
   0.97657  0.04055  0.04017  1.64366  0.001461  0.000536  0.018166     2.723
   0.98379  0.03423  0.03668  1.65464  0.001343  0.000495  0.020172     2.711
   0.99012  0.02879  0.03343  1.66528  0.001232  0.000457  0.022510     2.696
   0.99570  0.02411  0.03040  1.67535  0.001127  0.000421  0.025286     2.677
   1.00063  0.02008  0.02756  1.68451  0.001030  0.000388  0.028500     2.655
   1.00502  0.01660  0.02489  1.69248  0.000938  0.000357  0.032309     2.630
   1.00896  0.01357  0.02236  1.69873  0.000853  0.000327  0.036652     2.604
   1.01253  0.01095  0.01995  1.70283  0.000772  0.000300  0.041902     2.573
   1.01577  0.00867  0.01764  1.70369  0.000698  0.000274  0.047841     2.542
   1.01874  0.00671  0.01541  1.70037  0.000628  0.000250  0.054854     2.508
   1.02149  0.00502  0.01324  1.69108  0.000565  0.000228  0.062677     2.474
   1.02404  0.00360  0.01113  1.67399  0.000506  0.000208  0.071664     2.436
   1.02642  0.00242  0.00906  1.64589  0.000454  0.000189  0.081119     2.400
   1.02866  0.00148  0.00703  1.60392  0.000409  0.000173  0.090385     2.367
   1.03077  0.00077  0.00504  1.54474  0.000369  0.000159  0.099417     2.330
   1.03277  0.00029  0.00309  1.46479  0.000339  0.000147  0.104913     2.302
   1.03468  0.00004  0.00120  1.36524  0.000316  0.000138  0.106811     2.280
   1.03651  0.00001 -0.00064  1.24772  0.000298  0.000132  0.104299     2.263
   1.03838  0.00020 -0.00249  1.10635  0.000285  0.000127  0.098125     2.243
   1.04030  0.00065 -0.00436  0.94040  0.000279  0.000125  0.085171     2.231
   1.04230  0.00137 -0.00623  0.75760  0.000279  0.000126  0.068629     2.218
   1.04439  0.00239 -0.00805  0.56804  0.000289  0.000131  0.048765     2.212
   1.04657  0.00369 -0.00980  0.38750  0.000306  0.000138  0.030189     2.223
   1.04888  0.00527 -0.01148  0.21966  0.000330  0.000150  0.014831     2.207
   1.05132  0.00712 -0.01307  0.07554  0.000379  0.000170  0.002733     2.230
   1.05393  0.00925 -0.01459 -0.05230  0.000379  0.000170  0.005916     2.230
   1.05675  0.01167 -0.01603 -0.16248  0.000447  0.000198  0.011131     2.259
   1.05979  0.01438 -0.01741 -0.25510  0.000485  0.000217  0.015303     2.237
   1.06312  0.01744 -0.01873 -0.33636  0.000540  0.000238  0.017066     2.273
   1.06679  0.02087 -0.02000 -0.40594  0.000594  0.000261  0.018387     2.271
   1.07086  0.02476 -0.02123 -0.46727  0.000656  0.000287  0.018664     2.289
   1.07542  0.02916 -0.02242 -0.52096  0.000724  0.000315  0.018518     2.299
   1.08058  0.03419 -0.02357 -0.56851  0.000799  0.000346  0.017986     2.312
   1.08647  0.03998 -0.02467 -0.61084  0.000882  0.000380  0.017234     2.323
   1.09325  0.04667 -0.02572 -0.64856  0.000975  0.000417  0.016276     2.337
   1.10108  0.05445 -0.02670 -0.68195  0.001079  0.000459  0.015206     2.350
   1.11013  0.06345 -0.02758 -0.71126  0.001196  0.000506  0.014072     2.364
   1.12048  0.07377 -0.02833 -0.73677  0.001324  0.000557  0.012985     2.377
   1.13215  0.08543 -0.02891 -0.75841  0.001463  0.000612  0.011890     2.392
   1.14504  0.09832 -0.02929 -0.77637  0.001612  0.000670  0.010881     2.406
   1.15896  0.11223 -0.02947 -0.79098  0.001767  0.000730  0.009961     2.420
   1.17368  0.12696 -0.02945 -0.80277  0.001924  0.000791  0.009160     2.432
   1.18901  0.14228 -0.02924 -0.81213  0.002084  0.000852  0.008437     2.445
   1.20480  0.15806 -0.02887 -0.81968  0.002240  0.000912  0.007836     2.455
   1.22092  0.17418 -0.02837 -0.82563  0.002397  0.000972  0.007286     2.466
   1.23731  0.19056 -0.02776 -0.83047  0.002550  0.001030  0.006827     2.475
   1.25391  0.20714 -0.02707 -0.83444  0.002699  0.001087  0.006425     2.482
   1.27067  0.22389 -0.02630 -0.83769  0.002846  0.001143  0.006069     2.490
   1.28758  0.24078 -0.02549 -0.84046  0.002986  0.001197  0.005774     2.494
   1.30460  0.25777 -0.02465 -0.84287  0.003121  0.001249  0.005514     2.499
   1.32169  0.27484 -0.02379 -0.84500  0.003250  0.001299  0.005293     2.501
   1.33881  0.29194 -0.02292 -0.84705  0.003370  0.001347  0.005121     2.501
   1.35590  0.30901 -0.02207 -0.84901  0.003483  0.001393  0.004974     2.500
   1.37294  0.32603 -0.02124 -0.85104  0.003586  0.001436  0.004857     2.497
   1.38994  0.34301 -0.02043 -0.85315  0.003677  0.001477  0.004789     2.490
   1.40689  0.35994 -0.01967 -0.85553  0.003756  0.001513  0.004742     2.482
   1.42382  0.37686 -0.01894 -0.85819  0.003820  0.001547  0.004745     2.469
   1.44075  0.39378 -0.01827 -0.86138  0.003862  0.001576  0.004804     2.451
   1.45775  0.41076 -0.01762 -0.86531  0.003881  0.001599  0.004922     2.427
   1.47481  0.42781 -0.01697 -0.86880  0.003937  0.001626  0.004899     2.421
   1.49192  0.44491 -0.01629 -0.87192  0.004008  0.001655  0.004832     2.422
   1.50907  0.46204 -0.01560 -0.87466  0.004092  0.001685  0.004725     2.428
   1.52625  0.47921 -0.01490 -0.87710  0.004177  0.001716  0.004615     2.433
   1.54344  0.49639 -0.01420 -0.87937  0.004264  0.001747  0.004507     2.440
   1.56064  0.51357 -0.01350 -0.88137  0.004353  0.001779  0.004399     2.447
   1.57783  0.53074 -0.01280 -0.88320  0.004437  0.001810  0.004307     2.451
   1.59499  0.54790 -0.01211 -0.88498  0.004517  0.001840  0.004220     2.454
   1.61214  0.56503 -0.01143 -0.88668  0.004595  0.001870  0.004148     2.457
   1.62928  0.58215 -0.01076 -0.88828  0.004670  0.001899  0.004084     2.459
   1.64639  0.59926 -0.01011 -0.88997  0.004739  0.001927  0.004030     2.459
   1.66350  0.61635 -0.00947 -0.89153  0.004806  0.001955  0.003984     2.458
   1.68058  0.63342 -0.00885 -0.89320  0.004865  0.001981  0.003954     2.456
   1.69766  0.65049 -0.00825 -0.89484  0.004921  0.002007  0.003928     2.452
   1.71473  0.66755 -0.00768 -0.89657  0.004972  0.002031  0.003910     2.448
   1.73178  0.68459 -0.00712 -0.89834  0.005018  0.002054  0.003906     2.443
   1.74883  0.70164 -0.00659 -0.90018  0.005062  0.002076  0.003903     2.438
   1.76588  0.71867 -0.00608 -0.90216  0.005098  0.002096  0.003915     2.432
   1.78292  0.73570 -0.00560 -0.90416  0.005132  0.002116  0.003929     2.425
   1.79995  0.75273 -0.00514 -0.90629  0.005159  0.002135  0.003958     2.417
   1.81698  0.76976 -0.00471 -0.90854  0.005184  0.002152  0.003982     2.410
   1.83401  0.78678 -0.00431 -0.91099  0.005203  0.002167  0.004018     2.401
   1.85104  0.80381 -0.00393 -0.91354  0.005219  0.002181  0.004059     2.393
   1.86807  0.82084 -0.00357 -0.91627  0.005227  0.002193  0.004121     2.383
   1.88510  0.83786 -0.00324 -0.91917  0.005231  0.002204  0.004182     2.374
   1.90213  0.85489 -0.00294 -0.92233  0.005226  0.002212  0.004260     2.362
   1.91914  0.87190 -0.00266 -0.92567  0.005216  0.002219  0.004346     2.351
   1.93613  0.88889 -0.00241 -0.92924  0.005199  0.002224  0.004444     2.338
   1.95305  0.90581 -0.00218 -0.93319  0.005169  0.002226  0.004576     2.322
   1.96983  0.92258 -0.00197 -0.93748  0.005129  0.002224  0.004731     2.306
   1.98627  0.93902 -0.00179 -0.94216  0.005076  0.002220  0.004915     2.286
   2.00209  0.95483 -0.00163 -0.94736  0.005005  0.002210  0.005147     2.265
   2.01678  0.96953 -0.00150 -0.95292  0.004920  0.002196  0.005427     2.241
   2.02984  0.98258 -0.00139 -0.95911  0.004807  0.002173  0.005791     2.212
