#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00126  0.96151  0.045440  0.019348  0.000236     2.349
   0.00630  0.99392  0.00292  0.96443  0.044429  0.019088  0.000247     2.328
   0.01727  0.98333  0.00577  0.96980  0.042672  0.018623  0.000268     2.291
   0.03004  0.97098  0.00904  0.97635  0.040714  0.018077  0.000293     2.252
   0.04430  0.95718  0.01262  0.98401  0.038659  0.017469  0.000321     2.213
   0.05958  0.94237  0.01638  0.99265  0.036621  0.016816  0.000349     2.178
   0.07546  0.92696  0.02021  1.00196  0.034684  0.016151  0.000375     2.147
   0.09164  0.91123  0.02403  1.01181  0.032897  0.015486  0.000398     2.124
   0.10799  0.89533  0.02780  1.02208  0.031282  0.014831  0.000416     2.109
   0.12441  0.87933  0.03149  1.03275  0.029842  0.014188  0.000427     2.103
   0.14087  0.86327  0.03511  1.04374  0.028584  0.013563  0.000430     2.107
   0.15734  0.84718  0.03864  1.05508  0.027501  0.012954  0.000423     2.123
   0.17383  0.83106  0.04208  1.06685  0.026591  0.012356  0.000405     2.152
   0.19032  0.81492  0.04544  1.07910  0.025849  0.011766  0.000374     2.197
   0.20680  0.79875  0.04870  1.09200  0.025272  0.011178  0.000342     2.261
   0.22329  0.78258  0.05188  1.10580  0.024850  0.010580  0.000301     2.349
   0.23978  0.76638  0.05496  1.12079  0.024577  0.009961  0.000245     2.467
   0.25626  0.75017  0.05796  1.13740  0.024449  0.009308  0.000172     2.627
   0.27274  0.73395  0.06086  1.15614  0.024449  0.008606  0.000080     2.841
   0.28921  0.71772  0.06368  1.17559  0.024603  0.007922 -0.000023     3.106
   0.30568  0.70148  0.06640  1.20366  0.024764  0.006971 -0.000147     3.553
   0.32214  0.68523  0.06902  1.23538  0.024973  0.005962 -0.000243     4.188
   0.33859  0.66898  0.07155  1.26886  0.025195  0.004969 -0.000286     5.070
   0.35503  0.65272  0.07398  1.30610  0.025345  0.003943 -0.000334     6.428
   0.37146  0.63645  0.07632  1.34929  0.025298  0.002843 -0.000385     8.900
   0.38788  0.62019  0.07855  1.40549  0.024839  0.001519 -0.000409    16.350
   0.40429  0.60392  0.08069  1.38675  0.025038  0.001995 -0.000678    12.552
   0.42068  0.58766  0.08272  1.38775  0.024613  0.001976 -0.000684    12.454
   0.43705  0.57140  0.08465  1.38869  0.024008  0.001960 -0.000691    12.251
   0.45341  0.55514  0.08647  1.38959  0.023256  0.001944 -0.000697    11.961
   0.46975  0.53889  0.08818  1.39047  0.022385  0.001930 -0.000703    11.600
   0.48606  0.52265  0.08978  1.39136  0.021416  0.001916 -0.000710    11.178
   0.50236  0.50642  0.09127  1.39228  0.020364  0.001902 -0.000718    10.706
   0.51863  0.49021  0.09264  1.39325  0.019248  0.001888 -0.000726    10.193
   0.53487  0.47402  0.09390  1.39430  0.018077  0.001874 -0.000735     9.646
   0.55108  0.45785  0.09503  1.39547  0.016863  0.001859 -0.000746     9.071
   0.56725  0.44172  0.09603  1.39681  0.015620  0.001843 -0.000760     8.477
   0.58335  0.42564  0.09690  1.39837  0.014359  0.001825 -0.000777     7.869
   0.59935  0.40965  0.09765  1.40021  0.013091  0.001805 -0.000799     7.254
   0.61519  0.39382  0.09824  1.40244  0.011827  0.001782 -0.000827     6.637
   0.63085  0.37817  0.09865  1.40523  0.010643  0.001756 -0.000865     6.062
   0.64639  0.36263  0.09885  1.40873  0.009547  0.001725 -0.000914     5.534
   0.66187  0.34716  0.09884  1.41310  0.008545  0.001690 -0.000958     5.056
   0.67728  0.33174  0.09863  1.41849  0.007640  0.001650 -0.000956     4.631
   0.69264  0.31639  0.09821  1.42497  0.006834  0.001605 -0.000835     4.258
   0.70795  0.30109  0.09757  1.43237  0.006126  0.001557 -0.000516     3.935
   0.72321  0.28586  0.09672  1.44077  0.005515  0.001505  0.000028     3.665
   0.73841  0.27069  0.09564  1.45020  0.004993  0.001448  0.000770     3.447
   0.75355  0.25561  0.09433  1.46032  0.004553  0.001390  0.001643     3.276
   0.76863  0.24061  0.09280  1.47075  0.004180  0.001331  0.002597     3.141
   0.78363  0.22571  0.09103  1.48111  0.003864  0.001273  0.003570     3.036
   0.79855  0.21092  0.08902  1.49118  0.003593  0.001216  0.004540     2.954
   0.81339  0.19626  0.08678  1.50084  0.003356  0.001161  0.005492     2.890
   0.82811  0.18175  0.08429  1.51000  0.003147  0.001108  0.006409     2.840
   0.84271  0.16741  0.08155  1.51872  0.002957  0.001056  0.007311     2.800
   0.85717  0.15327  0.07856  1.52698  0.002784  0.001005  0.008186     2.770
   0.87144  0.13937  0.07533  1.53492  0.002622  0.000955  0.009064     2.746
   0.88548  0.12576  0.07185  1.54259  0.002468  0.000905  0.009947     2.727
   0.89921  0.11254  0.06815  1.55012  0.002321  0.000855  0.010848     2.714
   0.91255  0.09978  0.06426  1.55765  0.002178  0.000806  0.011810     2.703
   0.92536  0.08762  0.06020  1.56520  0.002039  0.000756  0.012814     2.696
   0.93750  0.07622  0.05606  1.57295  0.001903  0.000707  0.013925     2.691
   0.94879  0.06572  0.05190  1.58088  0.001771  0.000659  0.015151     2.686
   0.95911  0.05625  0.04782  1.58901  0.001641  0.000612  0.016548     2.681
   0.96837  0.04786  0.04389  1.59716  0.001518  0.000567  0.018104     2.676
   0.97657  0.04055  0.04017  1.60529  0.001400  0.000525  0.019925     2.667
   0.98379  0.03423  0.03668  1.61309  0.001290  0.000485  0.021967     2.657
   0.99012  0.02879  0.03343  1.62044  0.001186  0.000448  0.024303     2.645
   0.99570  0.02411  0.03040  1.62721  0.001086  0.000413  0.027114     2.628
   1.00063  0.02008  0.02756  1.63282  0.000995  0.000381  0.030213     2.611
   1.00502  0.01660  0.02489  1.63720  0.000908  0.000351  0.033953     2.588
   1.00896  0.01357  0.02236  1.63960  0.000827  0.000322  0.038019     2.567
   1.01253  0.01095  0.01995  1.63981  0.000750  0.000296  0.043093     2.538
   1.01577  0.00867  0.01764  1.63633  0.000680  0.000271  0.048533     2.512
   1.01874  0.00671  0.01541  1.62863  0.000614  0.000247  0.055043     2.481
   1.02149  0.00502  0.01324  1.61456  0.000553  0.000226  0.062155     2.450
   1.02404  0.00360  0.01113  1.59233  0.000497  0.000206  0.070184     2.416
   1.02642  0.00242  0.00906  1.55886  0.000448  0.000188  0.078116     2.386
   1.02866  0.00148  0.00703  1.51193  0.000404  0.000172  0.086005     2.354
   1.03077  0.00077  0.00504  1.44775  0.000366  0.000158  0.093022     2.320
   1.03277  0.00029  0.00309  1.36324  0.000337  0.000147  0.096901     2.294
   1.03468  0.00004  0.00120  1.25980  0.000315  0.000138  0.096578     2.276
   1.03651  0.00001 -0.00064  1.13951  0.000297  0.000132  0.092965     2.257
   1.03838  0.00020 -0.00249  0.99590  0.000285  0.000127  0.084765     2.241
   1.04030  0.00065 -0.00436  0.83079  0.000280  0.000125  0.071190     2.233
   1.04230  0.00137 -0.00623  0.64917  0.000280  0.000127  0.054907     2.214
   1.04439  0.00239 -0.00805  0.46432  0.000292  0.000131  0.035447     2.226
   1.04657  0.00369 -0.00980  0.28678  0.000310  0.000141  0.018974     2.203
   1.04888  0.00527 -0.01148  0.12902  0.000348  0.000156  0.004748     2.230
   1.05132  0.00712 -0.01307 -0.01261  0.000348  0.000156  0.005439     2.229
   1.05393  0.00925 -0.01459 -0.13432  0.000413  0.000184  0.012034     2.249
   1.05675  0.01167 -0.01603 -0.23648  0.000447  0.000200  0.016618     2.235
   1.05979  0.01438 -0.01741 -0.32553  0.000496  0.000219  0.019364     2.268
   1.06312  0.01744 -0.01873 -0.40055  0.000548  0.000241  0.020161     2.271
   1.06679  0.02087 -0.02000 -0.46593  0.000605  0.000265  0.021084     2.284
   1.07086  0.02476 -0.02123 -0.52296  0.000668  0.000291  0.020514     2.296
   1.07542  0.02916 -0.02242 -0.57256  0.000738  0.000320  0.020077     2.310
   1.08058  0.03419 -0.02357 -0.61629  0.000815  0.000351  0.019057     2.321
   1.08647  0.03998 -0.02467 -0.65494  0.000900  0.000386  0.018043     2.335
   1.09325  0.04667 -0.02572 -0.68927  0.000995  0.000424  0.016849     2.347
   1.10108  0.05445 -0.02670 -0.71945  0.001102  0.000467  0.015582     2.362
   1.11013  0.06345 -0.02758 -0.74574  0.001221  0.000514  0.014299     2.377
   1.12048  0.07377 -0.02833 -0.76840  0.001352  0.000566  0.013087     2.390
   1.13215  0.08543 -0.02891 -0.78743  0.001496  0.000622  0.011916     2.406
   1.14504  0.09832 -0.02929 -0.80302  0.001648  0.000681  0.010837     2.420
   1.15896  0.11223 -0.02947 -0.81554  0.001806  0.000742  0.009871     2.434
   1.17368  0.12696 -0.02945 -0.82545  0.001968  0.000804  0.009040     2.448
   1.18901  0.14228 -0.02924 -0.83313  0.002132  0.000866  0.008291     2.461
   1.20480  0.15806 -0.02887 -0.83921  0.002292  0.000928  0.007676     2.471
   1.22092  0.17418 -0.02837 -0.84386  0.002454  0.000988  0.007116     2.483
   1.23731  0.19056 -0.02776 -0.84755  0.002611  0.001048  0.006653     2.492
   1.25391  0.20714 -0.02707 -0.85048  0.002765  0.001106  0.006240     2.500
   1.27067  0.22389 -0.02630 -0.85280  0.002916  0.001163  0.005889     2.508
   1.28758  0.24078 -0.02549 -0.85471  0.003060  0.001217  0.005596     2.513
   1.30460  0.25777 -0.02465 -0.85634  0.003199  0.001271  0.005336     2.518
   1.32169  0.27484 -0.02379 -0.85774  0.003332  0.001322  0.005116     2.520
   1.33881  0.29194 -0.02292 -0.85915  0.003455  0.001371  0.004946     2.520
   1.35590  0.30901 -0.02207 -0.86044  0.003571  0.001418  0.004801     2.518
   1.37294  0.32603 -0.02124 -0.86188  0.003676  0.001462  0.004686     2.515
   1.38994  0.34301 -0.02043 -0.86345  0.003770  0.001503  0.004620     2.508
   1.40689  0.35994 -0.01967 -0.86532  0.003851  0.001541  0.004578     2.499
   1.42382  0.37686 -0.01894 -0.86749  0.003916  0.001575  0.004587     2.486
   1.44075  0.39378 -0.01827 -0.87021  0.003958  0.001604  0.004652     2.467
   1.45775  0.41076 -0.01762 -0.87364  0.003979  0.001629  0.004769     2.443
   1.47481  0.42781 -0.01697 -0.87672  0.004036  0.001656  0.004753     2.437
   1.49192  0.44491 -0.01629 -0.87936  0.004108  0.001686  0.004693     2.436
   1.50907  0.46204 -0.01560 -0.88169  0.004192  0.001717  0.004586     2.441
   1.52625  0.47921 -0.01490 -0.88376  0.004280  0.001749  0.004480     2.447
   1.54344  0.49639 -0.01420 -0.88562  0.004370  0.001781  0.004376     2.454
   1.56064  0.51357 -0.01350 -0.88727  0.004461  0.001813  0.004266     2.460
   1.57783  0.53074 -0.01280 -0.88866  0.004548  0.001846  0.004176     2.464
   1.59499  0.54790 -0.01211 -0.89008  0.004631  0.001877  0.004088     2.467
   1.61214  0.56503 -0.01143 -0.89143  0.004713  0.001908  0.004017     2.470
   1.62928  0.58215 -0.01076 -0.89271  0.004792  0.001939  0.003954     2.472
   1.64639  0.59926 -0.01011 -0.89396  0.004865  0.001968  0.003896     2.472
   1.66350  0.61635 -0.00947 -0.89521  0.004936  0.001997  0.003850     2.472
   1.68058  0.63342 -0.00885 -0.89654  0.005000  0.002024  0.003816     2.470
   1.69766  0.65049 -0.00825 -0.89785  0.005062  0.002051  0.003787     2.468
   1.71473  0.66755 -0.00768 -0.89926  0.005118  0.002076  0.003767     2.465
   1.73178  0.68459 -0.00712 -0.90065  0.005168  0.002101  0.003762     2.460
   1.74883  0.70164 -0.00659 -0.90213  0.005216  0.002124  0.003760     2.456
   1.76588  0.71867 -0.00608 -0.90369  0.005256  0.002146  0.003769     2.449
   1.78292  0.73570 -0.00560 -0.90529  0.005294  0.002168  0.003784     2.442
   1.79995  0.75273 -0.00514 -0.90703  0.005326  0.002188  0.003806     2.434
   1.81698  0.76976 -0.00471 -0.90885  0.005356  0.002207  0.003830     2.427
   1.83401  0.78678 -0.00431 -0.91088  0.005380  0.002224  0.003866     2.419
   1.85104  0.80381 -0.00393 -0.91295  0.005401  0.002240  0.003904     2.411
   1.86807  0.82084 -0.00357 -0.91519  0.005414  0.002255  0.003967     2.401
   1.88510  0.83786 -0.00324 -0.91763  0.005426  0.002267  0.004025     2.393
   1.90213  0.85489 -0.00294 -0.92028  0.005428  0.002278  0.004098     2.383
   1.91914  0.87190 -0.00266 -0.92307  0.005427  0.002287  0.004179     2.373
