NACA 4412                                       
 Alfa =  37.40000 Re =    20000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126 -1.25785
   0.99392  0.00292 -1.25900
   0.98333  0.00577 -1.26102
   0.97098  0.00904 -1.26338
   0.95718  0.01262 -1.26603
   0.94237  0.01638 -1.26889
   0.92696  0.02021 -1.27191
   0.91123  0.02403 -1.27501
   0.89533  0.02780 -1.27819
   0.87933  0.03149 -1.28144
   0.86327  0.03511 -1.28473
   0.84718  0.03864 -1.28808
   0.83106  0.04208 -1.29149
   0.81492  0.04544 -1.29495
   0.79875  0.04870 -1.29848
   0.78258  0.05188 -1.30207
   0.76638  0.05496 -1.30572
   0.75017  0.05796 -1.30945
   0.73395  0.06086 -1.31324
   0.71772  0.06368 -1.31711
   0.70148  0.06640 -1.32107
   0.68523  0.06902 -1.32510
   0.66898  0.07155 -1.32923
   0.65272  0.07398 -1.33344
   0.63645  0.07632 -1.33776
   0.62019  0.07855 -1.34218
   0.60392  0.08069 -1.34671
   0.58766  0.08272 -1.35136
   0.57140  0.08465 -1.35613
   0.55514  0.08647 -1.36103
   0.53889  0.08818 -1.36608
   0.52265  0.08978 -1.37127
   0.50642  0.09127 -1.37662
   0.49021  0.09264 -1.38215
   0.47402  0.09390 -1.38786
   0.45785  0.09503 -1.39376
   0.44172  0.09603 -1.39988
   0.42564  0.09690 -1.40622
   0.40965  0.09765 -1.41279
   0.39382  0.09824 -1.41956
   0.37817  0.09865 -1.42658
   0.36263  0.09885 -1.43390
   0.34716  0.09884 -1.44159
   0.33174  0.09863 -1.44981
   0.31639  0.09821 -1.45849
   0.30109  0.09757 -1.46769
   0.28586  0.09672 -1.47747
   0.27069  0.09564 -1.48792
   0.25561  0.09433 -1.49914
   0.24061  0.09280 -1.51124
   0.22571  0.09103 -1.52439
   0.21092  0.08902 -1.53879
   0.19626  0.08678 -1.55468
   0.18175  0.08429 -1.57243
   0.16741  0.08155 -1.59236
   0.15327  0.07856 -1.61537
   0.13937  0.07533 -1.64275
   0.12576  0.07185 -1.67707
   0.11254  0.06815 -1.72599
   0.09978  0.06426 -1.78640
   0.08762  0.06020 -1.78923
   0.07622  0.05606 -1.79225
   0.06572  0.05190 -1.79540
   0.05625  0.04782 -1.79857
   0.04786  0.04389 -1.80167
   0.04055  0.04017 -1.80458
   0.03423  0.03668 -1.80720
   0.02879  0.03343 -1.80950
   0.02411  0.03040 -1.81144
   0.02008  0.02756 -1.81305
   0.01660  0.02489 -1.81433
   0.01357  0.02236 -1.81537
   0.01095  0.01995 -1.81620
   0.00867  0.01764 -1.81699
   0.00671  0.01541 -1.81792
   0.00502  0.01324 -1.81929
   0.00360  0.01113 -1.82169
   0.00242  0.00906 -1.82615
   0.00148  0.00703 -1.83449
   0.00077  0.00504 -1.84987
   0.00029  0.00309 -1.87777
   0.00004  0.00120 -1.92703
   0.00001 -0.00064 -2.00605
   0.00020 -0.00249 -2.12719
   0.00065 -0.00436 -2.26140
   0.00137 -0.00623 -2.30300
   0.00239 -0.00805 -2.16119
   0.00369 -0.00980 -1.86585
   0.00527 -0.01148 -1.46935
   0.00712 -0.01307 -1.05809
   0.00925 -0.01459 -0.67959
   0.01167 -0.01603 -0.34517
   0.01438 -0.01741 -0.05668
   0.01744 -0.01873  0.18428
   0.02087 -0.02000  0.38196
   0.02476 -0.02123  0.54149
   0.02916 -0.02242  0.66939
   0.03419 -0.02357  0.77303
   0.03998 -0.02467  0.85370
   0.04667 -0.02572  0.91390
   0.05445 -0.02670  0.95638
   0.06345 -0.02758  0.98369
   0.07377 -0.02833  0.99728
   0.08543 -0.02891  0.99963
   0.09832 -0.02929  0.99308
   0.11223 -0.02947  0.98022
   0.12696 -0.02945  0.96305
   0.14228 -0.02924  0.94349
   0.15806 -0.02887  0.92199
   0.17418 -0.02837  0.90058
   0.19056 -0.02776  0.87850
   0.20714 -0.02707  0.85670
   0.22389 -0.02630  0.83535
   0.24078 -0.02549  0.81421
   0.25777 -0.02465  0.79371
   0.27484 -0.02379  0.77309
   0.29194 -0.02292  0.75303
   0.30901 -0.02207  0.73342
   0.32603 -0.02124  0.71376
   0.34301 -0.02043  0.69428
   0.35994 -0.01967  0.67477
   0.37686 -0.01894  0.65486
   0.39378 -0.01827  0.63447
   0.41076 -0.01762  0.61266
   0.42781 -0.01697  0.59091
   0.44491 -0.01629  0.56962
   0.46204 -0.01560  0.54836
   0.47921 -0.01490  0.52728
   0.49639 -0.01420  0.50622
   0.51357 -0.01350  0.48514
   0.53074 -0.01280  0.46383
   0.54790 -0.01211  0.44239
   0.56503 -0.01143  0.42050
   0.58215 -0.01076  0.39833
   0.59926 -0.01011  0.37574
   0.61635 -0.00947  0.35248
   0.63342 -0.00885  0.32853
   0.65049 -0.00825  0.30397
   0.66755 -0.00768  0.27830
   0.68459 -0.00712  0.25185
   0.70164 -0.00659  0.22435
   0.71867 -0.00608  0.19556
   0.73570 -0.00560  0.16517
   0.75273 -0.00514  0.13318
   0.76976 -0.00471  0.09948
   0.78678 -0.00431  0.06327
   0.80381 -0.00393  0.02496
   0.82084 -0.00357 -0.01660
   0.83786 -0.00324 -0.06140
   0.85489 -0.00294 -0.11038
   0.87190 -0.00266 -0.16421
   0.88889 -0.00241 -0.22426
   0.90581 -0.00218 -0.29179
   0.92258 -0.00197 -0.36875
   0.93902 -0.00179 -0.45761
   0.95483 -0.00163 -0.56129
   0.96953 -0.00150 -0.68288
   0.98258 -0.00139 -0.83006
   0.99368 -0.00131 -1.00924
   1.00000 -0.00126 -1.25785
