#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00126  1.45970  0.680771  0.033455 -0.000124    20.349
   0.00630  0.99392  0.00292  1.46010  0.677731  0.033251 -0.000125    20.382
   0.01727  0.98333  0.00577  1.46080  0.672415  0.032897 -0.000126    20.440
   0.03004  0.97098  0.00904  1.46161  0.665995  0.032487 -0.000128    20.501
   0.04430  0.95718  0.01262  1.46253  0.658651  0.032030 -0.000130    20.563
   0.05958  0.94237  0.01638  1.46353  0.650617  0.031543 -0.000132    20.627
   0.07546  0.92696  0.02021  1.46457  0.642118  0.031037 -0.000134    20.689
   0.09164  0.91123  0.02403  1.46565  0.633315  0.030523 -0.000136    20.749
   0.10799  0.89533  0.02780  1.46676  0.624304  0.030004 -0.000139    20.807
   0.12441  0.87933  0.03149  1.46788  0.615136  0.029483 -0.000141    20.864
   0.14087  0.86327  0.03511  1.46903  0.605844  0.028962 -0.000144    20.919
   0.15734  0.84718  0.03864  1.47019  0.596441  0.028440 -0.000147    20.972
   0.17383  0.83106  0.04208  1.47138  0.586938  0.027918 -0.000150    21.024
   0.19032  0.81492  0.04544  1.47259  0.577345  0.027396 -0.000153    21.074
   0.20680  0.79875  0.04870  1.47381  0.567664  0.026874 -0.000156    21.123
   0.22329  0.78258  0.05188  1.47506  0.557900  0.026352 -0.000159    21.171
   0.23978  0.76638  0.05496  1.47634  0.548053  0.025830 -0.000162    21.217
   0.25626  0.75017  0.05796  1.47764  0.538131  0.025308 -0.000166    21.263
   0.27274  0.73395  0.06086  1.47897  0.528129  0.024786 -0.000169    21.308
   0.28921  0.71772  0.06368  1.48032  0.518054  0.024263 -0.000173    21.352
   0.30568  0.70148  0.06640  1.48170  0.507908  0.023740 -0.000177    21.395
   0.32214  0.68523  0.06902  1.48311  0.497690  0.023217 -0.000181    21.437
   0.33859  0.66898  0.07155  1.48456  0.487400  0.022693 -0.000186    21.478
   0.35503  0.65272  0.07398  1.48604  0.477042  0.022168 -0.000190    21.519
   0.37146  0.63645  0.07632  1.48755  0.466621  0.021644 -0.000195    21.559
   0.38788  0.62019  0.07855  1.48911  0.456128  0.021118 -0.000200    21.599
   0.40429  0.60392  0.08069  1.49070  0.445573  0.020592 -0.000205    21.638
   0.42068  0.58766  0.08272  1.49234  0.434950  0.020065 -0.000211    21.677
