NACA 4412                                       
 Alfa =   5.25000 Re =    60000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126 -0.11149
   0.99392  0.00292 -0.11321
   0.98333  0.00577 -0.11648
   0.97098  0.00904 -0.12046
   0.95718  0.01262 -0.12522
   0.94237  0.01638 -0.13057
   0.92696  0.02021 -0.14607
   0.91123  0.02403 -0.16376
   0.89533  0.02780 -0.18371
   0.87933  0.03149 -0.20595
   0.86327  0.03511 -0.23064
   0.84718  0.03864 -0.25789
   0.83106  0.04208 -0.28785
   0.81492  0.04544 -0.32096
   0.79875  0.04870 -0.35773
   0.78258  0.05188 -0.39888
   0.76638  0.05496 -0.44689
   0.75017  0.05796 -0.50700
   0.73395  0.06086 -0.58095
   0.71772  0.06368 -0.64966
   0.70148  0.06640 -0.71531
   0.68523  0.06902 -0.78290
   0.66898  0.07155 -0.88063
   0.65272  0.07398 -0.88370
   0.63645  0.07632 -0.88646
   0.62019  0.07855 -0.88903
   0.60392  0.08069 -0.89149
   0.58766  0.08272 -0.89391
   0.57140  0.08465 -0.89633
   0.55514  0.08647 -0.89880
   0.53889  0.08818 -0.90138
   0.52265  0.08978 -0.90414
   0.50642  0.09127 -0.90714
   0.49021  0.09264 -0.91048
   0.47402  0.09390 -0.91425
   0.45785  0.09503 -0.91860
   0.44172  0.09603 -0.92371
   0.42564  0.09690 -0.92979
   0.40965  0.09765 -0.93717
   0.39382  0.09824 -0.94620
   0.37817  0.09865 -0.95747
   0.36263  0.09885 -0.97143
   0.34716  0.09884 -0.98836
   0.33174  0.09863 -1.00763
   0.31639  0.09821 -1.02986
   0.30109  0.09757 -1.05504
   0.28586  0.09672 -1.08242
   0.27069  0.09564 -1.11092
   0.25561  0.09433 -1.13948
   0.24061  0.09280 -1.16739
   0.22571  0.09103 -1.19403
   0.21092  0.08902 -1.21918
   0.19626  0.08678 -1.24278
   0.18175  0.08429 -1.26464
   0.16741  0.08155 -1.28514
   0.15327  0.07856 -1.30410
   0.13937  0.07533 -1.32196
   0.12576  0.07185 -1.33882
   0.11254  0.06815 -1.35488
   0.09978  0.06426 -1.37075
   0.08762  0.06020 -1.38622
   0.07622  0.05606 -1.40185
   0.06572  0.05190 -1.41778
   0.05625  0.04782 -1.43377
   0.04786  0.04389 -1.44950
   0.04055  0.04017 -1.46489
   0.03423  0.03668 -1.47920
   0.02879  0.03343 -1.49186
   0.02411  0.03040 -1.50213
   0.02008  0.02756 -1.50872
   0.01660  0.02489 -1.51068
   0.01357  0.02236 -1.50589
   0.01095  0.01995 -1.49332
   0.00867  0.01764 -1.46899
   0.00671  0.01541 -1.42974
   0.00502  0.01324 -1.37182
   0.00360  0.01113 -1.28841
   0.00242  0.00906 -1.17359
   0.00148  0.00703 -1.02189
   0.00077  0.00504 -0.82955
   0.00029  0.00309 -0.59627
   0.00004  0.00120 -0.33876
   0.00001 -0.00064 -0.06718
   0.00020 -0.00249  0.20992
   0.00065 -0.00436  0.47887
   0.00137 -0.00623  0.70398
   0.00239 -0.00805  0.86897
   0.00369 -0.00980  0.96390
   0.00527 -0.01148  0.99753
   0.00712 -0.01307  0.99243
   0.00925 -0.01459  0.95275
   0.01167 -0.01603  0.90549
   0.01438 -0.01741  0.84422
   0.01744 -0.01873  0.78566
   0.02087 -0.02000  0.72520
   0.02476 -0.02123  0.66770
   0.02916 -0.02242  0.61299
   0.03419 -0.02357  0.56207
   0.03998 -0.02467  0.51428
   0.04667 -0.02572  0.47050
   0.05445 -0.02670  0.43069
   0.06345 -0.02758  0.39522
   0.07377 -0.02833  0.36405
   0.08543 -0.02891  0.33786
   0.09832 -0.02929  0.31637
   0.11223 -0.02947  0.29923
   0.12696 -0.02945  0.28596
   0.14228 -0.02924  0.27596
   0.15806 -0.02887  0.26838
   0.17418 -0.02837  0.26278
   0.19056 -0.02776  0.25865
   0.20714 -0.02707  0.25572
   0.22389 -0.02630  0.25350
   0.24078 -0.02549  0.25194
   0.25777 -0.02465  0.25069
   0.27484 -0.02379  0.24973
   0.29194 -0.02292  0.24872
   0.30901 -0.02207  0.24768
   0.32603 -0.02124  0.24655
   0.34301 -0.02043  0.24499
   0.35994 -0.01967  0.24301
   0.37686 -0.01894  0.24026
   0.39378 -0.01827  0.23664
   0.41076 -0.01762  0.23182
   0.42781 -0.01697  0.22773
   0.44491 -0.01629  0.22405
   0.46204 -0.01560  0.22106
   0.47921 -0.01490  0.21844
   0.49639 -0.01420  0.21621
   0.51357 -0.01350  0.21441
   0.53074 -0.01280  0.21260
   0.54790 -0.01211  0.21112
   0.56503 -0.01143  0.20969
   0.58215 -0.01076  0.20848
   0.59926 -0.01011  0.20722
   0.61635 -0.00947  0.20593
   0.63342 -0.00885  0.20470
   0.65049 -0.00825  0.20348
   0.66755 -0.00768  0.20216
   0.68459 -0.00712  0.20072
   0.70164 -0.00659  0.19921
   0.71867 -0.00608  0.19767
   0.73570 -0.00560  0.19590
   0.75273 -0.00514  0.19400
   0.76976 -0.00471  0.19215
   0.78678 -0.00431  0.19017
   0.80381 -0.00393  0.18790
   0.82084 -0.00357  0.18537
   0.83786 -0.00324  0.18292
   0.85489 -0.00294  0.18040
   0.87190 -0.00266  0.17769
   0.88889 -0.00241  0.17481
   0.90581 -0.00218  0.17162
   0.92258 -0.00197  0.16835
   0.93902 -0.00179  0.16493
   0.95483 -0.00163  0.16160
   0.96953 -0.00150  0.15870
   0.98258 -0.00139  0.15626
   0.99368 -0.00131  0.15445
   1.00000 -0.00126  0.15086
